Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2393	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	2308	blue	0.6	[0,1]	win	risk	norm	left	f
Learning	3	1257	blue	0.54	[0,1]	win	Amb	norm	left	j
Learning	4	4278	blue	0.57	[0,1]	win	risk	norm	left	f
Learning	5	1036	blue	0.57	[0,1]	win	risk	norm	right	j
Learning	6	2711	blue	0.55	[0,1]	win	risk	norm	left	f
Learning	7	1609	blue	0.53	[0,1]	win	risk	norm	left	f
Learning	8	1889	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	9	1303	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	10	1008	blue	0.55	[0,1]	win	risk	norm	right	j
Learning	11	1221	blue	0.54	[0,1]	win	risk	norm	right	j
Learning	12	1341	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	13	840	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	14	1297	blue	0.54	[0,1]	win	risk	norm	left	f
Learning	15	1038	blue	0.54	[0,1]	win	risk	norm	right	j
Learning	1	1304	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	724	green	0.61	[0,1]	win	risk	norm	left	f
Learning	3	975	green	0.55	[0,1]	win	risk	norm	right	j
Learning	4	1353	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	5	789	green	0.53	[0,1]	win	risk	norm	right	j
Learning	6	1629	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	7	825	green	0.53	[0,1]	win	risk	norm	right	j
Learning	8	739	green	0.53	[0,1]	win	risk	norm	left	f
Learning	9	969	green	0.53	[0,1]	win	risk	norm	right	j
Learning	10	766	green	0.53	[0,1]	win	risk	norm	left	f
Learning	11	1067	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	12	880	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	13	2074	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	14	989	green	0.52	[0,1]	win	risk	norm	left	f
Learning	15	942	green	0.52	[0,1]	win	risk	norm	right	j
Learning	1	1173	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	943	red	0.61	[0,1]	win	risk	norm	right	j
Learning	3	749	red	0.54	[0,1]	win	risk	norm	right	j
Learning	4	967	red	0.45	[0,1]	win	Amb	norm	right	f
Learning	5	1423	red	0.49	[0,1]	win	risk	norm	left	f
Learning	6	984	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	7	1561	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	8	1345	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	9	904	red	0.52	[0,1]	win	risk	norm	right	j
Learning	10	794	red	0.52	[0,1]	win	risk	norm	right	j
Learning	11	1003	red	0.51	[0,1]	win	risk	norm	right	j
Learning	12	1152	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	13	708	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	14	724	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	15	753	red	0.52	[0,1]	win	risk	norm	right	j
Learning	1	3502	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1463	blue	0.57	[0,1]	lose	risk	norm	left	f
Learning	3	896	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	4	774	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	5	2040	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	6	906	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	7	3283	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	8	708	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	9	947	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	926	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	11	1154	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	12	1341	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	13	1196	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	14	1827	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	15	1686	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	1	2461	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	1006	red	0.58	[0,1]	lose	risk	norm	right	j
Learning	3	1128	red	0.52	[0,1]	lose	risk	norm	left	f
Learning	4	1481	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	5	800	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	6	1208	red	0.51	[0,1]	lose	Amb	norm	left	j
Learning	7	852	red	0.59	[0,1]	lose	risk	norm	right	j
Learning	8	728	red	0.55	[0,1]	lose	risk	norm	right	j
Learning	9	779	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	10	680	red	0.53	[0,1]	lose	risk	norm	right	j
Learning	11	601	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	12	755	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	13	863	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	14	481	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	15	1246	red	0.49	[0,1]	lose	Amb	norm	left	j
Learning	1	1392	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	762	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	3	669	green	0.54	[0,1]	lose	risk	norm	left	f
Learning	4	1190	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	5	1213	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	6	835	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	7	1250	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	8	696	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	9	1625	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	10	876	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	11	1216	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	12	1252	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	13	1149	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	14	1086	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	15	1715	green	0.5	[0,1]	lose	Amb	norm	left	j
