Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2114	green	0.1	right	wide	[""right""]	j
Risk	1	2350	green	0.9	right	wide	[""right""]	j
Risk	2	2428	green	0.2	right	wide	[""left""]	j
Risk	3	2216	green	1	left	wide	[""left""]	f
Risk	4	1175	green	0	right	wide	[""left""]	j
Risk	5	1086	green	1	left	wide	[""left""]	f
Risk	6	2286	green	0	left	wide	[""right""]	f
Risk	7	909	green	1	left	wide	[""left""]	f
Risk	8	1469	green	0.2	right	wide	[""left""]	j
Risk	9	1063	green	0.8	left	wide	[""left""]	f
Risk	10	1264	green	0.3	left	wide	[""right""]	f
Risk	11	1424	green	0	left	wide	[""right""]	f
Risk	12	1653	green	0.1	left	wide	[""right""]	f
Risk	13	1169	green	0	right	wide	[""left""]	j
Risk	14	1173	green	0.9	right	wide	[""right""]	j
Risk	15	1470	green	0	right	wide	[""left""]	j
Risk	16	1486	green	0.7	right	wide	[""right""]	j
Risk	17	1029	green	0.9	right	wide	[""right""]	j
Risk	18	1068	green	0.1	left	wide	[""right""]	f
Risk	19	2034	green	0.8	right	wide	[""right""]	j
Risk	20	2816	blue	0.3	left	narrow	[""right""]	f
Risk	21	1187	blue	0.4	right	narrow	[""left""]	j
Risk	22	2073	blue	0.2	right	narrow	[""left""]	j
Risk	23	1621	blue	0.5	left	narrow	[""right""]	f
Risk	24	808	blue	0.7	right	narrow	[""right""]	j
Risk	25	1841	blue	0.5	right	narrow	[""left""]	j
Risk	26	1147	blue	0.5	right	narrow	[""left""]	j
Risk	27	1553	blue	0.6	left	narrow	[""right""]	f
Risk	28	845	blue	0.5	left	narrow	[""right""]	f
Risk	29	1334	blue	0.5	right	narrow	[""left""]	j
Risk	30	1267	blue	0.4	right	narrow	[""left""]	j
Risk	31	1068	blue	0.3	left	narrow	[""right""]	f
Risk	32	1675	blue	0.5	right	narrow	[""left""]	j
Risk	33	2492	blue	0.5	right	narrow	[""left""]	j
Risk	34	1779	blue	0.5	right	narrow	[""left""]	j
Risk	35	1675	blue	0.5	right	narrow	[""left""]	j
Risk	36	846	blue	0.6	left	narrow	[""left""]	f
Risk	37	1312	blue	0.5	left	narrow	[""right""]	f
Risk	38	1178	blue	0.6	right	narrow	[""left""]	j
Risk	39	909	blue	0.4	right	narrow	[""left""]	j
Risk	40	1367	red	0.7	left	skew	[""left""]	f
Risk	41	1129	red	0.7	left	skew	[""left""]	f
Risk	42	1294	red	0.7	left	skew	[""left""]	f
Risk	43	1164	red	0.8	right	skew	[""right""]	j
Risk	44	1181	red	0.6000000000000001	left	skew	[""right""]	f
Risk	45	1299	red	0.6000000000000001	left	skew	[""right""]	f
Risk	46	1207	red	0.7	right	skew	[""right""]	j
Risk	47	499	red	0.7	right	skew	[""right""]	j
Risk	48	824	red	0.7	left	skew	[""left""]	f
Risk	49	1065	red	0.7	left	skew	[""left""]	f
Risk	50	874	red	0.7	right	skew	[""right""]	j
Risk	51	464	red	0.7	right	skew	[""right""]	j
Risk	52	614	red	0.8	right	skew	[""right""]	j
Risk	53	1106	red	0.6000000000000001	left	skew	[""right""]	f
Risk	54	920	red	0.5	right	skew	[""left""]	j
Risk	55	792	red	0.8999999999999999	left	skew	[""left""]	f
Risk	56	932	red	0.7	right	skew	[""right""]	j
Risk	57	615	red	0.8	right	skew	[""right""]	j
Risk	58	1276	red	0.4	right	skew	[""left""]	j
Risk	59	1715	red	0.5	left	skew	[""right""]	f
