Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1037	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1596	red	0.62	[0,1]	win	risk	norm	left	f
Learning	3	1471	red	0.57	[0,1]	win	risk	norm	left	f
Learning	4	1172	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	772	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	6	825	red	0.54	[0,1]	win	Amb	norm	left	j
Learning	7	1232	red	0.6	[0,1]	win	risk	norm	left	f
Learning	8	516	red	0.55	[0,1]	win	Amb	norm	right	f
Learning	9	950	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	10	1199	red	0.61	[0,1]	win	risk	norm	left	f
Learning	11	1243	red	0.59	[0,1]	win	Amb	norm	left	j
Learning	12	726	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	13	504	red	0.57	[0,1]	win	Amb	norm	right	f
Learning	14	748	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	15	981	red	0.59	[0,1]	win	risk	norm	right	j
Learning	1	1782	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	955	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	3	1147	green	0.73	[0,1]	win	risk	norm	right	j
Learning	4	881	green	0.67	[0,1]	win	Amb	norm	right	f
Learning	5	423	green	0.68	[0,1]	win	Amb	norm	left	j
Learning	6	283	green	0.72	[0,1]	win	Amb	norm	right	f
Learning	7	298	green	0.77	[0,1]	win	Amb	norm	left	j
Learning	8	270	green	0.89	[0,1]	win	Amb	norm	right	f
Learning	9	1380	green	1	[0,1]	win	risk	norm	right	j
Learning	10	1359	green	0.91	[0,1]	win	Amb	norm	left	j
Learning	11	1935	green	0.93	[0,1]	win	Amb	norm	left	j
Learning	12	798	green	0.99	[0,1]	win	risk	norm	left	f
Learning	13	758	green	0.94	[0,1]	win	risk	norm	right	j
Learning	14	850	green	0.9	[0,1]	win	risk	norm	left	f
Learning	15	547	green	0.82	[0,1]	win	Amb	norm	right	f
Learning	1	645	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	439	red	0.41	[0,1]	lose	risk	norm	right	j
Learning	3	1655	red	0.27	[0,1]	lose	risk	norm	right	j
Learning	4	731	red	0.04	[0,1]	lose	Amb	norm	left	j
Learning	5	2315	red	0.13	[0,1]	lose	Amb	norm	right	f
Learning	6	891	red	0.27	[0,1]	lose	Amb	norm	right	f
Learning	7	750	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	8	469	red	0.35	[0,1]	lose	risk	norm	left	f
Learning	9	385	red	0.16	[0,1]	lose	risk	norm	right	j
Learning	10	415	red	0	[0,1]	lose	risk	norm	right	j
Learning	11	1238	red	0	[0,1]	lose	Amb	norm	left	j
Learning	12	978	red	0.2	[0,1]	lose	risk	norm	right	j
Learning	13	443	red	0.07	[0,1]	lose	risk	norm	right	j
Learning	14	479	red	0	[0,1]	lose	risk	norm	left	f
Learning	15	549	red	0	[0,1]	lose	risk	norm	right	j
Learning	1	997	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	972	blue	0.57	[0,1]	win	risk	norm	left	f
Learning	3	457	blue	0.51	[0,1]	win	risk	norm	right	j
Learning	4	486	blue	0.43	[0,1]	win	risk	norm	left	f
Learning	5	514	blue	0.33	[0,1]	win	Amb	norm	left	j
Learning	6	771	blue	0.36	[0,1]	win	Amb	norm	right	f
