Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	red	0.4	none	narrow	[""right""]	
Risk	1	2345	red	0.4	left	narrow	[""right""]	f
Risk	2	3803	red	0.5	right	narrow	[""left""]	j
Risk	3	3132	red	0.4	left	narrow	[""right""]	f
Risk	4	2382	red	0.5	right	narrow	[""left""]	j
Risk	5	NA	red	0.6	none	narrow	[""right""]	
Risk	6	1843	red	0.5	left	narrow	[""right""]	f
Risk	7	1531	red	0.5	left	narrow	[""right""]	f
Risk	8	2174	red	0.3	right	narrow	[""left""]	j
Risk	9	1883	red	0.6	right	narrow	[""right""]	j
Risk	10	1625	red	0.2	left	narrow	[""left""]	f
Risk	11	2208	red	0.3	left	narrow	[""left""]	f
Risk	12	2212	red	0.5	right	narrow	[""right""]	j
Risk	13	1732	red	0.5	left	narrow	[""right""]	f
Risk	14	2352	red	0.5	right	narrow	[""left""]	j
Risk	15	3015	red	0.5	right	narrow	[""left""]	j
Risk	16	3082	red	0.6	right	narrow	[""left""]	j
Risk	17	2162	red	0.7	left	narrow	[""left""]	f
Risk	18	1942	red	0.5	right	narrow	[""left""]	j
Risk	19	2558	red	0.5	left	narrow	[""right""]	f
Risk	20	3245	green	0	right	wide	[""left""]	j
Risk	21	2251	green	0.1	right	wide	[""left""]	j
Risk	22	2023	green	1	left	wide	[""left""]	f
Risk	23	1279	green	1	left	wide	[""left""]	f
Risk	24	2161	green	1	right	wide	[""right""]	j
Risk	25	1644	green	0.1	left	wide	[""right""]	f
Risk	26	2382	green	0.3	left	wide	[""right""]	f
Risk	27	958	green	0.2	left	wide	[""right""]	f
Risk	28	1404	green	0.8	right	wide	[""right""]	j
Risk	29	1565	green	0.2	left	wide	[""right""]	f
Risk	30	3177	green	0	right	wide	[""left""]	j
Risk	31	2319	green	0	left	wide	[""right""]	f
Risk	32	2386	green	0.9	left	wide	[""left""]	f
Risk	33	1464	green	0.7	left	wide	[""left""]	f
Risk	34	2445	green	0	left	wide	[""right""]	f
Risk	35	1274	green	0.9	right	wide	[""right""]	j
Risk	36	1592	green	0.8	left	wide	[""left""]	f
Risk	37	1934	green	0.9	right	wide	[""right""]	j
Risk	38	1592	green	0.1	right	wide	[""left""]	j
Risk	39	1436	green	0	right	wide	[""left""]	j
Risk	40	1492	blue	0.7	left	skew	[""left""]	f
Risk	41	2704	blue	0.7	right	skew	[""right""]	j
Risk	42	1755	blue	0.5	right	skew	[""left""]	j
Risk	43	1777	blue	0.8	right	skew	[""right""]	j
Risk	44	1874	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	45	1177	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	46	1496	blue	0.7	left	skew	[""left""]	f
Risk	47	1181	blue	0.8	left	skew	[""left""]	f
Risk	48	1226	blue	0.8	left	skew	[""left""]	f
Risk	49	1221	blue	0.7	right	skew	[""right""]	j
Risk	50	1147	blue	0.4	left	skew	[""right""]	f
Risk	51	1378	blue	0.7	right	skew	[""right""]	j
Risk	52	1148	blue	0.7	right	skew	[""right""]	j
Risk	53	1211	blue	0.7	left	skew	[""left""]	f
Risk	54	1671	blue	0.7	right	skew	[""right""]	j
Risk	55	1167	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	56	1705	blue	0.5	left	skew	[""right""]	f
Risk	57	1825	blue	0.7	right	skew	[""right""]	j
Risk	58	1094	blue	0.7	right	skew	[""right""]	j
Risk	59	1252	blue	0.8999999999999999	left	skew	[""left""]	f
