Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3734	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	1	2716	blue	0.7	right	skew	[""left""]	j
Risk	2	3371	blue	0.7	right	skew	[""right""]	j
Risk	3	2512	blue	0.7	right	skew	[""right""]	j
Risk	4	2871	blue	0.8	right	skew	[""left""]	j
Risk	5	2059	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	6	1339	blue	0.7	right	skew	[""left""]	j
Risk	7	2125	blue	0.8	right	skew	[""right""]	j
Risk	8	1815	blue	0.8999999999999999	right	skew	[""left""]	j
Risk	9	3743	blue	0.7	right	skew	[""left""]	j
Risk	10	2622	blue	0.5	left	skew	[""right""]	f
Risk	11	3345	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	12	3583	blue	0.7	right	skew	[""right""]	j
Risk	13	1551	blue	0.7	right	skew	[""right""]	j
Risk	14	1242	blue	0.7	right	skew	[""right""]	j
Risk	15	1155	blue	0.7	right	skew	[""right""]	j
Risk	16	1971	blue	0.4	left	skew	[""right""]	f
Risk	17	1190	blue	0.8	right	skew	[""left""]	j
Risk	18	1275	blue	0.7	right	skew	[""left""]	j
Risk	19	1070	blue	0.5	left	skew	[""left""]	f
Risk	20	NA	red	0.5	none	narrow	[""right""]	
Risk	21	1479	red	0.6	left	narrow	[""left""]	f
Risk	22	975	red	0.5	left	narrow	[""right""]	f
Risk	23	1774	red	0.3	left	narrow	[""left""]	f
Risk	24	1543	red	0.5	left	narrow	[""right""]	f
Risk	25	1055	red	0.4	left	narrow	[""right""]	f
Risk	26	1173	red	0.2	left	narrow	[""left""]	f
Risk	27	947	red	0.4	left	narrow	[""left""]	f
Risk	28	1045	red	0.5	left	narrow	[""left""]	f
Risk	29	1370	red	0.3	left	narrow	[""right""]	f
Risk	30	758	red	0.4	left	narrow	[""right""]	f
Risk	31	840	red	0.5	left	narrow	[""right""]	f
Risk	32	785	red	0.5	left	narrow	[""right""]	f
Risk	33	1512	red	0.6	right	narrow	[""left""]	j
Risk	34	782	red	0.7	right	narrow	[""left""]	j
Risk	35	1331	red	0.5	left	narrow	[""right""]	f
Risk	36	1496	red	0.5	left	narrow	[""right""]	f
Risk	37	699	red	0.5	left	narrow	[""left""]	f
Risk	38	721	red	0.5	left	narrow	[""left""]	f
Risk	39	1185	red	0.6	right	narrow	[""left""]	j
Risk	40	3416	green	0	left	wide	[""right""]	f
Risk	41	1048	green	1	left	wide	[""left""]	f
Risk	42	1048	green	0	right	wide	[""right""]	j
Risk	43	1966	green	0.1	right	wide	[""left""]	j
Risk	44	692	green	0.1	right	wide	[""left""]	j
Risk	45	407	green	0	right	wide	[""left""]	j
Risk	46	1100	green	0.1	right	wide	[""left""]	j
Risk	47	1605	green	0	left	wide	[""right""]	f
Risk	48	1429	green	0.9	left	wide	[""right""]	f
Risk	49	683	green	0.9	left	wide	[""left""]	f
Risk	50	971	green	0.8	left	wide	[""right""]	f
Risk	51	1028	green	0.2	right	wide	[""right""]	j
Risk	52	550	green	0.3	right	wide	[""right""]	j
Risk	53	565	green	0.2	right	wide	[""right""]	j
Risk	54	893	green	0.8	left	wide	[""left""]	f
Risk	55	593	green	1	left	wide	[""left""]	f
Risk	56	703	green	0	right	wide	[""left""]	j
Risk	57	1475	green	0.9	left	wide	[""left""]	f
Risk	58	645	green	1	left	wide	[""left""]	f
Risk	59	1144	green	0.7	left	wide	[""right""]	f
