Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	786	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2750	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	3	2296	green	0.23	[0,1]	lose	risk	norm	right	j
Learning	4	1493	green	0	[0,1]	lose	Amb	norm	right	f
Learning	5	1272	green	0.11	[0,1]	lose	Amb	norm	right	f
Learning	6	2144	green	0.29	[0,1]	lose	risk	norm	right	j
Learning	7	1350	green	0.22	[0,1]	lose	Amb	norm	right	f
Learning	8	1316	green	0.27	[0,1]	lose	risk	norm	left	f
Learning	9	1066	green	0.24	[0,1]	lose	risk	norm	left	f
Learning	10	1073	green	0.19	[0,1]	lose	Amb	norm	left	j
Learning	11	1659	green	0.22	[0,1]	lose	risk	norm	right	j
Learning	12	1739	green	0.19	[0,1]	lose	Amb	norm	right	f
Learning	13	1024	green	0.19	[0,1]	lose	Amb	norm	left	j
Learning	14	878	green	0.19	[0,1]	lose	risk	norm	right	j
Learning	15	1257	green	0.19	[0,1]	lose	Amb	norm	left	j
Learning	1	1915	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1371	green	0.57	[0,1]	win	risk	norm	right	j
Learning	3	720	green	0.51	[0,1]	win	risk	norm	right	j
Learning	4	818	green	0.42	[0,1]	win	Amb	norm	right	f
Learning	5	907	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	6	989	green	0.54	[0,1]	win	risk	norm	right	j
Learning	7	1028	green	0.5	[0,1]	win	risk	norm	right	j
Learning	8	994	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	9	1018	green	0.5	[0,1]	win	risk	norm	right	j
Learning	10	721	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	11	767	green	0.51	[0,1]	win	risk	norm	right	j
Learning	12	883	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	13	1131	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	14	1157	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	15	1057	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	1	1263	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1101	blue	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	967	blue	0.22	[0,1]	lose	Amb	norm	right	f
Learning	4	1195	blue	0.32	[0,1]	lose	risk	norm	left	f
Learning	5	1851	blue	0.27	[0,1]	lose	risk	norm	right	j
Learning	6	1035	blue	0.19	[0,1]	lose	Amb	norm	left	j
Learning	7	1083	blue	0.23	[0,1]	lose	Amb	norm	right	f
Learning	8	2007	blue	0.27	[0,1]	lose	Amb	norm	right	f
Learning	9	1082	blue	0.34	[0,1]	lose	risk	norm	left	f
Learning	10	891	blue	0.32	[0,1]	lose	risk	norm	right	j
Learning	11	1131	blue	0.26	[0,1]	lose	Amb	norm	left	j
Learning	12	1732	blue	0.29	[0,1]	lose	risk	norm	right	j
Learning	13	1068	blue	0.29	[0,1]	lose	risk	norm	left	f
Learning	14	987	blue	0.28	[0,1]	lose	Amb	norm	left	j
Learning	15	1109	blue	0.31	[0,1]	lose	risk	norm	right	j
Learning	1	1345	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1194	red	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	1225	red	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	1266	red	0.29	[0,1]	lose	Amb	norm	left	j
Learning	5	1505	red	0.4	[0,1]	lose	risk	norm	left	f
Learning	6	1709	red	0.33	[0,1]	lose	risk	norm	right	j
Learning	7	1060	red	0.26	[0,1]	lose	Amb	norm	left	j
Learning	8	1012	red	0.29	[0,1]	lose	Amb	norm	right	f
Learning	9	986	red	0.34	[0,1]	lose	risk	norm	right	j
Learning	10	1124	red	0.31	[0,1]	lose	risk	norm	right	j
Learning	11	1012	red	0.27	[0,1]	lose	Amb	norm	right	f
Learning	12	940	red	0.26	[0,1]	lose	Amb	norm	left	j
Learning	13	815	red	0.28	[0,1]	lose	Amb	norm	left	j
Learning	14	1321	red	0.32	[0,1]	lose	risk	norm	right	j
Learning	15	912	red	0.27	[0,1]	lose	risk	norm	left	f
Learning	1	1382	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1842	red	0.41	[0,1]	win	Amb	norm	left	j
Learning	3	1249	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	4	1198	red	0.52	[0,1]	win	risk	norm	left	f
Learning	5	839	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	6	1110	red	0.45	[0,1]	win	Amb	norm	left	j
Learning	7	1257	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	8	861	red	0.52	[0,1]	win	risk	norm	right	j
Learning	9	1627	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	896	red	0.49	[0,1]	win	Amb	norm	right	f
Learning	11	1083	red	0.53	[0,1]	win	risk	norm	left	f
Learning	12	860	red	0.52	[0,1]	win	risk	norm	left	f
Learning	13	862	red	0.5	[0,1]	win	risk	norm	left	f
Learning	14	1019	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	15	987	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	1	748	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1189	blue	0.41	[0,1]	win	Amb	norm	left	j
Learning	3	1589	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	4	1201	blue	0.43	[0,1]	win	risk	norm	left	f
Learning	5	1098	blue	0.4	[0,1]	win	risk	norm	left	f
Learning	6	1612	blue	0.35	[0,1]	win	Amb	norm	left	j
Learning	7	1945	blue	0.36	[0,1]	win	risk	norm	right	j
Learning	8	930	blue	0.33	[0,1]	win	Amb	norm	right	f
Learning	9	1363	blue	0.33	[0,1]	win	Amb	norm	left	j
Learning	10	1252	blue	0.31	[0,1]	win	Amb	norm	left	j
Learning	11	1155	blue	0.33	[0,1]	win	Amb	norm	left	j
Learning	12	1263	blue	0.35	[0,1]	win	risk	norm	left	f
Learning	13	850	blue	0.32	[0,1]	win	Amb	norm	left	j
Learning	14	1102	blue	0.34	[0,1]	win	Amb	norm	left	j
Learning	15	935	blue	0.36	[0,1]	win	risk	norm	left	f
