Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	4042	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2556	green	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	1294	green	0.48	[0,1]	lose	risk	norm	left	f
Learning	4	3380	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	5	1811	green	0.47	[0,1]	lose	risk	norm	left	f
Learning	6	1721	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	7	1058	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	8	1159	green	0.44	[0,1]	lose	Amb	norm	right	f
Learning	9	1145	green	0.47	[0,1]	lose	risk	norm	left	f
Learning	10	957	green	0.46	[0,1]	lose	risk	norm	left	f
Learning	11	2018	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	12	1650	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	13	1288	green	0.43	[0,1]	lose	risk	norm	left	f
Learning	14	819	green	0.43	[0,1]	lose	risk	norm	left	f
Learning	15	1587	green	0.41	[0,1]	lose	Amb	norm	left	j
Learning	1	2060	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1298	green	0.62	[0,1]	win	risk	norm	right	j
Learning	3	3317	green	0.57	[0,1]	win	risk	norm	left	f
Learning	4	1470	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	5	2058	green	0.51	[0,1]	win	Amb	norm	left	j
Learning	6	784	green	0.57	[0,1]	win	risk	norm	left	f
Learning	7	1519	green	0.54	[0,1]	win	risk	norm	right	j
Learning	8	936	green	0.51	[0,1]	win	risk	norm	right	j
Learning	9	911	green	0.44	[0,1]	win	Amb	norm	right	f
Learning	10	1444	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	11	1449	green	0.51	[0,1]	win	risk	norm	right	j
Learning	12	953	green	0.49	[0,1]	win	risk	norm	left	f
Learning	13	750	green	0.43	[0,1]	win	risk	norm	right	j
Learning	14	1849	green	0.38	[0,1]	win	Amb	norm	left	j
Learning	15	856	green	0.4	[0,1]	win	Amb	norm	left	j
Learning	1	1362	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1048	blue	0.41	[0,1]	lose	risk	norm	right	j
Learning	3	1336	blue	0.25	[0,1]	lose	Amb	norm	right	f
Learning	4	1473	blue	0.3	[0,1]	lose	Amb	norm	left	j
Learning	5	1199	blue	0.4	[0,1]	lose	risk	norm	right	j
Learning	6	1715	blue	0.33	[0,1]	lose	Amb	norm	right	f
Learning	7	1490	blue	0.36	[0,1]	lose	Amb	norm	right	f
Learning	8	1495	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	9	1046	blue	0.45	[0,1]	lose	risk	norm	left	f
Learning	10	1414	blue	0.42	[0,1]	lose	risk	norm	right	j
Learning	11	1487	blue	0.38	[0,1]	lose	Amb	norm	right	f
Learning	12	1580	blue	0.37	[0,1]	lose	Amb	norm	right	f
Learning	13	1249	blue	0.4	[0,1]	lose	Amb	norm	left	j
Learning	14	1063	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	15	1805	blue	0.57	[0,1]	lose	risk	norm	right	j
Learning	1	1700	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1377	red	0.58	[0,1]	win	risk	norm	right	j
