Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1533	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1516	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	1296	red	0.23	[0,1]	lose	risk	norm	left	f
Learning	4	1527	red	0.01	[0,1]	lose	Amb	norm	right	f
Learning	5	1086	red	0.13	[0,1]	lose	risk	norm	right	j
Learning	6	1529	red	0.08	[0,1]	lose	Amb	norm	right	f
Learning	7	1067	red	0.1	[0,1]	lose	risk	norm	left	f
Learning	8	665	red	0.07	[0,1]	lose	risk	norm	left	f
Learning	9	796	red	0.03	[0,1]	lose	Amb	norm	left	j
Learning	10	1354	red	0.06	[0,1]	lose	risk	norm	left	f
Learning	11	832	red	0.04	[0,1]	lose	Amb	norm	left	j
Learning	12	891	red	0.01	[0,1]	lose	Amb	norm	right	f
Learning	13	1055	red	0.01	[0,1]	lose	Amb	norm	left	j
Learning	14	836	red	0.02	[0,1]	lose	Amb	norm	right	f
Learning	15	942	red	0.05	[0,1]	lose	Amb	norm	left	j
Learning	1	1915	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1225	red	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	936	red	0.44	[0,1]	win	risk	norm	left	f
Learning	4	746	red	0.41	[0,1]	win	risk	norm	left	f
Learning	5	1365	red	0.38	[0,1]	win	risk	norm	left	f
Learning	6	1632	red	0.32	[0,1]	win	risk	norm	right	j
Learning	7	689	red	0.24	[0,1]	win	risk	norm	right	j
Learning	8	1069	red	0.11	[0,1]	win	Amb	norm	left	j
Learning	9	903	red	0.19	[0,1]	win	Amb	norm	right	f
Learning	10	959	red	0.27	[0,1]	win	risk	norm	left	f
Learning	11	616	red	0.21	[0,1]	win	risk	norm	left	f
Learning	12	951	red	0.13	[0,1]	win	Amb	norm	left	j
Learning	13	871	red	0.15	[0,1]	win	Amb	norm	right	f
Learning	14	831	red	0.19	[0,1]	win	Amb	norm	right	f
Learning	15	785	red	0.28	[0,1]	win	risk	norm	right	j
Learning	1	1368	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1291	green	0.39	[0,1]	win	risk	norm	left	f
Learning	3	1787	green	0.23	[0,1]	win	Amb	norm	right	f
Learning	4	1236	green	0.3	[0,1]	win	risk	norm	left	f
Learning	5	1384	green	0.27	[0,1]	win	risk	norm	right	j
Learning	6	1155	green	0.21	[0,1]	win	risk	norm	left	f
Learning	7	630	green	0.11	[0,1]	win	Amb	norm	right	f
Learning	8	1727	green	0.15	[0,1]	win	risk	norm	left	f
Learning	9	870	green	0.13	[0,1]	win	Amb	norm	right	f
Learning	10	667	green	0.12	[0,1]	win	Amb	norm	right	f
Learning	11	645	green	0.14	[0,1]	win	Amb	norm	right	f
Learning	12	565	green	0.14	[0,1]	win	Amb	norm	right	f
Learning	13	1188	green	0.15	[0,1]	win	Amb	norm	left	j
Learning	14	872	green	0.18	[0,1]	win	risk	norm	left	f
Learning	15	923	green	0.15	[0,1]	win	Amb	norm	right	f
Learning	1	1208	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1112	blue	0.41	[0,1]	win	risk	norm	right	j
Learning	3	1078	blue	0.27	[0,1]	win	risk	norm	right	j
Learning	4	614	blue	0.04	[0,1]	win	Amb	norm	right	f
Learning	5	1966	blue	0.14	[0,1]	win	risk	norm	right	j
Learning	6	834	blue	0.08	[0,1]	win	Amb	norm	right	f
Learning	7	665	blue	0.09	[0,1]	win	Amb	norm	right	f
Learning	8	1154	blue	0.1	[0,1]	win	Amb	norm	left	j
Learning	9	1417	blue	0.17	[0,1]	win	Amb	norm	right	f
Learning	10	952	blue	0.28	[0,1]	win	risk	norm	left	f
Learning	11	1526	blue	0.22	[0,1]	win	risk	norm	right	j
Learning	12	1045	blue	0.13	[0,1]	win	Amb	norm	left	j
Learning	13	1470	blue	0.17	[0,1]	win	Amb	norm	right	f
Learning	14	761	blue	0.2	[0,1]	win	risk	norm	right	j
Learning	15	690	blue	0.18	[0,1]	win	Amb	norm	right	f
Learning	1	661	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1179	green	0.38	[0,1]	lose	risk	norm	left	f
Learning	3	771	green	0.23	[0,1]	lose	risk	norm	left	f
Learning	4	1272	green	0	[0,1]	lose	Amb	norm	right	f
Learning	5	1294	green	0.08	[0,1]	lose	risk	norm	left	f
Learning	6	662	green	0	[0,1]	lose	Amb	norm	left	j
Learning	7	668	green	0	[0,1]	lose	Amb	norm	left	j
Learning	8	1362	green	0.04	[0,1]	lose	Amb	norm	right	f
Learning	9	889	green	0.09	[0,1]	lose	Amb	norm	right	f
Learning	10	736	green	0.2	[0,1]	lose	risk	norm	right	j
Learning	11	1102	green	0.14	[0,1]	lose	Amb	norm	left	j
Learning	12	765	green	0.17	[0,1]	lose	Amb	norm	left	j
Learning	13	855	green	0.21	[0,1]	lose	risk	norm	right	j
Learning	14	629	green	0.17	[0,1]	lose	risk	norm	right	j
Learning	15	1279	green	0.13	[0,1]	lose	risk	norm	left	f
Learning	1	848	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1751	blue	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	852	blue	0.23	[0,1]	lose	risk	norm	right	j
Learning	4	1123	blue	0	[0,1]	lose	Amb	norm	left	j
Learning	5	1261	blue	0.11	[0,1]	lose	Amb	norm	right	f
