Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	3228	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1350	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	2175	blue	0.43	[0,1]	lose	Amb	norm	right	f
Learning	4	2386	blue	0.48	[0,1]	lose	risk	norm	left	f
Learning	5	1587	blue	0.43	[0,1]	lose	Amb	norm	left	j
Learning	6	1360	blue	0.42	[0,1]	lose	Amb	norm	right	f
Learning	7	1250	blue	0.43	[0,1]	lose	Amb	norm	left	j
Learning	8	1408	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	9	934	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	10	709	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	11	746	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	12	1057	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	13	803	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	14	1084	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	15	1058	blue	0.47	[0,1]	lose	Amb	norm	right	f
Learning	1	1227	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	726	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	744	red	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	644	red	0.3	[0,1]	lose	Amb	norm	right	f
Learning	5	607	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	6	761	red	0.53	[0,1]	lose	risk	norm	right	j
Learning	7	805	red	0.43	[0,1]	lose	risk	norm	right	j
Learning	8	643	red	0.28	[0,1]	lose	Amb	norm	right	f
Learning	9	710	red	0.32	[0,1]	lose	Amb	norm	right	f
Learning	10	1150	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	11	770	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	12	763	red	0.46	[0,1]	lose	risk	norm	left	f
Learning	13	621	red	0.35	[0,1]	lose	Amb	norm	left	j
Learning	14	660	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	15	1353	red	0.48	[0,1]	lose	risk	norm	left	f
Learning	1	1352	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1037	blue	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	798	blue	0.43	[0,1]	win	Amb	norm	left	j
Learning	4	886	blue	0.49	[0,1]	win	risk	norm	right	j
Learning	5	723	blue	0.43	[0,1]	win	risk	norm	right	j
Learning	6	1124	blue	0.35	[0,1]	win	Amb	norm	left	j
Learning	7	655	blue	0.37	[0,1]	win	Amb	norm	left	j
Learning	8	612	blue	0.39	[0,1]	win	Amb	norm	left	j
Learning	9	579	blue	0.43	[0,1]	win	risk	norm	left	f
Learning	10	608	blue	0.39	[0,1]	win	Amb	norm	left	j
Learning	11	535	blue	0.43	[0,1]	win	Amb	norm	left	j
Learning	12	585	blue	0.42	[0,1]	win	Amb	norm	left	j
Learning	13	869	blue	0.46	[0,1]	win	risk	norm	right	j
Learning	14	752	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	15	839	blue	0.45	[0,1]	win	Amb	norm	left	j
Learning	1	896	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1474	green	0.41	[0,1]	win	risk	norm	right	j
Learning	3	935	green	0.27	[0,1]	win	risk	norm	left	f
Learning	4	680	green	0.04	[0,1]	win	Amb	norm	left	j
Learning	5	667	green	0.13	[0,1]	win	Amb	norm	left	j
Learning	6	1349	green	0.28	[0,1]	win	Amb	norm	right	f
Learning	7	969	green	0.53	[0,1]	win	risk	norm	right	j
Learning	8	579	green	0.41	[0,1]	win	risk	norm	left	f
Learning	9	873	green	0.22	[0,1]	win	Amb	norm	right	f
Learning	10	923	green	0.33	[0,1]	win	risk	norm	left	f
Learning	11	757	green	0.29	[0,1]	win	Amb	norm	right	f
Learning	12	672	green	0.33	[0,1]	win	Amb	norm	left	j
Learning	13	1018	green	0.39	[0,1]	win	risk	norm	right	j
Learning	14	928	green	0.35	[0,1]	win	Amb	norm	left	j
Learning	15	829	green	0.33	[0,1]	win	risk	norm	right	j
Learning	1	762	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	760	green	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	618	green	0.43	[0,1]	lose	risk	norm	right	j
Learning	4	796	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	5	1015	green	0.38	[0,1]	lose	Amb	norm	right	f
Learning	6	2656	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	7	888	green	0.44	[0,1]	lose	risk	norm	right	j
Learning	8	1087	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	9	746	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	10	1136	green	0.38	[0,1]	lose	Amb	norm	right	f
Learning	11	1019	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	12	753	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	13	620	green	0.37	[0,1]	lose	Amb	norm	left	j
Learning	14	873	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	15	706	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	1	948	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	710	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	714	red	0.46	[0,1]	win	risk	norm	left	f
Learning	4	593	red	0.41	[0,1]	win	risk	norm	right	j
Learning	5	537	red	0.37	[0,1]	win	risk	norm	left	f
