Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	3418	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1852	green	0.57	[0,1]	win	Amb	norm	left	j
Learning	3	1824	green	0.74	[0,1]	win	Amb	norm	right	f
Learning	4	1357	green	0.96	[0,1]	win	risk	norm	right	j
Learning	5	1412	green	0.86	[0,1]	win	risk	norm	right	j
Learning	6	1059	green	0.68	[0,1]	win	Amb	norm	left	j
Learning	7	1079	green	0.73	[0,1]	win	risk	norm	right	j
Learning	8	1209	green	0.67	[0,1]	win	risk	norm	right	j
Learning	9	1280	green	0.62	[0,1]	win	risk	norm	right	j
Learning	10	2619	green	0.53	[0,1]	win	Amb	norm	right	f
Learning	11	884	green	0.55	[0,1]	win	Amb	norm	left	j
Learning	12	1359	green	0.6	[0,1]	win	risk	norm	right	j
Learning	13	1485	green	0.56	[0,1]	win	Amb	norm	left	j
Learning	14	1470	green	0.55	[0,1]	win	Amb	norm	right	f
Learning	15	1063	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	1	1439	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	604	blue	0.62	[0,1]	win	Amb	norm	right	f
Learning	3	1523	blue	0.74	[0,1]	win	Amb	norm	left	j
Learning	4	780	blue	0.94	[0,1]	win	risk	norm	left	f
Learning	5	1120	blue	0.84	[0,1]	win	Amb	norm	right	f
Learning	6	1786	blue	0.91	[0,1]	win	risk	norm	left	f
Learning	7	1191	blue	0.88	[0,1]	win	Amb	norm	left	j
Learning	8	2629	blue	0.86	[0,1]	win	Amb	norm	left	j
Learning	9	851	blue	0.86	[0,1]	win	Amb	norm	left	j
Learning	10	974	blue	0.88	[0,1]	win	risk	norm	right	j
Learning	11	1184	blue	0.85	[0,1]	win	Amb	norm	right	f
Learning	12	1160	blue	0.87	[0,1]	win	risk	norm	right	j
Learning	13	1416	blue	0.88	[0,1]	win	risk	norm	right	j
Learning	14	972	blue	0.87	[0,1]	win	risk	norm	left	f
Learning	15	907	blue	0.87	[0,1]	win	risk	norm	left	f
Learning	1	1244	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1402	red	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	1051	red	0.45	[0,1]	lose	Amb	norm	right	f
Learning	4	1550	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	5	1141	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	6	1123	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	7	1555	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	8	1037	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	9	805	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	10	668	red	0.46	[0,1]	lose	Amb	norm	left	j
Learning	11	1255	red	0.47	[0,1]	lose	risk	norm	right	j
Learning	12	1937	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	13	1079	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	14	840	red	0.44	[0,1]	lose	Amb	norm	left	j
Learning	15	708	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	1	1496	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	511	green	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	760	green	0.23	[0,1]	lose	Amb	norm	right	f
Learning	4	986	green	0.32	[0,1]	lose	Amb	norm	right	f
Learning	5	2594	green	0.43	[0,1]	lose	Amb	norm	left	j
Learning	6	872	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	7	1422	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	8	2456	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	9	3575	green	0.42	[0,1]	lose	risk	norm	right	j
Learning	10	980	green	0.4	[0,1]	lose	Amb	norm	right	f
