Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	689	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	470	green	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	646	green	0.24	[0,1]	lose	Amb	norm	left	j
Learning	4	788	green	0.29	[0,1]	lose	Amb	norm	right	f
Learning	5	543	green	0.38	[0,1]	lose	Amb	norm	left	j
Learning	6	565	green	0.55	[0,1]	lose	Amb	norm	right	f
Learning	7	526	green	0.82	[0,1]	lose	Amb	norm	left	j
Learning	8	846	green	1	[0,1]	lose	risk	norm	right	j
Learning	9	685	green	0.81	[0,1]	lose	risk	norm	left	f
Learning	10	662	green	0.54	[0,1]	lose	risk	norm	left	f
Learning	11	597	green	0.11	[0,1]	lose	risk	norm	right	j
Learning	12	580	green	0	[0,1]	lose	Amb	norm	left	j
Learning	13	685	green	0.32	[0,1]	lose	risk	norm	left	f
Learning	14	564	green	0.16	[0,1]	lose	Amb	norm	left	j
Learning	15	652	green	0.26	[0,1]	lose	risk	norm	right	j
Learning	1	744	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	658	blue	0.59	[0,1]	win	risk	norm	left	f
Learning	3	501	blue	0.54	[0,1]	win	Amb	norm	right	f
Learning	4	883	blue	0.56	[0,1]	win	Amb	norm	right	f
Learning	5	709	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	6	435	blue	0.59	[0,1]	win	Amb	norm	right	f
Learning	7	556	blue	0.57	[0,1]	win	risk	norm	left	f
Learning	8	561	blue	0.58	[0,1]	win	risk	norm	left	f
Learning	9	539	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	10	514	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	11	577	blue	0.56	[0,1]	win	Amb	norm	left	j
Learning	12	363	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	13	474	blue	0.6	[0,1]	win	Amb	norm	right	f
Learning	14	600	blue	0.59	[0,1]	win	Amb	norm	left	j
Learning	15	634	blue	0.61	[0,1]	win	risk	norm	left	f
Learning	1	720	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	961	blue	0.58	[0,1]	lose	Amb	norm	left	j
Learning	3	463	blue	0.73	[0,1]	lose	Amb	norm	right	f
Learning	4	616	blue	0.98	[0,1]	lose	risk	norm	right	j
Learning	5	490	blue	0.86	[0,1]	lose	Amb	norm	right	f
Learning	6	793	blue	0.92	[0,1]	lose	risk	norm	right	j
Learning	7	601	blue	0.88	[0,1]	lose	risk	norm	right	j
Learning	8	573	blue	0.82	[0,1]	lose	risk	norm	right	j
Learning	9	681	blue	0.77	[0,1]	lose	Amb	norm	left	j
Learning	10	745	blue	0.79	[0,1]	lose	risk	norm	right	j
Learning	11	552	blue	0.76	[0,1]	lose	Amb	norm	left	j
Learning	12	842	blue	0.74	[0,1]	lose	risk	norm	left	f
Learning	13	613	blue	0.75	[0,1]	lose	risk	norm	left	f
Learning	14	504	blue	0.74	[0,1]	lose	risk	norm	right	j
Learning	15	471	blue	0.73	[0,1]	lose	risk	norm	left	f
Learning	1	735	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	491	green	0.6	[0,1]	win	Amb	norm	right	f
Learning	3	552	green	0.77	[0,1]	win	risk	norm	left	f
Learning	4	567	green	0.69	[0,1]	win	Amb	norm	right	f
Learning	5	468	green	0.73	[0,1]	win	risk	norm	left	f
Learning	6	471	green	0.7	[0,1]	win	Amb	norm	right	f
Learning	7	486	green	0.73	[0,1]	win	risk	norm	left	f
Learning	8	437	green	0.73	[0,1]	win	risk	norm	left	f
Learning	9	461	green	0.73	[0,1]	win	risk	norm	left	f
Learning	10	439	green	0.73	[0,1]	win	risk	norm	left	f
Learning	11	340	green	0.71	[0,1]	win	risk	norm	left	f
Learning	12	428	green	0.67	[0,1]	win	risk	norm	right	j
Learning	13	566	green	0.63	[0,1]	win	risk	norm	right	j
Learning	14	420	green	0.57	[0,1]	win	risk	norm	right	j
Learning	15	573	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	1	671	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	489	red	0.58	[0,1]	lose	Amb	norm	right	f
Learning	3	410	red	0.72	[0,1]	lose	Amb	norm	right	f
Learning	4	602	red	0.92	[0,1]	lose	risk	norm	left	f
Learning	5	499	red	0.8	[0,1]	lose	risk	norm	right	j
Learning	6	467	red	0.63	[0,1]	lose	risk	norm	right	j
Learning	7	531	red	0.36	[0,1]	lose	risk	norm	left	f
Learning	8	515	red	0	[0,1]	lose	Amb	norm	left	j
Learning	9	475	red	0.17	[0,1]	lose	Amb	norm	right	f
Learning	10	617	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	11	538	red	0.86	[0,1]	lose	Amb	norm	right	f
Learning	12	554	red	1	[0,1]	lose	risk	norm	left	f
Learning	13	562	red	0.68	[0,1]	lose	risk	norm	left	f
Learning	14	749	red	0.2	[0,1]	lose	Amb	norm	left	j
Learning	15	849	red	0.42	[0,1]	lose	Amb	norm	right	f
Learning	1	862	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	856	red	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	496	red	0.42	[0,1]	win	Amb	norm	left	j
Learning	4	529	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	5	624	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	6	520	red	0.75	[0,1]	win	risk	norm	left	f
Learning	7	562	red	0.65	[0,1]	win	risk	norm	left	f
Learning	8	572	red	0.53	[0,1]	win	Amb	norm	right	f
Learning	9	991	red	0.61	[0,1]	win	Amb	norm	right	f
Learning	10	991	red	0.71	[0,1]	win	Amb	norm	left	j
Learning	11	696	red	0.83	[0,1]	win	risk	norm	right	j
Learning	12	551	red	0.74	[0,1]	win	risk	norm	right	j
Learning	13	711	red	0.61	[0,1]	win	risk	norm	right	j
Learning	14	624	red	0.45	[0,1]	win	Amb	norm	right	f
Learning	15	431	red	0.55	[0,1]	win	Amb	norm	right	f
