Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1670	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1992	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	3	997	red	0.45	[0,1]	lose	risk	norm	left	f
Learning	4	747	red	0.42	[0,1]	lose	risk	norm	right	j
Learning	5	1243	red	0.38	[0,1]	lose	risk	norm	right	j
Learning	6	2826	red	0.33	[0,1]	lose	risk	norm	left	f
Learning	7	1219	red	0.25	[0,1]	lose	Amb	norm	right	f
Learning	8	759	red	0.28	[0,1]	lose	Amb	norm	right	f
Learning	9	927	red	0.33	[0,1]	lose	risk	norm	left	f
Learning	10	874	red	0.28	[0,1]	lose	Amb	norm	right	f
Learning	11	1420	red	0.3	[0,1]	lose	Amb	norm	right	f
Learning	12	1062	red	0.29	[0,1]	lose	Amb	norm	left	j
Learning	13	1272	red	0.34	[0,1]	lose	Amb	norm	right	f
Learning	14	1039	red	0.37	[0,1]	lose	Amb	norm	left	j
Learning	15	1809	red	0.47	[0,1]	lose	risk	norm	right	j
Learning	1	1687	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	789	green	0.61	[0,1]	win	risk	norm	left	f
Learning	3	1842	green	0.54	[0,1]	win	Amb	norm	right	f
Learning	4	753	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	5	923	green	0.6	[0,1]	win	Amb	norm	right	f
Learning	6	954	green	0.65	[0,1]	win	Amb	norm	left	j
Learning	7	1173	green	0.75	[0,1]	win	Amb	norm	right	f
Learning	8	849	green	0.87	[0,1]	win	risk	norm	left	f
Learning	9	885	green	0.79	[0,1]	win	Amb	norm	right	f
Learning	10	1192	green	0.82	[0,1]	win	risk	norm	left	f
Learning	11	824	green	0.79	[0,1]	win	Amb	norm	right	f
Learning	12	716	green	0.78	[0,1]	win	risk	norm	left	f
Learning	13	986	green	0.78	[0,1]	win	risk	norm	left	f
Learning	14	788	green	0.77	[0,1]	win	risk	norm	left	f
Learning	15	937	green	0.76	[0,1]	win	Amb	norm	right	f
Learning	1	1437	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1052	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	3	792	green	0.45	[0,1]	lose	Amb	norm	left	j
Learning	4	1422	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	5	911	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	6	833	green	0.52	[0,1]	lose	risk	norm	left	f
Learning	7	733	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	8	1080	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	9	1831	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	10	1195	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	11	640	green	0.43	[0,1]	lose	Amb	norm	right	f
Learning	12	2672	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	13	984	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	14	1026	green	0.54	[0,1]	lose	Amb	norm	right	f
Learning	15	1406	green	0.59	[0,1]	lose	risk	norm	left	f
Learning	1	1044	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	931	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	1198	blue	0.41	[0,1]	lose	risk	norm	left	f
Learning	4	1222	blue	0.36	[0,1]	lose	Amb	norm	left	j
Learning	5	3069	blue	0.39	[0,1]	lose	Amb	norm	right	f
Learning	6	1663	blue	0.43	[0,1]	lose	Amb	norm	right	f
Learning	7	1842	blue	0.47	[0,1]	lose	risk	norm	left	f
Learning	8	891	blue	0.47	[0,1]	lose	risk	norm	left	f
Learning	9	975	blue	0.46	[0,1]	lose	risk	norm	right	j
