Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2339	red	1	right	wide	[""right""]	j
Risk	1	1522	red	0	right	wide	[""left""]	j
Risk	2	1563	red	0.9	right	wide	[""right""]	j
Risk	3	1147	red	0.9	left	wide	[""left""]	f
Risk	4	1740	red	0.8	right	wide	[""right""]	j
Risk	5	1281	red	0	left	wide	[""right""]	f
Risk	6	1616	red	1	left	wide	[""left""]	f
Risk	7	1450	red	0.1	right	wide	[""left""]	j
Risk	8	1707	red	0.7	right	wide	[""right""]	j
Risk	9	1577	red	0	right	wide	[""left""]	j
Risk	10	1257	red	0.1	left	wide	[""right""]	f
Risk	11	2753	red	0.3	right	wide	[""left""]	j
Risk	12	1594	red	0.8	right	wide	[""right""]	j
Risk	13	1183	red	0.9	left	wide	[""left""]	f
Risk	14	1200	red	0	right	wide	[""left""]	j
Risk	15	1550	red	0.1	left	wide	[""right""]	f
Risk	16	1032	red	0.2	left	wide	[""right""]	f
Risk	17	1375	red	0.2	right	wide	[""left""]	j
Risk	18	1073	red	0	right	wide	[""left""]	j
Risk	19	1055	red	1	right	wide	[""right""]	j
Risk	20	3661	blue	0.6	right	narrow	[""right""]	j
Risk	21	1999	blue	0.4	right	narrow	[""left""]	j
Risk	22	1848	blue	0.5	left	narrow	[""left""]	f
Risk	23	2110	blue	0.2	left	narrow	[""right""]	f
Risk	24	1285	blue	0.3	right	narrow	[""left""]	j
Risk	25	1293	blue	0.5	right	narrow	[""right""]	j
Risk	26	1150	blue	0.5	right	narrow	[""right""]	j
Risk	27	1278	blue	0.5	right	narrow	[""right""]	j
Risk	28	1368	blue	0.6	left	narrow	[""left""]	f
Risk	29	1072	blue	0.5	left	narrow	[""left""]	f
Risk	30	1091	blue	0.5	left	narrow	[""left""]	f
Risk	31	1319	blue	0.3	left	narrow	[""right""]	f
Risk	32	1032	blue	0.5	right	narrow	[""right""]	j
Risk	33	1548	blue	0.7	left	narrow	[""left""]	f
Risk	34	1007	blue	0.4	right	narrow	[""left""]	j
Risk	35	1621	blue	0.6	left	narrow	[""left""]	f
Risk	36	967	blue	0.5	left	narrow	[""left""]	f
Risk	37	974	blue	0.5	right	narrow	[""right""]	j
Risk	38	1926	blue	0.4	right	narrow	[""left""]	j
Risk	39	845	blue	0.5	left	narrow	[""left""]	f
Risk	40	1220	green	0.7	left	skew	[""left""]	f
Risk	41	1414	green	0.8999999999999999	left	skew	[""left""]	f
Risk	42	790	green	0.7	left	skew	[""left""]	f
Risk	43	1005	green	0.7	left	skew	[""left""]	f
Risk	44	874	green	0.7	right	skew	[""right""]	j
Risk	45	669	green	0.7	left	skew	[""left""]	f
Risk	46	1130	green	0.6000000000000001	left	skew	[""left""]	f
Risk	47	796	green	0.5	left	skew	[""left""]	f
Risk	48	1829	green	0.4	right	skew	[""left""]	j
Risk	49	749	green	0.7	left	skew	[""left""]	f
Risk	50	796	green	0.5	left	skew	[""left""]	f
Risk	51	964	green	0.7	right	skew	[""right""]	j
Risk	52	764	green	0.8	left	skew	[""left""]	f
Risk	53	748	green	0.8	left	skew	[""left""]	f
Risk	54	956	green	0.7	right	skew	[""right""]	j
Risk	55	1004	green	0.7	left	skew	[""left""]	f
Risk	56	869	green	0.6000000000000001	right	skew	[""right""]	j
Risk	57	632	green	0.6000000000000001	right	skew	[""right""]	j
Risk	58	889	green	0.7	right	skew	[""right""]	j
Risk	59	720	green	0.8	left	skew	[""left""]	f
