Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1971	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	4402	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	3	1130	blue	0.54	[0,1]	win	Amb	norm	right	f
Learning	4	1063	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	5	1061	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	6	1002	blue	0.65	[0,1]	win	risk	norm	right	j
Learning	7	916	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	8	1082	blue	0.57	[0,1]	win	Amb	norm	left	j
Learning	9	883	blue	0.56	[0,1]	win	Amb	norm	left	j
Learning	10	962	blue	0.61	[0,1]	win	risk	norm	right	j
Learning	11	826	blue	0.57	[0,1]	win	Amb	norm	right	f
Learning	12	697	blue	0.58	[0,1]	win	Amb	norm	right	f
Learning	13	842	blue	0.56	[0,1]	win	Amb	norm	left	j
Learning	14	835	blue	0.55	[0,1]	win	Amb	norm	left	j
Learning	15	1081	blue	0.6	[0,1]	win	risk	norm	right	j
Learning	1	1842	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	874	green	0.6	[0,1]	lose	risk	norm	right	j
Learning	3	1720	green	0.55	[0,1]	lose	risk	norm	right	j
Learning	4	695	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	5	622	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	6	730	green	0.53	[0,1]	lose	Amb	norm	left	j
Learning	7	1221	green	0.62	[0,1]	lose	risk	norm	right	j
Learning	8	1404	green	0.56	[0,1]	lose	risk	norm	left	f
Learning	9	716	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	10	582	green	0.52	[0,1]	lose	Amb	norm	left	j
Learning	11	1012	green	0.57	[0,1]	lose	risk	norm	right	j
Learning	12	817	green	0.53	[0,1]	lose	Amb	norm	right	f
Learning	13	695	green	0.56	[0,1]	lose	risk	norm	right	j
Learning	14	1043	green	0.55	[0,1]	lose	risk	norm	left	f
Learning	15	1096	green	0.55	[0,1]	lose	risk	norm	right	j
Learning	1	1709	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1035	blue	0.39	[0,1]	lose	Amb	norm	left	j
Learning	3	722	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	4	824	blue	0.56	[0,1]	lose	risk	norm	right	j
Learning	5	1781	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	6	709	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	7	888	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	8	752	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	9	564	blue	0.5	[0,1]	lose	risk	norm	left	f
