Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1426	red	0.6000000000000001	left	skew	[""left""]	f
Risk	1	1510	red	0.7	right	skew	[""right""]	j
Risk	2	1186	red	0.6000000000000001	right	skew	[""right""]	j
Risk	3	1122	red	0.7	left	skew	[""left""]	f
Risk	4	1125	red	0.6000000000000001	right	skew	[""right""]	j
Risk	5	985	red	0.7	right	skew	[""right""]	j
Risk	6	1123	red	0.5	left	skew	[""left""]	f
Risk	7	978	red	0.7	right	skew	[""right""]	j
Risk	8	974	red	0.8999999999999999	left	skew	[""left""]	f
Risk	9	884	red	0.8	left	skew	[""left""]	f
Risk	10	982	red	0.7	right	skew	[""right""]	j
Risk	11	900	red	0.8	right	skew	[""right""]	j
Risk	12	1161	red	0.4	right	skew	[""left""]	j
Risk	13	934	red	0.7	right	skew	[""right""]	j
Risk	14	942	red	0.8	right	skew	[""right""]	j
Risk	15	923	red	0.7	right	skew	[""right""]	j
Risk	16	872	red	0.7	left	skew	[""left""]	f
Risk	17	1107	red	0.5	right	skew	[""right""]	j
Risk	18	936	red	0.7	right	skew	[""right""]	j
Risk	19	914	red	0.7	right	skew	[""right""]	j
Risk	20	1539	blue	0.5	left	narrow	[""left""]	f
Risk	21	956	blue	0.7	right	narrow	[""right""]	j
Risk	22	1268	blue	0.4	right	narrow	[""left""]	j
Risk	23	1057	blue	0.6	right	narrow	[""right""]	j
Risk	24	1180	blue	0.5	right	narrow	[""right""]	j
Risk	25	1014	blue	0.5	right	narrow	[""right""]	j
Risk	26	1152	blue	0.5	left	narrow	[""left""]	f
Risk	27	1127	blue	0.2	right	narrow	[""left""]	j
Risk	28	1278	blue	0.3	left	narrow	[""right""]	f
Risk	29	1059	blue	0.4	right	narrow	[""left""]	j
Risk	30	1407	blue	0.5	right	narrow	[""left""]	j
Risk	31	1363	blue	0.5	right	narrow	[""left""]	j
Risk	32	1372	blue	0.5	left	narrow	[""right""]	f
Risk	33	1047	blue	0.6	right	narrow	[""right""]	j
Risk	34	1104	blue	0.4	right	narrow	[""left""]	j
Risk	35	1031	blue	0.6	left	narrow	[""left""]	f
Risk	36	1073	blue	0.5	right	narrow	[""right""]	j
Risk	37	936	blue	0.5	left	narrow	[""left""]	f
Risk	38	969	blue	0.5	left	narrow	[""left""]	f
Risk	39	1113	blue	0.3	left	narrow	[""right""]	f
Risk	40	895	green	0.9	left	wide	[""left""]	f
Risk	41	1166	green	0	right	wide	[""left""]	j
Risk	42	1138	green	0.1	left	wide	[""right""]	f
Risk	43	1018	green	0	right	wide	[""left""]	j
Risk	44	905	green	0.9	right	wide	[""right""]	j
Risk	45	1057	green	0.8	right	wide	[""right""]	j
Risk	46	1524	green	0.9	right	wide	[""right""]	j
Risk	47	938	green	0.7	right	wide	[""right""]	j
Risk	48	1227	green	0.2	right	wide	[""left""]	j
Risk	49	877	green	0.2	right	wide	[""left""]	j
Risk	50	979	green	0	left	wide	[""right""]	f
Risk	51	983	green	1	right	wide	[""left""]	j
Risk	52	1028	green	1	right	wide	[""right""]	j
Risk	53	831	green	0.8	left	wide	[""left""]	f
Risk	54	946	green	0	right	wide	[""left""]	j
Risk	55	820	green	0.1	left	wide	[""right""]	f
Risk	56	1408	green	0.3	right	wide	[""left""]	j
Risk	57	844	green	1	right	wide	[""right""]	j
Risk	58	885	green	0	left	wide	[""right""]	f
Risk	59	860	green	0.1	left	wide	[""right""]	f
