Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2694	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1246	green	0.59	[0,1]	win	risk	norm	right	j
Learning	3	1018	green	0.54	[0,1]	win	risk	norm	right	j
Learning	4	1077	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	5	1066	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	6	963	green	0.54	[0,1]	win	risk	norm	right	j
Learning	7	929	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	8	1051	green	0.52	[0,1]	win	risk	norm	left	f
Learning	9	900	green	0.52	[0,1]	win	risk	norm	right	j
Learning	10	1608	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	11	919	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	12	948	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	13	968	green	0.53	[0,1]	win	risk	norm	right	j
Learning	14	709	green	0.52	[0,1]	win	risk	norm	left	f
Learning	15	1160	green	0.51	[0,1]	win	Amb	norm	right	f
Learning	1	1318	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	942	blue	0.62	[0,1]	lose	risk	norm	right	j
Learning	3	716	blue	0.57	[0,1]	lose	risk	norm	right	j
Learning	4	801	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	5	793	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	6	906	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	7	947	blue	0.51	[0,1]	lose	Amb	norm	right	f
Learning	8	1062	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	9	855	blue	0.53	[0,1]	lose	risk	norm	right	j
Learning	10	980	blue	0.52	[0,1]	lose	Amb	norm	left	j
Learning	11	738	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	12	1326	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	13	1319	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	14	824	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	15	892	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	1	1111	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	846	red	0.61	[0,1]	win	risk	norm	right	j
Learning	3	723	red	0.56	[0,1]	win	risk	norm	right	j
Learning	4	1058	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	753	red	0.53	[0,1]	win	risk	norm	right	j
Learning	6	809	red	0.52	[0,1]	win	risk	norm	right	j
Learning	7	833	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	8	923	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	9	831	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	10	769	red	0.53	[0,1]	win	risk	norm	left	f
Learning	11	870	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	12	839	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	13	931	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	14	972	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	15	808	red	0.53	[0,1]	win	risk	norm	left	f
Learning	1	917	red	0.5	[0,1]	lose	Amb	norm	right	f
