Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1297	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	820	red	0.62	[0,1]	win	Amb	norm	left	j
Learning	3	284	red	0.74	[0,1]	win	Amb	norm	left	j
Learning	4	422	red	0.94	[0,1]	win	risk	norm	left	f
Learning	5	333	red	0.84	[0,1]	win	risk	norm	left	f
Learning	6	482	red	0.66	[0,1]	win	risk	norm	right	j
Learning	7	383	red	0.39	[0,1]	win	risk	norm	right	j
Learning	8	448	red	0.01	[0,1]	win	risk	norm	left	f
Learning	9	669	red	0	[0,1]	win	Amb	norm	right	f
Learning	10	673	red	0.28	[0,1]	win	Amb	norm	right	f
Learning	11	683	red	0.69	[0,1]	win	Amb	norm	left	j
Learning	12	616	red	1	[0,1]	win	risk	norm	left	f
Learning	13	489	red	0.67	[0,1]	win	risk	norm	left	f
Learning	14	604	red	0.2	[0,1]	win	Amb	norm	left	j
Learning	15	792	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	1	539	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	59	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	144	blue	0.41	[0,1]	lose	Amb	norm	right	f
Learning	4	190	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	5	73	blue	0.61	[0,1]	lose	risk	norm	left	f
Learning	6	96	blue	0.55	[0,1]	lose	risk	norm	left	f
Learning	7	1	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	8	1	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	9	64	blue	0.53	[0,1]	lose	risk	norm	left	f
Learning	10	150	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	11	71	blue	0.52	[0,1]	lose	Amb	norm	left	j
Learning	12	57	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	13	55	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	14	68	blue	0.48	[0,1]	lose	risk	norm	left	f
Learning	15	90	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	1	284	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1	green	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	45	green	0.47	[0,1]	lose	risk	norm	left	f
Learning	4	6	green	0.43	[0,1]	lose	Amb	norm	right	f
Learning	5	56	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	6	102	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	7	117	green	0.38	[0,1]	lose	risk	norm	left	f
Learning	8	173	green	0.39	[0,1]	lose	risk	norm	left	f
Learning	9	1	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	10	102	green	0.38	[0,1]	lose	Amb	norm	right	f
Learning	11	220	green	0.36	[0,1]	lose	Amb	norm	right	f
Learning	12	205	green	0.37	[0,1]	lose	risk	norm	left	f
Learning	13	1	green	0.38	[0,1]	lose	risk	norm	left	f
Learning	14	12	green	0.37	[0,1]	lose	Amb	norm	right	f
Learning	15	1	green	0.39	[0,1]	lose	risk	norm	left	f
Learning	1	216	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	35	red	0.59	[0,1]	lose	risk	norm	right	j
Learning	3	51	red	0.53	[0,1]	lose	Amb	norm	right	f
Learning	4	1	red	0.58	[0,1]	lose	Amb	norm	right	f
Learning	5	88	red	0.62	[0,1]	lose	risk	norm	right	j
Learning	6	47	red	0.58	[0,1]	lose	risk	norm	left	f
Learning	7	259	red	0.54	[0,1]	lose	Amb	norm	right	f
Learning	8	65	red	0.55	[0,1]	lose	Amb	norm	right	f
Learning	9	226	red	0.57	[0,1]	lose	Amb	norm	right	f
Learning	10	64	red	0.6	[0,1]	lose	Amb	norm	left	j
Learning	11	101	red	0.62	[0,1]	lose	risk	norm	right	j
Learning	12	439	red	0.6	[0,1]	lose	risk	norm	left	f
Learning	13	541	red	0.54	[0,1]	lose	risk	norm	left	f
Learning	14	878	red	0.47	[0,1]	lose	Amb	norm	left	j
Learning	15	1121	red	0.48	[0,1]	lose	Amb	norm	right	f
