Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	red	0.4	none	narrow	[""right""]	
Risk	1	3057	red	0.5	right	narrow	[""right""]	j
Risk	2	1170	red	0.5	right	narrow	[""right""]	j
Risk	3	1257	red	0.4	right	narrow	[""left""]	j
Risk	4	1003	red	0.4	right	narrow	[""left""]	j
Risk	5	1963	red	0.5	right	narrow	[""right""]	j
Risk	6	1067	red	0.5	right	narrow	[""right""]	j
Risk	7	1913	red	0.5	left	narrow	[""left""]	f
Risk	8	2641	red	0.3	left	narrow	[""right""]	f
Risk	9	1673	red	0.3	right	narrow	[""left""]	j
Risk	10	1345	red	0.5	right	narrow	[""right""]	j
Risk	11	1808	red	0.6	right	narrow	[""right""]	j
Risk	12	1104	red	0.5	left	narrow	[""left""]	f
Risk	13	896	red	0.6	right	narrow	[""right""]	j
Risk	14	1651	red	0.7	left	narrow	[""left""]	f
Risk	15	1153	red	0.5	left	narrow	[""left""]	f
Risk	16	1249	red	0.2	right	narrow	[""left""]	j
Risk	17	821	red	0.5	left	narrow	[""left""]	f
Risk	18	1446	red	0.5	right	narrow	[""right""]	j
Risk	19	880	red	0.6	left	narrow	[""left""]	f
Risk	20	2152	blue	1	right	wide	[""right""]	j
Risk	21	1133	blue	0	right	wide	[""left""]	j
Risk	22	895	blue	0.1	right	wide	[""left""]	j
Risk	23	1226	blue	1	right	wide	[""right""]	j
Risk	24	1815	blue	0.8	left	wide	[""left""]	f
Risk	25	606	blue	0.9	left	wide	[""left""]	f
Risk	26	511	blue	1	left	wide	[""left""]	f
Risk	27	1383	blue	0.2	left	wide	[""right""]	f
Risk	28	2062	blue	0.1	left	wide	[""right""]	f
Risk	29	903	blue	0.9	right	wide	[""right""]	j
Risk	30	1511	blue	0.3	right	wide	[""left""]	j
Risk	31	1096	blue	0	left	wide	[""right""]	f
Risk	32	1136	blue	0.7	right	wide	[""right""]	j
Risk	33	927	blue	0.8	right	wide	[""right""]	j
Risk	34	908	blue	0.1	right	wide	[""left""]	j
Risk	35	1815	blue	0.9	left	wide	[""left""]	f
Risk	36	574	blue	0	right	wide	[""left""]	j
Risk	37	1033	blue	0	left	wide	[""right""]	f
Risk	38	750	blue	0.2	left	wide	[""right""]	f
Risk	39	667	blue	0	left	wide	[""right""]	f
Risk	40	2126	green	0.4	right	skew	[""left""]	j
Risk	41	843	green	0.8	right	skew	[""right""]	j
Risk	42	1639	green	0.6000000000000001	right	skew	[""right""]	j
Risk	43	1742	green	0.7	left	skew	[""left""]	f
Risk	44	590	green	0.7	left	skew	[""left""]	f
Risk	45	525	green	0.8999999999999999	left	skew	[""left""]	f
Risk	46	1590	green	0.7	right	skew	[""right""]	j
Risk	47	783	green	0.6000000000000001	right	skew	[""right""]	j
Risk	48	828	green	0.5	right	skew	[""right""]	j
Risk	49	700	green	0.7	right	skew	[""right""]	j
Risk	50	524	green	0.7	right	skew	[""right""]	j
Risk	51	1111	green	0.7	right	skew	[""right""]	j
Risk	52	610	green	0.8	right	skew	[""right""]	j
Risk	53	1053	green	0.7	left	skew	[""left""]	f
Risk	54	619	green	0.5	left	skew	[""left""]	f
Risk	55	412	green	0.8	left	skew	[""left""]	f
Risk	56	396	green	0.6000000000000001	left	skew	[""left""]	f
Risk	57	604	green	0.7	right	skew	[""right""]	j
Risk	58	420	green	0.7	right	skew	[""right""]	j
Risk	59	731	green	0.7	left	skew	[""left""]	f
