Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	4896	blue	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	1	3597	blue	0.39	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	2	NA	blue	0.42	[0.25,0.75]	Ambiguous	wide	right	
Ambiguity	3	1595	blue	0.46	[0.25,0.75]	risk	wide	left	f
Ambiguity	4	1286	blue	0.43	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	5	1253	blue	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	6	908	blue	0.44	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	7	1834	blue	0.46	[0.25,0.75]	risk	wide	right	j
Ambiguity	8	1290	blue	0.44	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	9	627	blue	0.46	[0.25,0.75]	risk	wide	left	f
Ambiguity	10	806	blue	0.43	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	11	889	blue	0.45	[0.25,0.75]	risk	wide	left	f
Ambiguity	12	798	blue	0.45	[0.25,0.75]	risk	wide	right	j
Ambiguity	13	1456	blue	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	14	1022	blue	0.43	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	15	1061	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	16	1145	blue	0.41	[0,1]	Ambiguous	wide	right	f
Ambiguity	17	1540	blue	0.47	[0,1]	Ambiguous	wide	left	j
Ambiguity	18	1106	blue	0.54	[0,1]	risk	wide	left	f
Ambiguity	19	1458	blue	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	20	932	blue	0.51	[0,1]	risk	wide	right	j
Ambiguity	21	1320	blue	0.51	[0,1]	risk	wide	left	f
Ambiguity	22	667	blue	0.51	[0,1]	risk	wide	right	j
Ambiguity	23	1735	blue	0.5	[0,1]	risk	wide	left	f
Ambiguity	24	1201	blue	0.47	[0,1]	Ambiguous	wide	left	j
Ambiguity	25	1085	blue	0.5	[0,1]	risk	wide	right	j
Ambiguity	26	1107	blue	0.47	[0,1]	Ambiguous	wide	left	j
Ambiguity	27	1310	blue	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	28	593	blue	0.51	[0,1]	risk	wide	left	f
Ambiguity	29	562	blue	0.51	[0,1]	risk	wide	right	j
Ambiguity	30	962	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	1062	red	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	32	601	red	0.44	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	334	red	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	34	450	red	0.66	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	35	389	red	0.81	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	36	895	red	1	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	1123	red	0.85	[0.25,0.75]	risk	narrow	right	j
Ambiguity	38	624	red	0.66	[0.25,0.75]	Ambiguous	narrow	right	f
