Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	NA	green	0.5	[0,1]	lose	Amb	norm	right	
Learning	2	478	green	0.6	[0,1]	lose	risk	norm	left	f
Learning	3	1549	green	0.55	[0,1]	lose	risk	norm	left	f
Learning	4	1211	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	5	1383	green	0.55	[0,1]	lose	risk	norm	right	j
Learning	6	981	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	7	1382	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	8	1256	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	9	942	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	10	1534	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	11	1395	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	12	1519	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	13	1097	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	14	1356	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	15	1211	green	0.45	[0,1]	lose	Amb	norm	left	j
Learning	1	2025	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1611	green	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	2055	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	4	2123	green	0.53	[0,1]	win	risk	norm	right	j
Learning	5	1358	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	6	1350	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	7	1866	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	8	1524	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	9	1245	green	0.51	[0,1]	win	risk	norm	right	j
Learning	10	1581	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	11	2058	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	12	1513	green	0.52	[0,1]	win	Amb	norm	right	f
Learning	13	1436	green	0.55	[0,1]	win	risk	norm	right	j
Learning	14	1237	green	0.54	[0,1]	win	risk	norm	right	j
Learning	15	1302	green	0.51	[0,1]	win	risk	norm	left	f
Learning	1	1969	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	3233	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	2866	red	0.42	[0,1]	win	Amb	norm	left	j
Learning	4	1757	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	5	1679	red	0.58	[0,1]	win	risk	norm	right	j
Learning	6	3537	red	0.51	[0,1]	win	risk	norm	left	f
Learning	7	1390	red	0.42	[0,1]	win	Amb	norm	right	f
Learning	8	1637	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	9	1990	red	0.53	[0,1]	win	risk	norm	right	j
Learning	10	1609	red	0.5	[0,1]	win	risk	norm	left	f
Learning	11	2055	red	0.46	[0,1]	win	Amb	norm	right	f
Learning	12	1426	red	0.5	[0,1]	win	risk	norm	left	f
Learning	13	2522	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	14	1573	red	0.51	[0,1]	win	risk	norm	left	f
Learning	15	1650	red	0.51	[0,1]	win	risk	norm	right	j
Learning	1	2822	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2786	blue	0.41	[0,1]	lose	Amb	norm	right	f
Learning	3	1731	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	4	1982	blue	0.53	[0,1]	lose	risk	norm	right	j
Learning	5	1139	blue	0.47	[0,1]	lose	Amb	norm	right	f
Learning	6	2116	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	7	2791	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	8	1523	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	9	2921	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	10	1365	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	11	1410	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	12	1446	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	13	1856	blue	0.54	[0,1]	lose	risk	norm	right	j
