Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	green	0.4	none	narrow	[""right""]	
Risk	1	3590	green	0.5	right	narrow	[""right""]	j
Risk	2	1983	green	0.5	right	narrow	[""right""]	j
Risk	3	2144	green	0.5	left	narrow	[""left""]	f
Risk	4	2737	green	0.6	right	narrow	[""right""]	j
Risk	5	1811	green	0.5	right	narrow	[""right""]	j
Risk	6	1750	green	0.6	left	narrow	[""left""]	f
Risk	7	3438	green	0.2	right	narrow	[""left""]	j
Risk	8	2450	green	0.5	right	narrow	[""right""]	j
Risk	9	2058	green	0.5	left	narrow	[""left""]	f
Risk	10	1224	green	0.5	right	narrow	[""right""]	j
Risk	11	1624	green	0.3	left	narrow	[""right""]	f
Risk	12	1965	green	0.5	right	narrow	[""right""]	j
Risk	13	1400	green	0.5	left	narrow	[""left""]	f
Risk	14	1233	green	0.6	right	narrow	[""right""]	j
Risk	15	2052	green	0.4	right	narrow	[""left""]	j
Risk	16	2591	green	0.3	left	narrow	[""right""]	f
Risk	17	1729	green	0.7	left	narrow	[""left""]	f
Risk	18	1758	green	0.5	left	narrow	[""left""]	f
Risk	19	1951	green	0.4	left	narrow	[""right""]	f
Risk	20	2666	red	0.8	right	skew	[""right""]	j
Risk	21	1956	red	0.7	left	skew	[""left""]	f
Risk	22	1580	red	0.7	left	skew	[""left""]	f
Risk	23	1443	red	0.7	right	skew	[""right""]	j
Risk	24	1208	red	0.8	right	skew	[""right""]	j
Risk	25	1547	red	0.5	right	skew	[""right""]	j
Risk	26	1010	red	0.8999999999999999	right	skew	[""right""]	j
Risk	27	1037	red	0.7	left	skew	[""left""]	f
Risk	28	1507	red	0.8	left	skew	[""left""]	f
Risk	29	1168	red	0.5	left	skew	[""left""]	f
Risk	30	1443	red	0.7	left	skew	[""left""]	f
Risk	31	1386	red	0.7	right	skew	[""right""]	j
Risk	32	1332	red	0.7	left	skew	[""left""]	f
Risk	33	2339	red	0.4	left	skew	[""right""]	f
Risk	34	1251	red	0.6000000000000001	left	skew	[""left""]	f
Risk	35	902	red	0.6000000000000001	right	skew	[""right""]	j
Risk	36	926	red	0.7	left	skew	[""left""]	f
Risk	37	983	red	0.7	right	skew	[""right""]	j
Risk	38	1152	red	0.7	right	skew	[""right""]	j
Risk	39	1304	red	0.6000000000000001	left	skew	[""left""]	f
Risk	40	NA	blue	0	none	wide	[""left""]	
Risk	41	1829	blue	0.7	left	wide	[""left""]	f
Risk	42	1768	blue	0.1	left	wide	[""left""]	f
Risk	43	1570	blue	0.9	left	wide	[""right""]	f
Risk	44	2427	blue	0	right	wide	[""left""]	j
Risk	45	2316	blue	0.8	right	wide	[""right""]	j
Risk	46	2008	blue	0	right	wide	[""left""]	j
Risk	47	1493	blue	0.9	right	wide	[""right""]	j
Risk	48	1496	blue	0.8	right	wide	[""right""]	j
Risk	49	1459	blue	1	left	wide	[""left""]	f
Risk	50	1422	blue	0.2	right	wide	[""left""]	j
Risk	51	1015	blue	1	left	wide	[""left""]	f
Risk	52	962	blue	0	right	wide	[""left""]	j
Risk	53	1207	blue	1	left	wide	[""left""]	f
Risk	54	1722	blue	0.1	left	wide	[""right""]	f
Risk	55	1189	blue	0.9	left	wide	[""left""]	f
Risk	56	1383	blue	0.1	left	wide	[""right""]	f
Risk	57	1722	blue	0.2	left	wide	[""right""]	f
Risk	58	1434	blue	0.3	right	wide	[""left""]	j
Risk	59	1530	blue	0	left	wide	[""right""]	f
