Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2136	green	0.2	left	narrow	[""right""]	f
Risk	1	2335	green	0.3	right	narrow	[""left""]	j
Risk	2	1560	green	0.5	right	narrow	[""left""]	j
Risk	3	1481	green	0.4	right	narrow	[""left""]	j
Risk	4	1243	green	0.3	left	narrow	[""right""]	f
Risk	5	1750	green	0.5	right	narrow	[""left""]	j
Risk	6	1642	green	0.5	right	narrow	[""left""]	j
Risk	7	1839	green	0.5	left	narrow	[""right""]	f
Risk	8	1375	green	0.5	left	narrow	[""right""]	f
Risk	9	1445	green	0.5	left	narrow	[""right""]	f
Risk	10	1171	green	0.4	left	narrow	[""right""]	f
Risk	11	1153	green	0.5	right	narrow	[""left""]	j
Risk	12	1380	green	0.7	left	narrow	[""right""]	f
Risk	13	1919	green	0.6	right	narrow	[""right""]	j
Risk	14	1292	green	0.5	right	narrow	[""left""]	j
Risk	15	2083	green	0.6	left	narrow	[""left""]	f
Risk	16	1672	green	0.4	right	narrow	[""left""]	j
Risk	17	1496	green	0.6	left	narrow	[""right""]	f
Risk	18	1248	green	0.5	left	narrow	[""right""]	f
Risk	19	1666	green	0.5	right	narrow	[""left""]	j
Risk	20	1633	red	0.7	right	skew	[""right""]	j
Risk	21	915	red	0.7	right	skew	[""right""]	j
Risk	22	889	red	0.7	left	skew	[""left""]	f
Risk	23	1296	red	0.6000000000000001	right	skew	[""left""]	j
Risk	24	883	red	0.7	right	skew	[""right""]	j
Risk	25	1110	red	0.8	right	skew	[""right""]	j
Risk	26	1078	red	0.8	left	skew	[""left""]	f
Risk	27	1171	red	0.8	right	skew	[""right""]	j
Risk	28	1484	red	0.6000000000000001	right	skew	[""left""]	j
Risk	29	1142	red	0.7	left	skew	[""left""]	f
Risk	30	1114	red	0.7	right	skew	[""right""]	j
Risk	31	866	red	0.7	left	skew	[""left""]	f
Risk	32	1251	red	0.5	right	skew	[""left""]	j
Risk	33	993	red	0.6000000000000001	right	skew	[""left""]	j
Risk	34	1348	red	0.4	right	skew	[""left""]	j
Risk	35	1742	red	0.7	right	skew	[""right""]	j
Risk	36	1250	red	0.7	right	skew	[""right""]	j
Risk	37	1173	red	0.8999999999999999	right	skew	[""right""]	j
Risk	38	1124	red	0.7	left	skew	[""left""]	f
Risk	39	1808	red	0.5	left	skew	[""right""]	f
Risk	40	1459	blue	0.8	left	wide	[""left""]	f
Risk	41	1641	blue	0	left	wide	[""right""]	f
Risk	42	1240	blue	1	left	wide	[""left""]	f
Risk	43	1021	blue	0.3	right	wide	[""left""]	j
Risk	44	1608	blue	0	right	wide	[""left""]	j
Risk	45	1220	blue	1	right	wide	[""right""]	j
Risk	46	846	blue	1	right	wide	[""right""]	j
Risk	47	1145	blue	0.9	right	wide	[""right""]	j
Risk	48	856	blue	0.8	left	wide	[""left""]	f
Risk	49	1164	blue	0.7	right	wide	[""right""]	j
Risk	50	1097	blue	0	right	wide	[""left""]	j
Risk	51	1313	blue	0.2	left	wide	[""right""]	f
Risk	52	1421	blue	0.2	left	wide	[""right""]	f
Risk	53	1308	blue	0.9	right	wide	[""left""]	j
Risk	54	1234	blue	0	left	wide	[""right""]	f
Risk	55	746	blue	0	left	wide	[""right""]	f
Risk	56	1348	blue	0.1	right	wide	[""left""]	j
Risk	57	1183	blue	0.1	left	wide	[""right""]	f
Risk	58	1133	blue	0.9	left	wide	[""left""]	f
Risk	59	1280	blue	0.1	left	wide	[""right""]	f
