Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2590	blue	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	1	1911	blue	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	2	1467	blue	0.4	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1604	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1892	blue	0.59	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	1880	blue	0.54	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	2956	blue	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	1852	blue	0.52	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	1173	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	1438	blue	0.52	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1169	blue	0.56	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	1548	blue	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	835	blue	0.51	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	1080	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1266	blue	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	15	1585	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	3265	blue	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	2061	blue	0.48	[0,1]	risk	narrow	left	f
Ambiguity	18	1450	blue	0.46	[0,1]	risk	narrow	right	j
Ambiguity	19	1645	blue	0.41	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	1059	blue	0.43	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1016	blue	0.43	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	1828	blue	0.46	[0,1]	risk	narrow	right	j
Ambiguity	23	865	blue	0.44	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	928	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	25	3294	blue	0.45	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	645	blue	0.44	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	822	blue	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	574	blue	0.54	[0,1]	risk	narrow	right	j
Ambiguity	29	1327	blue	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	NA	green	0.5	[0.25,0.75]	Ambiguous	skew	right	
Ambiguity	31	950	green	0.58	[0.25,0.75]	risk	skew	left	f
Ambiguity	32	1201	green	0.54	[0.25,0.75]	risk	skew	left	f
Ambiguity	33	818	green	0.47	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	34	747	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	35	1504	green	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	36	975	green	0.58	[0.25,0.75]	risk	skew	left	f
Ambiguity	37	1085	green	0.53	[0.25,0.75]	risk	skew	right	j
Ambiguity	38	781	green	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	39	1251	green	0.5	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	40	855	green	0.57	[0.25,0.75]	risk	skew	right	j
Ambiguity	41	623	green	0.56	[0.25,0.75]	risk	skew	right	j
Ambiguity	42	748	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	43	770	green	0.55	[0.25,0.75]	risk	skew	left	f
Ambiguity	44	665	green	0.54	[0.25,0.75]	risk	skew	right	j
Ambiguity	45	729	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	46	741	green	0.58	[0,1]	risk	skew	left	f
