Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2205	red	0.3	left	narrow	[""right""]	f
Risk	1	2942	red	0.4	left	narrow	[""left""]	f
Risk	2	1335	red	0.5	right	narrow	[""left""]	j
Risk	3	2098	red	0.4	left	narrow	[""left""]	f
Risk	4	1975	red	0.3	left	narrow	[""left""]	f
Risk	5	1800	red	0.5	right	narrow	[""left""]	j
Risk	6	1895	red	0.5	right	narrow	[""right""]	j
Risk	7	2741	red	0.5	right	narrow	[""left""]	j
Risk	8	NA	red	0.4	none	narrow	[""right""]	
Risk	9	2340	red	0.5	left	narrow	[""left""]	f
Risk	10	1195	red	0.5	right	narrow	[""right""]	j
Risk	11	2241	red	0.6	right	narrow	[""left""]	j
Risk	12	2257	red	0.7	left	narrow	[""right""]	f
Risk	13	1415	red	0.5	right	narrow	[""left""]	j
Risk	14	2750	red	0.6	left	narrow	[""left""]	f
Risk	15	1796	red	0.2	left	narrow	[""right""]	f
Risk	16	3291	red	0.6	left	narrow	[""left""]	f
Risk	17	1374	red	0.5	right	narrow	[""left""]	j
Risk	18	1219	red	0.5	right	narrow	[""right""]	j
Risk	19	1241	red	0.5	left	narrow	[""right""]	f
Risk	20	2168	green	0.7	left	wide	[""left""]	f
Risk	21	1488	green	0.3	right	wide	[""right""]	j
Risk	22	1703	green	0	right	wide	[""left""]	j
Risk	23	2661	green	0.1	right	wide	[""left""]	j
Risk	24	1286	green	0.9	left	wide	[""left""]	f
Risk	25	2091	green	0.1	left	wide	[""right""]	f
Risk	26	1805	green	1	right	wide	[""right""]	j
Risk	27	2499	green	0.2	right	wide	[""left""]	j
Risk	28	2361	green	0.8	right	wide	[""right""]	j
Risk	29	1070	green	0	left	wide	[""right""]	f
Risk	30	1675	green	0	left	wide	[""right""]	f
Risk	31	1207	green	1	right	wide	[""right""]	j
Risk	32	1147	green	0	right	wide	[""left""]	j
Risk	33	2123	green	0.1	right	wide	[""right""]	j
Risk	34	1867	green	0	right	wide	[""left""]	j
Risk	35	1512	green	0.9	left	wide	[""left""]	f
Risk	36	3372	green	0.2	left	wide	[""left""]	f
Risk	37	1305	green	0.9	left	wide	[""left""]	f
Risk	38	1107	green	1	left	wide	[""right""]	f
Risk	39	1169	green	0.8	left	wide	[""left""]	f
Risk	40	2249	blue	0.8	right	skew	[""right""]	j
Risk	41	1863	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	42	771	blue	0.7	left	skew	[""left""]	f
Risk	43	590	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	44	1999	blue	0.4	left	skew	[""left""]	f
Risk	45	707	blue	0.8	left	skew	[""left""]	f
Risk	46	1605	blue	0.7	right	skew	[""right""]	j
Risk	47	748	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	48	957	blue	0.7	left	skew	[""left""]	f
Risk	49	1603	blue	0.5	right	skew	[""right""]	j
Risk	50	1058	blue	0.7	left	skew	[""left""]	f
Risk	51	762	blue	0.7	left	skew	[""left""]	f
Risk	52	577	blue	0.7	left	skew	[""left""]	f
Risk	53	569	blue	0.7	left	skew	[""left""]	f
Risk	54	732	blue	0.8	left	skew	[""left""]	f
Risk	55	623	blue	0.7	left	skew	[""left""]	f
Risk	56	1544	blue	0.7	right	skew	[""right""]	j
Risk	57	834	blue	0.5	left	skew	[""left""]	f
Risk	58	1005	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	59	832	blue	0.7	right	skew	[""right""]	j
