Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1789	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	3133	red	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	988	red	0.27	[0,1]	lose	Amb	norm	left	j
Learning	4	1005	red	0.36	[0,1]	lose	Amb	norm	left	j
Learning	5	1806	red	0.45	[0,1]	lose	risk	norm	right	j
Learning	6	1236	red	0.37	[0,1]	lose	Amb	norm	right	f
Learning	7	1735	red	0.39	[0,1]	lose	risk	norm	right	j
Learning	8	638	red	0.39	[0,1]	lose	Amb	norm	right	f
Learning	9	1546	red	0.42	[0,1]	lose	risk	norm	right	j
Learning	10	1372	red	0.43	[0,1]	lose	risk	norm	left	f
Learning	11	1352	red	0.43	[0,1]	lose	risk	norm	right	j
Learning	12	769	red	0.42	[0,1]	lose	risk	norm	right	j
Learning	13	1051	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	14	995	red	0.38	[0,1]	lose	risk	norm	left	f
Learning	15	1206	red	0.33	[0,1]	lose	Amb	norm	left	j
Learning	1	2301	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	833	green	0.58	[0,1]	lose	risk	norm	right	j
Learning	3	1428	green	0.52	[0,1]	lose	risk	norm	left	f
Learning	4	1607	green	0.43	[0,1]	lose	risk	norm	left	f
Learning	5	1146	green	0.33	[0,1]	lose	Amb	norm	right	f
Learning	6	1342	green	0.36	[0,1]	lose	Amb	norm	right	f
Learning	7	694	green	0.41	[0,1]	lose	Amb	norm	right	f
Learning	8	1542	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	9	1736	green	0.44	[0,1]	lose	risk	norm	left	f
Learning	10	1181	green	0.35	[0,1]	lose	Amb	norm	right	f
Learning	11	1011	green	0.41	[0,1]	lose	risk	norm	right	j
Learning	12	1339	green	0.38	[0,1]	lose	Amb	norm	left	j
Learning	13	941	green	0.41	[0,1]	lose	risk	norm	left	f
Learning	14	1679	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	15	1492	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	1	2187	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1047	blue	0.4	[0,1]	win	risk	norm	right	j
Learning	3	1406	blue	0.25	[0,1]	win	Amb	norm	left	j
Learning	4	1010	blue	0.32	[0,1]	win	Amb	norm	left	j
Learning	5	1627	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	6	1559	blue	0.39	[0,1]	win	Amb	norm	left	j
Learning	7	1390	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	8	1210	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	9	717	blue	0.41	[0,1]	win	risk	norm	right	j
Learning	10	1022	blue	0.36	[0,1]	win	Amb	norm	right	f
Learning	11	1280	blue	0.4	[0,1]	win	risk	norm	right	j
Learning	12	993	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	13	1150	blue	0.41	[0,1]	win	risk	norm	right	j
Learning	14	707	blue	0.4	[0,1]	win	risk	norm	right	j
Learning	15	919	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	1	2707	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	914	green	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1482	green	0.46	[0,1]	win	risk	norm	left	f
Learning	4	545	green	0.41	[0,1]	win	risk	norm	left	f
Learning	5	1129	green	0.38	[0,1]	win	Amb	norm	right	f
Learning	6	856	green	0.37	[0,1]	win	Amb	norm	left	j
Learning	7	1134	green	0.38	[0,1]	win	Amb	norm	right	f
Learning	8	1343	green	0.43	[0,1]	win	risk	norm	left	f
Learning	9	860	green	0.41	[0,1]	win	risk	norm	left	f
Learning	10	1041	green	0.36	[0,1]	win	Amb	norm	left	j
Learning	11	1841	green	0.4	[0,1]	win	risk	norm	right	j
Learning	12	841	green	0.4	[0,1]	win	risk	norm	right	j
Learning	13	809	green	0.4	[0,1]	win	risk	norm	left	f
Learning	14	1436	green	0.37	[0,1]	win	Amb	norm	left	j
Learning	15	1418	green	0.36	[0,1]	win	Amb	norm	right	f
Learning	1	2925	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1741	blue	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	915	blue	0.24	[0,1]	lose	Amb	norm	left	j
Learning	4	1068	blue	0.32	[0,1]	lose	Amb	norm	left	j
Learning	5	1815	blue	0.41	[0,1]	lose	risk	norm	right	j
Learning	6	1435	blue	0.34	[0,1]	lose	Amb	norm	left	j
Learning	7	1165	blue	0.37	[0,1]	lose	Amb	norm	right	f
Learning	8	952	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	9	1262	blue	0.46	[0,1]	lose	risk	norm	right	j
Learning	10	661	blue	0.42	[0,1]	lose	risk	norm	right	j
Learning	11	901	blue	0.36	[0,1]	lose	Amb	norm	right	f
Learning	12	1444	blue	0.38	[0,1]	lose	Amb	norm	right	f
Learning	13	1259	blue	0.4	[0,1]	lose	risk	norm	right	j
Learning	14	819	blue	0.38	[0,1]	lose	Amb	norm	right	f
Learning	15	1246	blue	0.39	[0,1]	lose	Amb	norm	left	j
Learning	1	2427	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	28	red	0.62	[0,1]	win	Amb	norm	right	f
Learning	3	1209	red	0.78	[0,1]	win	risk	norm	left	f
Learning	4	622	red	0.72	[0,1]	win	risk	norm	left	f
Learning	5	1258	red	0.59	[0,1]	win	risk	norm	right	j
Learning	6	766	red	0.4	[0,1]	win	risk	norm	right	j
Learning	7	1531	red	0.13	[0,1]	win	Amb	norm	right	f
Learning	8	1754	red	0.26	[0,1]	win	Amb	norm	left	j
Learning	9	867	red	0.44	[0,1]	win	risk	norm	right	j
Learning	10	1742	red	0.36	[0,1]	win	Amb	norm	left	j
Learning	11	1504	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	12	1177	red	0.45	[0,1]	win	risk	norm	right	j
Learning	13	748	red	0.41	[0,1]	win	risk	norm	right	j
Learning	14	1068	red	0.34	[0,1]	win	Amb	norm	right	f
Learning	15	1256	red	0.36	[0,1]	win	Amb	norm	left	j
