Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2094	red	0.5	left	narrow	[""left""]	f
Risk	1	2506	red	0.3	right	narrow	[""left""]	j
Risk	2	1303	red	0.5	left	narrow	[""left""]	f
Risk	3	901	red	0.5	right	narrow	[""right""]	j
Risk	4	1351	red	0.5	left	narrow	[""left""]	f
Risk	5	1432	red	0.6	left	narrow	[""left""]	f
Risk	6	1693	red	0.5	right	narrow	[""right""]	j
Risk	7	1841	red	0.5	left	narrow	[""left""]	f
Risk	8	1921	red	0.6	right	narrow	[""right""]	j
Risk	9	2256	red	0.4	left	narrow	[""right""]	f
Risk	10	1222	red	0.5	left	narrow	[""left""]	f
Risk	11	1489	red	0.5	right	narrow	[""right""]	j
Risk	12	1568	red	0.7	left	narrow	[""left""]	f
Risk	13	889	red	0.5	right	narrow	[""right""]	j
Risk	14	1094	red	0.5	left	narrow	[""left""]	f
Risk	15	1684	red	0.2	left	narrow	[""right""]	f
Risk	16	1208	red	0.3	right	narrow	[""left""]	j
Risk	17	1032	red	0.6	left	narrow	[""left""]	f
Risk	18	1626	red	0.4	left	narrow	[""right""]	f
Risk	19	1500	red	0.4	right	narrow	[""left""]	j
Risk	20	1248	green	0.1	right	wide	[""left""]	j
Risk	21	3646	green	0.8	right	wide	[""right""]	j
Risk	22	1235	green	0.9	right	wide	[""right""]	j
Risk	23	2446	green	0.3	left	wide	[""right""]	f
Risk	24	745	green	0.8	right	wide	[""right""]	j
Risk	25	1014	green	0.2	left	wide	[""right""]	f
Risk	26	1204	green	0.7	left	wide	[""left""]	f
Risk	27	3350	green	0.9	right	wide	[""right""]	j
Risk	28	1122	green	0.2	right	wide	[""left""]	j
Risk	29	1023	green	1	left	wide	[""left""]	f
Risk	30	1493	green	0	left	wide	[""right""]	f
Risk	31	1143	green	0	right	wide	[""left""]	j
Risk	32	935	green	0	right	wide	[""left""]	j
Risk	33	750	green	1	left	wide	[""left""]	f
Risk	34	792	green	1	left	wide	[""left""]	f
Risk	35	1078	green	0	left	wide	[""right""]	f
Risk	36	813	green	0.9	right	wide	[""right""]	j
Risk	37	1007	green	0	right	wide	[""left""]	j
Risk	38	1226	green	0.1	left	wide	[""right""]	f
Risk	39	707	green	0.1	right	wide	[""left""]	j
Risk	40	1245	blue	0.8	right	skew	[""right""]	j
Risk	41	874	blue	0.8	left	skew	[""left""]	f
Risk	42	1244	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	43	1511	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	44	1013	blue	0.7	right	skew	[""right""]	j
Risk	45	557	blue	0.7	right	skew	[""right""]	j
Risk	46	1132	blue	0.7	left	skew	[""left""]	f
Risk	47	811	blue	0.5	left	skew	[""left""]	f
Risk	48	961	blue	0.4	right	skew	[""left""]	j
Risk	49	729	blue	0.7	left	skew	[""left""]	f
Risk	50	785	blue	0.8	right	skew	[""right""]	j
Risk	51	965	blue	0.7	right	skew	[""right""]	j
Risk	52	919	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	53	872	blue	0.5	left	skew	[""left""]	f
Risk	54	562	blue	0.7	left	skew	[""left""]	f
Risk	55	703	blue	0.7	left	skew	[""left""]	f
Risk	56	663	blue	0.7	left	skew	[""left""]	f
Risk	57	807	blue	0.7	right	skew	[""right""]	j
Risk	58	609	blue	0.7	left	skew	[""left""]	f
Risk	59	656	blue	0.8999999999999999	left	skew	[""left""]	f
