Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2377	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	2575	green	0.58	[0,1]	win	risk	norm	left	f
Learning	3	3102	green	0.51	[0,1]	win	Amb	norm	right	f
Learning	4	2461	green	0.51	[0,1]	win	Amb	norm	left	j
Learning	5	1313	green	0.57	[0,1]	win	risk	norm	left	f
Learning	6	2999	green	0.53	[0,1]	win	Amb	norm	right	f
Learning	7	1815	green	0.52	[0,1]	win	Amb	norm	left	j
Learning	8	2711	green	0.52	[0,1]	win	Amb	norm	right	f
Learning	9	1600	green	0.54	[0,1]	win	risk	norm	right	j
Learning	10	1401	green	0.53	[0,1]	win	risk	norm	left	f
Learning	11	1120	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	12	2962	green	0.53	[0,1]	win	Amb	norm	right	f
Learning	13	1549	green	0.54	[0,1]	win	risk	norm	right	j
Learning	14	2360	green	0.51	[0,1]	win	risk	norm	right	j
Learning	15	3327	green	0.51	[0,1]	win	Amb	norm	left	j
Learning	1	1247	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1388	red	0.61	[0,1]	win	risk	norm	right	j
Learning	3	1086	red	0.57	[0,1]	win	Amb	norm	right	f
Learning	4	1228	red	0.6	[0,1]	win	risk	norm	left	f
Learning	5	1940	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	6	977	red	0.61	[0,1]	win	risk	norm	left	f
Learning	7	961	red	0.59	[0,1]	win	Amb	norm	left	j
Learning	8	1082	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	9	1701	red	0.55	[0,1]	win	Amb	norm	left	j
Learning	10	1738	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	11	939	red	0.54	[0,1]	win	Amb	norm	left	j
Learning	12	813	red	0.52	[0,1]	win	Amb	norm	left	j
Learning	13	999	red	0.51	[0,1]	win	Amb	norm	right	f
Learning	14	1026	red	0.53	[0,1]	win	Amb	norm	right	f
Learning	15	1033	red	0.54	[0,1]	win	Amb	norm	left	j
Learning	1	1647	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	761	green	0.6	[0,1]	lose	risk	norm	left	f
Learning	3	728	green	0.55	[0,1]	lose	risk	norm	right	j
Learning	4	684	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	5	1049	green	0.54	[0,1]	lose	risk	norm	right	j
Learning	6	832	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	7	874	green	0.52	[0,1]	lose	risk	norm	left	f
Learning	8	832	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	9	918	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	826	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	11	820	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	12	648	green	0.46	[0,1]	lose	Amb	norm	left	j
Learning	13	624	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	14	920	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	15	686	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	1	1362	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	596	blue	0.58	[0,1]	lose	risk	norm	right	j
Learning	3	675	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	4	822	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	5	757	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	6	1067	blue	0.54	[0,1]	lose	risk	norm	left	f
Learning	7	818	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	8	730	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	9	853	blue	0.52	[0,1]	lose	risk	norm	right	j
Learning	10	1377	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	11	1298	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	12	1148	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	13	1038	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	14	944	blue	0.52	[0,1]	lose	risk	norm	right	j
Learning	15	825	blue	0.5	[0,1]	lose	Amb	norm	right	f
Learning	1	938	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	882	red	0.62	[0,1]	lose	risk	norm	left	f
Learning	3	875	red	0.55	[0,1]	lose	risk	norm	left	f
Learning	4	650	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	5	1336	red	0.51	[0,1]	lose	Amb	norm	right	f
Learning	6	1052	red	0.55	[0,1]	lose	risk	norm	right	j
Learning	7	1324	red	0.53	[0,1]	lose	Amb	norm	left	j
Learning	8	939	red	0.51	[0,1]	lose	Amb	norm	right	f
Learning	9	1039	red	0.51	[0,1]	lose	Amb	norm	left	j
Learning	10	683	red	0.55	[0,1]	lose	risk	norm	left	f
Learning	11	862	red	0.54	[0,1]	lose	Amb	norm	right	f
Learning	12	633	red	0.56	[0,1]	lose	risk	norm	right	j
Learning	13	803	red	0.55	[0,1]	lose	risk	norm	left	f
Learning	14	1011	red	0.54	[0,1]	lose	Amb	norm	left	j
Learning	15	781	red	0.52	[0,1]	lose	Amb	norm	left	j
Learning	1	1025	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	766	blue	0.62	[0,1]	win	risk	norm	right	j
Learning	3	782	blue	0.58	[0,1]	win	risk	norm	left	f
Learning	4	643	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	1041	blue	0.5	[0,1]	win	Amb	norm	left	j
Learning	6	834	blue	0.56	[0,1]	win	risk	norm	left	f
Learning	7	777	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	8	793	blue	0.48	[0,1]	win	Amb	norm	right	f
Learning	9	573	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	10	733	blue	0.51	[0,1]	win	risk	norm	left	f
Learning	11	936	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	12	683	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	13	731	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	14	779	blue	0.52	[0,1]	win	risk	norm	left	f
Learning	15	795	blue	0.5	[0,1]	win	Amb	norm	right	f
