Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2975	green	0.5	left	narrow	[""right""]	f
Risk	1	1623	green	0.5	left	narrow	[""right""]	f
Risk	2	2341	green	0.6	left	narrow	[""right""]	f
Risk	3	1250	green	0.5	left	narrow	[""right""]	f
Risk	4	NA	green	0.7	none	narrow	[""left""]	
Risk	5	2268	green	0.3	left	narrow	[""right""]	f
Risk	6	2302	green	0.5	right	narrow	[""left""]	j
Risk	7	1289	green	0.5	right	narrow	[""left""]	j
Risk	8	1548	green	0.5	left	narrow	[""right""]	f
Risk	9	1585	green	0.3	left	narrow	[""right""]	f
Risk	10	1021	green	0.5	left	narrow	[""right""]	f
Risk	11	993	green	0.6	left	narrow	[""right""]	f
Risk	12	1011	green	0.5	left	narrow	[""right""]	f
Risk	13	1005	green	0.4	left	narrow	[""right""]	f
Risk	14	1530	green	0.5	left	narrow	[""right""]	f
Risk	15	3240	green	0.4	right	narrow	[""left""]	j
Risk	16	2371	green	0.6	right	narrow	[""left""]	j
Risk	17	1033	green	0.5	right	narrow	[""left""]	j
Risk	18	812	green	0.2	right	narrow	[""left""]	j
Risk	19	1454	green	0.4	right	narrow	[""right""]	j
Risk	20	3664	blue	0	left	wide	[""right""]	f
Risk	21	1805	blue	0.7	right	wide	[""right""]	j
Risk	22	2135	blue	0	right	wide	[""left""]	j
Risk	23	1660	blue	1	right	wide	[""right""]	j
Risk	24	1694	blue	0.9	right	wide	[""right""]	j
Risk	25	1307	blue	1	left	wide	[""left""]	f
Risk	26	1576	blue	0.1	left	wide	[""right""]	f
Risk	27	1295	blue	0.2	left	wide	[""right""]	f
Risk	28	1455	blue	0	right	wide	[""left""]	j
Risk	29	1436	blue	0.8	left	wide	[""left""]	f
Risk	30	1327	blue	0.8	right	wide	[""right""]	j
Risk	31	2180	blue	0	left	wide	[""right""]	f
Risk	32	1283	blue	0.3	right	wide	[""left""]	j
Risk	33	1229	blue	0.2	left	wide	[""right""]	f
Risk	34	1088	blue	0.1	left	wide	[""right""]	f
Risk	35	837	blue	0.1	left	wide	[""left""]	f
Risk	36	1690	blue	0.9	right	wide	[""right""]	j
Risk	37	1471	blue	0	right	wide	[""left""]	j
Risk	38	1070	blue	0.9	left	wide	[""left""]	f
Risk	39	1189	blue	1	right	wide	[""right""]	j
Risk	40	3641	red	0.7	right	skew	[""right""]	j
Risk	41	1459	red	0.6000000000000001	right	skew	[""left""]	j
Risk	42	1006	red	0.7	right	skew	[""right""]	j
Risk	43	975	red	0.7	left	skew	[""left""]	f
Risk	44	1161	red	0.5	right	skew	[""left""]	j
Risk	45	1229	red	0.6000000000000001	right	skew	[""left""]	j
Risk	46	1540	red	0.7	right	skew	[""right""]	j
Risk	47	865	red	0.7	left	skew	[""left""]	f
Risk	48	1122	red	0.8999999999999999	right	skew	[""right""]	j
Risk	49	796	red	0.7	left	skew	[""left""]	f
Risk	50	1308	red	0.6000000000000001	right	skew	[""left""]	j
Risk	51	945	red	0.8	left	skew	[""left""]	f
Risk	52	986	red	0.4	right	skew	[""left""]	j
Risk	53	989	red	0.7	right	skew	[""right""]	j
Risk	54	675	red	0.8	right	skew	[""right""]	j
Risk	55	959	red	0.7	left	skew	[""left""]	f
Risk	56	1111	red	0.5	left	skew	[""right""]	f
Risk	57	849	red	0.8	right	skew	[""right""]	j
Risk	58	789	red	0.7	left	skew	[""left""]	f
Risk	59	993	red	0.7	right	skew	[""right""]	j
