Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2151	green	0.1	right	wide	[""right""]	j
Risk	1	1895	green	0	left	wide	[""right""]	f
Risk	2	1009	green	1	left	wide	[""left""]	f
Risk	3	731	green	0.8	right	wide	[""right""]	j
Risk	4	855	green	0	right	wide	[""left""]	j
Risk	5	798	green	0.9	left	wide	[""left""]	f
Risk	6	1938	green	0.2	right	wide	[""left""]	j
Risk	7	1011	green	1	right	wide	[""right""]	j
Risk	8	1145	green	0.7	left	wide	[""left""]	f
Risk	9	790	green	0.8	right	wide	[""right""]	j
Risk	10	693	green	0.9	left	wide	[""left""]	f
Risk	11	903	green	0	left	wide	[""right""]	f
Risk	12	703	green	0.9	right	wide	[""right""]	j
Risk	13	998	green	0.1	right	wide	[""left""]	j
Risk	14	682	green	0.1	right	wide	[""left""]	j
Risk	15	1034	green	0.3	right	wide	[""left""]	j
Risk	16	620	green	1	left	wide	[""left""]	f
Risk	17	1570	green	0	left	wide	[""right""]	f
Risk	18	890	green	0.2	right	wide	[""left""]	j
Risk	19	968	green	0	right	wide	[""left""]	j
Risk	20	1170	blue	0.6	right	narrow	[""left""]	j
Risk	21	1048	blue	0.3	right	narrow	[""left""]	j
Risk	22	1178	blue	0.5	left	narrow	[""left""]	f
Risk	23	1402	blue	0.6	right	narrow	[""right""]	j
Risk	24	1137	blue	0.5	right	narrow	[""right""]	j
Risk	25	1167	blue	0.4	left	narrow	[""right""]	f
Risk	26	1171	blue	0.5	left	narrow	[""left""]	f
Risk	27	961	blue	0.3	left	narrow	[""right""]	f
Risk	28	925	blue	0.5	right	narrow	[""right""]	j
Risk	29	776	blue	0.2	left	narrow	[""right""]	f
Risk	30	1616	blue	0.5	left	narrow	[""left""]	f
Risk	31	879	blue	0.5	right	narrow	[""right""]	j
Risk	32	921	blue	0.6	right	narrow	[""right""]	j
Risk	33	1514	blue	0.4	right	narrow	[""right""]	j
Risk	34	985	blue	0.5	right	narrow	[""right""]	j
Risk	35	882	blue	0.5	right	narrow	[""right""]	j
Risk	36	887	blue	0.5	left	narrow	[""left""]	f
Risk	37	632	blue	0.5	right	narrow	[""right""]	j
Risk	38	496	blue	0.7	left	narrow	[""left""]	f
Risk	39	713	blue	0.4	left	narrow	[""right""]	f
Risk	40	2861	red	0.6000000000000001	right	skew	[""left""]	j
Risk	41	1250	red	0.7	left	skew	[""left""]	f
Risk	42	1948	red	0.8	left	skew	[""left""]	f
Risk	43	797	red	0.4	left	skew	[""right""]	f
Risk	44	965	red	0.7	right	skew	[""right""]	j
Risk	45	729	red	0.5	right	skew	[""right""]	j
Risk	46	1231	red	0.7	left	skew	[""left""]	f
Risk	47	1020	red	0.7	right	skew	[""right""]	j
Risk	48	876	red	0.5	left	skew	[""left""]	f
Risk	49	964	red	0.6000000000000001	right	skew	[""right""]	j
Risk	50	1045	red	0.8	right	skew	[""right""]	j
Risk	51	1157	red	0.7	left	skew	[""left""]	f
Risk	52	1357	red	0.6000000000000001	left	skew	[""left""]	f
Risk	53	1116	red	0.8999999999999999	left	skew	[""left""]	f
Risk	54	761	red	0.7	left	skew	[""left""]	f
Risk	55	831	red	0.7	right	skew	[""right""]	j
Risk	56	996	red	0.7	right	skew	[""right""]	j
Risk	57	761	red	0.7	left	skew	[""left""]	f
Risk	58	815	red	0.8	right	skew	[""right""]	j
Risk	59	736	red	0.7	right	skew	[""right""]	j
