Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3348	green	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	1	3620	green	0.39	[0.25,0.75]	risk	wide	left	f
Ambiguity	2	1926	green	0.25	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	3	1971	green	0.33	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	4	1820	green	0.42	[0.25,0.75]	risk	wide	right	j
Ambiguity	5	2287	green	0.37	[0.25,0.75]	risk	wide	left	f
Ambiguity	6	2630	green	0.29	[0.25,0.75]	risk	wide	right	j
Ambiguity	7	1242	green	0.16	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	8	1679	green	0.22	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	9	2084	green	0.3	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	10	1117	green	0.44	[0.25,0.75]	risk	wide	left	f
Ambiguity	11	1669	green	0.36	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	12	1270	green	0.37	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	13	1003	green	0.4	[0.25,0.75]	risk	wide	right	j
Ambiguity	14	1510	green	0.37	[0.25,0.75]	risk	wide	left	f
Ambiguity	15	1529	green	0.5	[0,1]	risk	wide	right	j
Ambiguity	16	1075	green	0.4	[0,1]	risk	wide	left	f
Ambiguity	17	1280	green	0.24	[0,1]	Ambiguous	wide	right	f
Ambiguity	18	2006	green	0.29	[0,1]	risk	wide	left	f
Ambiguity	19	1654	green	0.24	[0,1]	Ambiguous	wide	right	f
Ambiguity	20	1803	green	0.25	[0,1]	risk	wide	left	f
Ambiguity	21	746	green	0.23	[0,1]	Ambiguous	wide	left	j
Ambiguity	22	970	green	0.2	[0,1]	Ambiguous	wide	left	j
Ambiguity	23	1177	green	0.23	[0,1]	Ambiguous	wide	right	f
Ambiguity	24	1291	green	0.25	[0,1]	risk	wide	left	f
Ambiguity	25	794	green	0.24	[0,1]	Ambiguous	wide	left	j
Ambiguity	26	1118	green	0.21	[0,1]	Ambiguous	wide	right	f
Ambiguity	27	785	green	0.23	[0,1]	Ambiguous	wide	right	f
Ambiguity	28	799	green	0.24	[0,1]	Ambiguous	wide	left	j
Ambiguity	29	1685	green	0.24	[0,1]	Ambiguous	wide	right	f
Ambiguity	30	2415	blue	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	31	1792	blue	0.39	[0.25,0.75]	risk	narrow	left	f
Ambiguity	32	1131	blue	0.24	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	33	1279	blue	0.33	[0.25,0.75]	risk	narrow	left	f
Ambiguity	34	1057	blue	0.28	[0.25,0.75]	risk	narrow	left	f
Ambiguity	35	869	blue	0.22	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	36	2252	blue	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	37	1434	blue	0.31	[0.25,0.75]	risk	narrow	left	f
Ambiguity	38	1171	blue	0.3	[0.25,0.75]	risk	narrow	right	j
Ambiguity	39	760	blue	0.28	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	40	639	blue	0.32	[0.25,0.75]	risk	narrow	right	j
Ambiguity	41	1032	blue	0.29	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	42	1002	blue	0.27	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	43	961	blue	0.28	[0.25,0.75]	risk	narrow	right	j
Ambiguity	44	763	blue	0.27	[0.25,0.75]	risk	narrow	left	f
Ambiguity	45	575	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	46	531	blue	0.4	[0,1]	risk	narrow	right	j
Ambiguity	47	758	blue	0.23	[0,1]	Ambiguous	narrow	left	j
Ambiguity	48	561	blue	0.33	[0,1]	risk	narrow	right	j
Ambiguity	49	958	blue	0.28	[0,1]	risk	narrow	right	j
Ambiguity	50	859	blue	0.22	[0,1]	Ambiguous	narrow	right	f
Ambiguity	51	729	blue	0.26	[0,1]	risk	narrow	right	j
Ambiguity	52	1016	blue	0.25	[0,1]	risk	narrow	right	j
Ambiguity	53	1332	blue	0.23	[0,1]	Ambiguous	narrow	right	f
Ambiguity	54	750	blue	0.26	[0,1]	risk	narrow	right	j
Ambiguity	55	1374	blue	0.24	[0,1]	risk	narrow	left	f
Ambiguity	56	867	blue	0.22	[0,1]	Ambiguous	narrow	left	j
Ambiguity	57	1145	blue	0.23	[0,1]	Ambiguous	narrow	left	j
Ambiguity	58	873	blue	0.21	[0,1]	Ambiguous	narrow	right	f
Ambiguity	59	602	blue	0.21	[0,1]	Ambiguous	narrow	right	f
Ambiguity	60	3197	red	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	61	2725	red	0.39	[0.25,0.75]	risk	skew	left	f
Ambiguity	62	1115	red	0.25	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	63	918	red	0.3	[0.25,0.75]	risk	skew	left	f
Ambiguity	64	866	red	0.25	[0.25,0.75]	risk	skew	left	f
Ambiguity	65	732	red	0.2	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	66	972	red	0.21	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	67	1413	red	0.27	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	68	1318	red	0.34	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	69	979	red	0.42	[0.25,0.75]	risk	skew	left	f
Ambiguity	70	1102	red	0.37	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	71	1538	red	0.4	[0.25,0.75]	risk	skew	right	j
Ambiguity	72	1349	red	0.37	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	73	1357	red	0.39	[0.25,0.75]	risk	skew	left	f
Ambiguity	74	858	red	0.38	[0.25,0.75]	risk	skew	right	j
Ambiguity	75	1009	red	0.5	[0,1]	risk	skew	right	j
Ambiguity	76	905	red	0.39	[0,1]	risk	skew	right	j
Ambiguity	77	1089	red	0.25	[0,1]	risk	skew	left	f
Ambiguity	78	1259	red	0.03	[0,1]	Ambiguous	skew	left	j
Ambiguity	79	960	red	0.16	[0,1]	Ambiguous	skew	left	j
Ambiguity	80	1564	red	0.35	[0,1]	risk	skew	right	j
Ambiguity	81	2188	red	0.26	[0,1]	Ambiguous	skew	left	j
Ambiguity	82	1324	red	0.29	[0,1]	Ambiguous	skew	left	j
Ambiguity	83	806	red	0.35	[0,1]	Ambiguous	skew	right	f
Ambiguity	84	919	red	0.46	[0,1]	risk	skew	left	f
Ambiguity	85	566	red	0.42	[0,1]	risk	skew	right	j
Ambiguity	86	1170	red	0.33	[0,1]	risk	skew	left	f
Ambiguity	87	865	red	0.22	[0,1]	Ambiguous	skew	left	j
Ambiguity	88	835	red	0.28	[0,1]	Ambiguous	skew	left	j
Ambiguity	89	702	red	0.34	[0,1]	Ambiguous	skew	left	j
