Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2791	blue	0.7	right	wide	[""right""]	j
Risk	1	1597	blue	0	right	wide	[""left""]	j
Risk	2	1770	blue	0	left	wide	[""right""]	f
Risk	3	2691	blue	0.8	left	wide	[""left""]	f
Risk	4	1166	blue	0.1	right	wide	[""left""]	j
Risk	5	1578	blue	0.2	right	wide	[""left""]	j
Risk	6	1508	blue	0.8	right	wide	[""right""]	j
Risk	7	1243	blue	0.1	left	wide	[""right""]	f
Risk	8	978	blue	1	left	wide	[""left""]	f
Risk	9	949	blue	0.1	right	wide	[""left""]	j
Risk	10	1767	blue	0.9	right	wide	[""right""]	j
Risk	11	916	blue	0	right	wide	[""left""]	j
Risk	12	933	blue	1	right	wide	[""right""]	j
Risk	13	1347	blue	0.3	right	wide	[""left""]	j
Risk	14	1012	blue	0.9	left	wide	[""left""]	f
Risk	15	1094	blue	0.2	right	wide	[""left""]	j
Risk	16	871	blue	0.9	left	wide	[""left""]	f
Risk	17	752	blue	1	left	wide	[""left""]	f
Risk	18	937	blue	0	left	wide	[""right""]	f
Risk	19	685	blue	0	left	wide	[""right""]	f
Risk	20	2385	green	0.5	right	narrow	[""right""]	j
Risk	21	1190	green	0.5	left	narrow	[""left""]	f
Risk	22	1495	green	0.3	right	narrow	[""left""]	j
Risk	23	828	green	0.5	left	narrow	[""left""]	f
Risk	24	1120	green	0.2	left	narrow	[""right""]	f
Risk	25	3202	green	0.4	left	narrow	[""right""]	f
Risk	26	944	green	0.6	left	narrow	[""left""]	f
Risk	27	674	green	0.5	left	narrow	[""left""]	f
Risk	28	686	green	0.5	right	narrow	[""right""]	j
Risk	29	1059	green	0.3	right	narrow	[""left""]	j
Risk	30	1009	green	0.6	right	narrow	[""right""]	j
Risk	31	912	green	0.5	left	narrow	[""left""]	f
Risk	32	1098	green	0.4	left	narrow	[""right""]	f
Risk	33	834	green	0.5	left	narrow	[""left""]	f
Risk	34	907	green	0.6	left	narrow	[""left""]	f
Risk	35	701	green	0.5	left	narrow	[""left""]	f
Risk	36	989	green	0.5	right	narrow	[""right""]	j
Risk	37	1146	green	0.5	right	narrow	[""right""]	j
Risk	38	1228	green	0.4	left	narrow	[""right""]	f
Risk	39	851	green	0.7	right	narrow	[""right""]	j
Risk	40	974	red	0.7	left	skew	[""left""]	f
Risk	41	963	red	0.6000000000000001	right	skew	[""right""]	j
Risk	42	1153	red	0.4	right	skew	[""left""]	j
Risk	43	741	red	0.7	left	skew	[""left""]	f
Risk	44	978	red	0.8	right	skew	[""right""]	j
Risk	45	789	red	0.8	left	skew	[""left""]	f
Risk	46	784	red	0.7	left	skew	[""left""]	f
Risk	47	608	red	0.7	left	skew	[""left""]	f
Risk	48	563	red	0.7	left	skew	[""left""]	f
Risk	49	680	red	0.8	left	skew	[""left""]	f
Risk	50	909	red	0.5	right	skew	[""right""]	j
Risk	51	560	red	0.6000000000000001	right	skew	[""right""]	j
Risk	52	732	red	0.8999999999999999	left	skew	[""left""]	f
Risk	53	593	red	0.7	left	skew	[""left""]	f
Risk	54	519	red	0.7	right	skew	[""right""]	j
Risk	55	465	red	0.7	right	skew	[""right""]	j
Risk	56	489	red	0.6000000000000001	right	skew	[""right""]	j
Risk	57	567	red	0.7	right	skew	[""right""]	j
Risk	58	783	red	0.5	left	skew	[""left""]	f
Risk	59	491	red	0.7	right	skew	[""right""]	j
