Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	3259	red	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	NA	red	0.58	[0,1]	win	Amb	norm	right	
Learning	3	1424	red	0.74	[0,1]	win	risk	norm	right	j
Learning	4	891	red	0.67	[0,1]	win	risk	norm	right	j
Learning	5	977	red	0.55	[0,1]	win	Amb	norm	right	f
Learning	6	1437	red	0.59	[0,1]	win	Amb	norm	left	j
Learning	7	960	red	0.68	[0,1]	win	risk	norm	right	j
Learning	8	723	red	0.62	[0,1]	win	risk	norm	right	j
Learning	9	639	red	0.57	[0,1]	win	Amb	norm	right	f
Learning	10	962	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	11	831	red	0.64	[0,1]	win	risk	norm	right	j
Learning	12	1220	red	0.61	[0,1]	win	risk	norm	left	f
Learning	13	809	red	0.57	[0,1]	win	Amb	norm	left	j
Learning	14	941	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	15	1082	red	0.62	[0,1]	win	risk	norm	left	f
Learning	1	1012	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1216	green	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	881	green	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	1355	green	0.29	[0,1]	lose	Amb	norm	left	j
Learning	5	641	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	6	1019	green	0.36	[0,1]	lose	Amb	norm	right	f
Learning	7	1618	green	0.4	[0,1]	lose	risk	norm	left	f
Learning	8	1260	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	9	1299	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	10	620	green	0.42	[0,1]	lose	risk	norm	left	f
Learning	11	1108	green	0.39	[0,1]	lose	Amb	norm	left	j
Learning	12	694	green	0.36	[0,1]	lose	Amb	norm	left	j
Learning	13	536	green	0.33	[0,1]	lose	Amb	norm	left	j
Learning	14	863	green	0.34	[0,1]	lose	Amb	norm	right	f
Learning	15	507	green	0.36	[0,1]	lose	Amb	norm	left	j
Learning	1	1392	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1576	green	0.41	[0,1]	win	risk	norm	left	f
Learning	3	786	green	0.27	[0,1]	win	Amb	norm	right	f
Learning	4	651	green	0.34	[0,1]	win	Amb	norm	left	j
Learning	5	915	green	0.45	[0,1]	win	risk	norm	left	f
Learning	6	791	green	0.38	[0,1]	win	Amb	norm	right	f
Learning	7	1200	green	0.4	[0,1]	win	risk	norm	left	f
Learning	8	535	green	0.4	[0,1]	win	risk	norm	left	f
Learning	9	657	green	0.36	[0,1]	win	Amb	norm	right	f
Learning	10	607	green	0.36	[0,1]	win	Amb	norm	right	f
Learning	11	814	green	0.35	[0,1]	win	Amb	norm	left	j
Learning	12	631	green	0.38	[0,1]	win	Amb	norm	right	f
Learning	13	736	green	0.43	[0,1]	win	risk	norm	right	j
Learning	14	615	green	0.4	[0,1]	win	risk	norm	left	f
Learning	15	622	green	0.36	[0,1]	win	Amb	norm	left	j
Learning	1	822	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	2112	blue	0.39	[0,1]	lose	Amb	norm	right	f
Learning	3	928	blue	0.42	[0,1]	lose	risk	norm	right	j
Learning	4	1013	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	5	702	blue	0.37	[0,1]	lose	Amb	norm	left	j
Learning	6	723	blue	0.38	[0,1]	lose	Amb	norm	left	j
Learning	7	1668	blue	0.41	[0,1]	lose	Amb	norm	right	f
Learning	8	1702	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	9	778	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	10	1053	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	11	747	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	12	603	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	13	538	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	14	607	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	15	636	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	1	1259	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	1148	red	0.62	[0,1]	lose	risk	norm	right	j
Learning	3	955	red	0.56	[0,1]	lose	Amb	norm	left	j
Learning	4	1101	red	0.61	[0,1]	lose	risk	norm	right	j
Learning	5	1749	red	0.6	[0,1]	lose	risk	norm	left	f
Learning	6	1255	red	0.58	[0,1]	lose	Amb	norm	right	f
Learning	7	939	red	0.56	[0,1]	lose	Amb	norm	right	f
Learning	8	614	red	0.57	[0,1]	lose	Amb	norm	left	j
Learning	9	760	red	0.57	[0,1]	lose	Amb	norm	right	f
Learning	10	977	red	0.61	[0,1]	lose	risk	norm	left	f
Learning	11	656	red	0.58	[0,1]	lose	Amb	norm	left	j
Learning	12	924	red	0.61	[0,1]	lose	risk	norm	right	j
Learning	13	839	red	0.62	[0,1]	lose	risk	norm	left	f
Learning	14	676	red	0.62	[0,1]	lose	risk	norm	right	j
Learning	15	460	red	0.59	[0,1]	lose	risk	norm	right	j
Learning	1	768	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1209	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1553	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	4	1026	blue	0.4	[0,1]	win	risk	norm	right	j
Learning	5	1182	blue	0.36	[0,1]	win	Amb	norm	right	f
Learning	6	931	blue	0.38	[0,1]	win	Amb	norm	left	j
Learning	7	911	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	8	547	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	9	774	blue	0.41	[0,1]	win	risk	norm	left	f
Learning	10	598	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	11	505	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	12	513	blue	0.38	[0,1]	win	Amb	norm	right	f
Learning	13	812	blue	0.44	[0,1]	win	risk	norm	right	j
Learning	14	1062	blue	0.41	[0,1]	win	risk	norm	left	f
Learning	15	635	blue	0.39	[0,1]	win	Amb	norm	right	f
