Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2598	red	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	2874	red	0.58	[0,1]	win	risk	norm	right	j
Learning	3	1927	red	0.52	[0,1]	win	Amb	norm	left	j
Learning	4	2693	red	0.56	[0,1]	win	Amb	norm	left	j
Learning	5	961	red	0.58	[0,1]	win	Amb	norm	left	j
Learning	6	1620	red	0.62	[0,1]	win	risk	norm	right	j
Learning	7	1325	red	0.6	[0,1]	win	Amb	norm	right	f
Learning	8	921	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	9	1469	red	0.62	[0,1]	win	risk	norm	right	j
Learning	10	750	red	0.62	[0,1]	win	risk	norm	left	f
Learning	11	749	red	0.61	[0,1]	win	risk	norm	right	j
Learning	12	949	red	0.6	[0,1]	win	Amb	norm	left	j
Learning	13	1043	red	0.6	[0,1]	win	Amb	norm	right	f
Learning	14	1046	red	0.61	[0,1]	win	risk	norm	left	f
Learning	15	618	red	0.61	[0,1]	win	risk	norm	left	f
Learning	1	2885	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	2086	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1501	blue	0.43	[0,1]	lose	Amb	norm	right	f
Learning	4	1336	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	5	1368	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	6	1803	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	7	1033	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	8	731	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	9	1314	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	10	1527	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	11	927	blue	0.53	[0,1]	lose	risk	norm	right	j
Learning	12	679	blue	0.52	[0,1]	lose	risk	norm	left	f
Learning	13	1875	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	14	2276	blue	0.47	[0,1]	lose	Amb	norm	right	f
Learning	15	1421	blue	0.48	[0,1]	lose	Amb	norm	left	j
