Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3078	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	1	3845	blue	0.59	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2230	blue	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	3	1315	blue	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	4	1220	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	1595	blue	0.52	[0.25,0.75]	risk	narrow	left	f
Ambiguity	6	1440	blue	0.49	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1413	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	1739	blue	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	1267	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1559	blue	0.51	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	1035	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	1115	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	2741	blue	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	14	1732	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	3557	blue	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	16	1298	blue	0.6	[0,1]	risk	narrow	left	f
Ambiguity	17	3120	blue	0.53	[0,1]	Ambiguous	narrow	right	f
Ambiguity	18	1755	blue	0.58	[0,1]	risk	narrow	right	j
Ambiguity	19	1292	blue	0.56	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	1150	blue	0.59	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1922	blue	0.59	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	1544	blue	0.61	[0,1]	risk	narrow	left	f
Ambiguity	23	1477	blue	0.61	[0,1]	risk	narrow	right	j
Ambiguity	24	1508	blue	0.6	[0,1]	risk	narrow	left	f
Ambiguity	25	1761	blue	0.56	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	1324	blue	0.55	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	2289	blue	0.56	[0,1]	Ambiguous	narrow	left	j
Ambiguity	28	1013	blue	0.59	[0,1]	risk	narrow	right	j
Ambiguity	29	1211	blue	0.59	[0,1]	risk	narrow	left	f
Ambiguity	30	NA	red	0.5	[0.25,0.75]	Ambiguous	skew	right	
Ambiguity	31	579	red	0.61	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	32	848	red	0.78	[0.25,0.75]	risk	skew	left	f
Ambiguity	33	883	red	0.69	[0.25,0.75]	risk	skew	left	f
Ambiguity	34	1257	red	0.57	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	35	991	red	0.64	[0.25,0.75]	risk	skew	right	j
Ambiguity	36	994	red	0.59	[0.25,0.75]	risk	skew	right	j
Ambiguity	37	1621	red	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	38	1566	red	0.57	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	39	1078	red	0.6	[0.25,0.75]	risk	skew	right	j
Ambiguity	40	1076	red	0.59	[0.25,0.75]	risk	skew	right	j
Ambiguity	41	861	red	0.55	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	42	1095	red	0.54	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	43	1321	red	0.55	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	44	725	red	0.59	[0.25,0.75]	risk	skew	left	f
Ambiguity	45	858	red	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	46	1347	red	0.6	[0,1]	risk	skew	left	f
Ambiguity	47	986	red	0.55	[0,1]	Ambiguous	skew	right	f
Ambiguity	48	1511	red	0.55	[0,1]	Ambiguous	skew	left	j
Ambiguity	49	735	red	0.6	[0,1]	risk	skew	left	f
Ambiguity	50	1344	red	0.59	[0,1]	risk	skew	left	f
Ambiguity	51	1212	red	0.57	[0,1]	Ambiguous	skew	left	j
Ambiguity	52	1268	red	0.58	[0,1]	Ambiguous	skew	right	f
Ambiguity	53	1207	red	0.6	[0,1]	risk	skew	left	f
Ambiguity	54	1106	red	0.57	[0,1]	risk	skew	left	f
Ambiguity	55	656	red	0.56	[0,1]	risk	skew	left	f
Ambiguity	56	761	red	0.52	[0,1]	Ambiguous	skew	left	j
Ambiguity	57	1808	red	0.54	[0,1]	Ambiguous	skew	right	f
Ambiguity	58	749	red	0.54	[0,1]	Ambiguous	skew	left	j
Ambiguity	59	1601	red	0.58	[0,1]	Ambiguous	skew	right	f
Ambiguity	60	1353	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	61	907	green	0.41	[0.25,0.75]	risk	wide	left	f
Ambiguity	62	845	green	0.27	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	63	882	green	0.36	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	64	1218	green	0.48	[0.25,0.75]	risk	wide	left	f
Ambiguity	65	1093	green	0.42	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	1129	green	0.46	[0.25,0.75]	risk	wide	right	j
Ambiguity	67	842	green	0.46	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	68	938	green	0.49	[0.25,0.75]	risk	wide	left	f
Ambiguity	69	1228	green	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	70	960	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	71	857	green	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	72	2489	green	0.47	[0.25,0.75]	risk	wide	right	j
Ambiguity	73	1199	green	0.45	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	74	997	green	0.42	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	75	1671	green	0.5	[0,1]	risk	wide	right	j
Ambiguity	76	1163	green	0.39	[0,1]	Ambiguous	wide	right	f
Ambiguity	77	993	green	0.46	[0,1]	Ambiguous	wide	left	j
Ambiguity	78	1100	green	0.52	[0,1]	risk	wide	right	j
Ambiguity	79	1015	green	0.49	[0,1]	risk	wide	right	j
Ambiguity	80	1248	green	0.42	[0,1]	Ambiguous	wide	left	j
Ambiguity	81	1663	green	0.46	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	1330	green	0.49	[0,1]	risk	wide	left	f
Ambiguity	83	1056	green	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	84	1083	green	0.46	[0,1]	Ambiguous	wide	right	f
Ambiguity	85	750	green	0.5	[0,1]	risk	wide	right	j
Ambiguity	86	768	green	0.49	[0,1]	risk	wide	right	j
Ambiguity	87	1084	green	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	88	694	green	0.51	[0,1]	risk	wide	right	j
Ambiguity	89	953	green	0.52	[0,1]	Ambiguous	wide	left	j
