Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2625	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	NA	blue	0.41	[0,1]	lose	Amb	norm	left	
Learning	3	2579	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	4	2349	blue	0.39	[0,1]	lose	risk	norm	left	f
Learning	5	1344	blue	0.34	[0,1]	lose	Amb	norm	right	f
Learning	6	1372	blue	0.38	[0,1]	lose	Amb	norm	right	f
Learning	7	990	blue	0.42	[0,1]	lose	Amb	norm	right	f
Learning	8	2241	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	9	1257	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	10	1672	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	11	1371	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	12	702	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	13	997	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	14	1259	blue	0.51	[0,1]	lose	risk	norm	right	j
Learning	15	1634	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	1	1759	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	1332	green	0.58	[0,1]	win	risk	norm	left	f
Learning	3	1270	green	0.54	[0,1]	win	risk	norm	right	j
Learning	4	1168	green	0.47	[0,1]	win	risk	norm	left	f
Learning	5	933	green	0.37	[0,1]	win	Amb	norm	right	f
Learning	6	1251	green	0.44	[0,1]	win	Amb	norm	right	f
Learning	7	950	green	0.53	[0,1]	win	risk	norm	right	j
Learning	8	1100	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	9	1013	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	10	1027	green	0.52	[0,1]	win	Amb	norm	left	j
Learning	11	833	green	0.59	[0,1]	win	risk	norm	left	f
Learning	12	852	green	0.58	[0,1]	win	risk	norm	right	j
Learning	13	853	green	0.54	[0,1]	win	risk	norm	right	j
Learning	14	878	green	0.5	[0,1]	win	risk	norm	right	j
Learning	15	1410	green	0.42	[0,1]	win	Amb	norm	left	j
Learning	1	2022	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	967	green	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1207	green	0.42	[0,1]	lose	Amb	norm	left	j
Learning	4	749	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	5	1092	green	0.48	[0,1]	lose	risk	norm	right	j
Learning	6	1365	green	0.41	[0,1]	lose	Amb	norm	left	j
Learning	7	967	green	0.45	[0,1]	lose	risk	norm	right	j
Learning	8	1023	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	9	1256	green	0.46	[0,1]	lose	risk	norm	left	f
Learning	10	921	green	0.44	[0,1]	lose	Amb	norm	left	j
Learning	11	980	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	12	1191	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	13	707	green	0.47	[0,1]	lose	risk	norm	right	j
Learning	14	1197	green	0.48	[0,1]	lose	risk	norm	left	f
Learning	15	887	green	0.48	[0,1]	lose	Amb	norm	left	j
Learning	1	1240	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1229	red	0.39	[0,1]	lose	risk	norm	right	j
Learning	3	842	red	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	808	red	0.32	[0,1]	lose	Amb	norm	right	f
Learning	5	1302	red	0.42	[0,1]	lose	Amb	norm	left	j
Learning	6	1103	red	0.56	[0,1]	lose	risk	norm	left	f
Learning	7	902	red	0.46	[0,1]	lose	Amb	norm	left	j
Learning	8	777	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	9	1006	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	10	1011	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	11	1172	red	0.51	[0,1]	lose	Amb	norm	left	j
Learning	12	1165	red	0.54	[0,1]	lose	Amb	norm	left	j
Learning	13	917	red	0.55	[0,1]	lose	risk	norm	right	j
Learning	14	1069	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	15	1108	red	0.5	[0,1]	lose	Amb	norm	left	j
Learning	1	1542	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1068	red	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	980	red	0.41	[0,1]	win	Amb	norm	right	f
Learning	4	1154	red	0.51	[0,1]	win	Amb	norm	left	j
Learning	5	1429	red	0.61	[0,1]	win	risk	norm	right	j
Learning	6	683	red	0.56	[0,1]	win	risk	norm	right	j
Learning	7	1197	red	0.46	[0,1]	win	risk	norm	right	j
Learning	8	1144	red	0.34	[0,1]	win	risk	norm	left	f
Learning	9	882	red	0.16	[0,1]	win	Amb	norm	left	j
Learning	10	1177	red	0.27	[0,1]	win	Amb	norm	left	j
Learning	11	962	red	0.4	[0,1]	win	Amb	norm	right	f
Learning	12	984	red	0.61	[0,1]	win	risk	norm	left	f
Learning	13	1424	red	0.48	[0,1]	win	risk	norm	left	f
Learning	14	1059	red	0.33	[0,1]	win	Amb	norm	left	j
Learning	15	1049	red	0.4	[0,1]	win	risk	norm	right	j
Learning	1	1312	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1148	blue	0.41	[0,1]	win	Amb	norm	right	f
Learning	3	1138	blue	0.48	[0,1]	win	risk	norm	right	j
Learning	4	864	blue	0.45	[0,1]	win	risk	norm	right	j
Learning	5	686	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	6	1705	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	7	708	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	8	1258	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	9	1111	blue	0.51	[0,1]	win	risk	norm	right	j
Learning	10	1468	blue	0.47	[0,1]	win	risk	norm	left	f
Learning	11	1190	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	12	1042	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	13	681	blue	0.49	[0,1]	win	risk	norm	left	f
Learning	14	1181	blue	0.48	[0,1]	win	risk	norm	right	j
Learning	15	933	blue	0.46	[0,1]	win	Amb	norm	right	f
