Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2405	red	0.5	left	narrow	[""right""]	f
Risk	1	2125	red	0.6	left	narrow	[""right""]	f
Risk	2	1380	red	0.5	left	narrow	[""right""]	f
Risk	3	1687	red	0.3	right	narrow	[""left""]	j
Risk	4	3001	red	0.2	right	narrow	[""right""]	j
Risk	5	1696	red	0.5	left	narrow	[""right""]	f
Risk	6	2105	red	0.4	right	narrow	[""left""]	j
Risk	7	1054	red	0.5	left	narrow	[""right""]	f
Risk	8	2652	red	0.6	right	narrow	[""right""]	j
Risk	9	1244	red	0.6	left	narrow	[""left""]	f
Risk	10	2265	red	0.5	left	narrow	[""right""]	f
Risk	11	1777	red	0.4	right	narrow	[""left""]	j
Risk	12	1046	red	0.5	right	narrow	[""left""]	j
Risk	13	994	red	0.5	right	narrow	[""right""]	j
Risk	14	759	red	0.5	right	narrow	[""left""]	j
Risk	15	3960	red	0.5	right	narrow	[""left""]	j
Risk	16	3047	red	0.4	left	narrow	[""right""]	f
Risk	17	2467	red	0.3	left	narrow	[""right""]	f
Risk	18	1967	red	0.5	left	narrow	[""right""]	f
Risk	19	1693	red	0.7	left	narrow	[""left""]	f
Risk	20	1593	green	1	right	wide	[""right""]	j
Risk	21	1199	green	0.9	right	wide	[""right""]	j
Risk	22	1794	green	0	right	wide	[""left""]	j
Risk	23	2343	green	0.1	left	wide	[""right""]	f
Risk	24	3473	green	0	right	wide	[""left""]	j
Risk	25	2594	green	0	right	wide	[""left""]	j
Risk	26	2100	green	0.2	right	wide	[""left""]	j
Risk	27	2844	green	0.7	left	wide	[""right""]	f
Risk	28	1486	green	0.3	right	wide	[""left""]	j
Risk	29	1854	green	0.1	right	wide	[""left""]	j
Risk	30	1644	green	0.9	left	wide	[""left""]	f
Risk	31	2637	green	0.1	right	wide	[""left""]	j
Risk	32	1726	green	0.8	left	wide	[""left""]	f
Risk	33	1606	green	0.9	left	wide	[""right""]	f
Risk	34	1332	green	0.8	left	wide	[""left""]	f
Risk	35	1299	green	0	right	wide	[""left""]	j
Risk	36	1597	green	1	right	wide	[""right""]	j
Risk	37	1210	green	0.2	left	wide	[""right""]	f
Risk	38	1405	green	1	right	wide	[""right""]	j
Risk	39	1412	green	0	left	wide	[""right""]	f
Risk	40	2762	blue	0.7	left	skew	[""left""]	f
Risk	41	2078	blue	0.7	left	skew	[""left""]	f
Risk	42	1794	blue	0.5	left	skew	[""right""]	f
Risk	43	1472	blue	0.7	left	skew	[""left""]	f
Risk	44	1735	blue	0.8	left	skew	[""left""]	f
Risk	45	1176	blue	0.7	right	skew	[""right""]	j
Risk	46	686	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	47	903	blue	0.8	left	skew	[""left""]	f
Risk	48	611	blue	0.7	left	skew	[""left""]	f
Risk	49	1192	blue	0.7	right	skew	[""right""]	j
Risk	50	1355	blue	0.7	right	skew	[""right""]	j
Risk	51	720	blue	0.7	left	skew	[""left""]	f
Risk	52	615	blue	0.8999999999999999	left	skew	[""left""]	f
Risk	53	1096	blue	0.5	right	skew	[""left""]	j
Risk	54	914	blue	0.8	left	skew	[""right""]	f
Risk	55	880	blue	0.7	left	skew	[""left""]	f
Risk	56	1093	blue	0.7	right	skew	[""right""]	j
Risk	57	1170	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	58	892	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	59	1486	blue	0.4	left	skew	[""right""]	f
