Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3221	green	0.4	right	skew	[""left""]	j
Risk	1	1207	green	0.8	right	skew	[""right""]	j
Risk	2	1131	green	0.6000000000000001	left	skew	[""left""]	f
Risk	3	748	green	0.7	right	skew	[""right""]	j
Risk	4	777	green	0.7	right	skew	[""right""]	j
Risk	5	1548	green	0.5	right	skew	[""left""]	j
Risk	6	1164	green	0.5	right	skew	[""left""]	j
Risk	7	998	green	0.7	left	skew	[""left""]	f
Risk	8	998	green	0.7	right	skew	[""right""]	j
Risk	9	1912	green	0.6000000000000001	right	skew	[""right""]	j
Risk	10	1190	green	0.7	right	skew	[""right""]	j
Risk	11	1365	green	0.7	right	skew	[""right""]	j
Risk	12	821	green	0.7	right	skew	[""right""]	j
Risk	13	1266	green	0.7	right	skew	[""right""]	j
Risk	14	1196	green	0.8999999999999999	left	skew	[""left""]	f
Risk	15	925	green	0.8	left	skew	[""left""]	f
Risk	16	713	green	0.8	left	skew	[""left""]	f
Risk	17	1066	green	0.7	right	skew	[""right""]	j
Risk	18	3192	green	0.6000000000000001	left	skew	[""left""]	f
Risk	19	1250	green	0.7	right	skew	[""right""]	j
Risk	20	1893	blue	0.5	right	narrow	[""left""]	j
Risk	21	918	blue	0.7	right	narrow	[""right""]	j
Risk	22	977	blue	0.6	right	narrow	[""right""]	j
Risk	23	877	blue	0.4	right	narrow	[""left""]	j
Risk	24	964	blue	0.4	left	narrow	[""right""]	f
Risk	25	688	blue	0.3	left	narrow	[""right""]	f
Risk	26	1429	blue	0.6	right	narrow	[""right""]	j
Risk	27	918	blue	0.5	left	narrow	[""right""]	f
Risk	28	766	blue	0.5	left	narrow	[""right""]	f
Risk	29	634	blue	0.5	left	narrow	[""right""]	f
Risk	30	728	blue	0.6	left	narrow	[""right""]	f
Risk	31	910	blue	0.5	right	narrow	[""left""]	j
Risk	32	901	blue	0.5	left	narrow	[""right""]	f
Risk	33	790	blue	0.5	right	narrow	[""left""]	j
Risk	34	1054	blue	0.2	left	narrow	[""right""]	f
Risk	35	1043	blue	0.4	left	narrow	[""right""]	f
Risk	36	1261	blue	0.3	left	narrow	[""right""]	f
Risk	37	922	blue	0.5	left	narrow	[""right""]	f
Risk	38	616	blue	0.5	left	narrow	[""right""]	f
Risk	39	847	blue	0.5	right	narrow	[""left""]	j
Risk	40	1028	red	0	right	wide	[""left""]	j
Risk	41	975	red	0.3	left	wide	[""right""]	f
Risk	42	1020	red	1	left	wide	[""left""]	f
Risk	43	784	red	1	right	wide	[""right""]	j
Risk	44	922	red	0.7	right	wide	[""right""]	j
Risk	45	821	red	0.1	right	wide	[""left""]	j
Risk	46	791	red	1	left	wide	[""left""]	f
Risk	47	820	red	0.1	right	wide	[""left""]	j
Risk	48	673	red	0.1	left	wide	[""right""]	f
Risk	49	750	red	0	left	wide	[""right""]	f
Risk	50	692	red	0.2	right	wide	[""left""]	j
Risk	51	785	red	0.9	left	wide	[""left""]	f
Risk	52	993	red	0	left	wide	[""right""]	f
Risk	53	750	red	0.9	right	wide	[""right""]	j
Risk	54	743	red	0	left	wide	[""right""]	f
Risk	55	783	red	0.8	right	wide	[""right""]	j
Risk	56	1013	red	0.8	left	wide	[""left""]	f
Risk	57	1211	red	0.9	right	wide	[""right""]	j
Risk	58	703	red	0	right	wide	[""left""]	j
Risk	59	925	red	0.2	left	wide	[""right""]	f
