Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1382	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1498	green	0.41	[0,1]	win	risk	norm	right	j
Learning	3	1361	green	0.26	[0,1]	win	Amb	norm	left	j
Learning	4	1343	green	0.33	[0,1]	win	risk	norm	right	j
Learning	5	1888	green	0.3	[0,1]	win	Amb	norm	left	j
Learning	6	1292	green	0.29	[0,1]	win	Amb	norm	right	f
Learning	7	1893	green	0.3	[0,1]	win	risk	norm	left	f
Learning	8	845	green	0.29	[0,1]	win	Amb	norm	left	j
Learning	9	1338	green	0.29	[0,1]	win	Amb	norm	right	f
Learning	10	1313	green	0.28	[0,1]	win	Amb	norm	right	f
Learning	11	912	green	0.29	[0,1]	win	risk	norm	right	j
Learning	12	1085	green	0.26	[0,1]	win	Amb	norm	right	f
Learning	13	1321	green	0.23	[0,1]	win	Amb	norm	right	f
Learning	14	886	green	0.22	[0,1]	win	Amb	norm	right	f
Learning	15	1237	green	0.23	[0,1]	win	risk	norm	left	f
Learning	1	1020	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	737	green	0.39	[0,1]	lose	risk	norm	left	f
Learning	3	1012	green	0.25	[0,1]	lose	Amb	norm	right	f
Learning	4	803	green	0.35	[0,1]	lose	risk	norm	left	f
Learning	5	1341	green	0.29	[0,1]	lose	risk	norm	left	f
Learning	6	896	green	0.22	[0,1]	lose	risk	norm	left	f
Learning	7	1307	green	0.13	[0,1]	lose	Amb	norm	right	f
Learning	8	1172	green	0.19	[0,1]	lose	Amb	norm	right	f
Learning	9	915	green	0.27	[0,1]	lose	risk	norm	right	j
Learning	10	828	green	0.25	[0,1]	lose	risk	norm	left	f
Learning	11	992	green	0.18	[0,1]	lose	Amb	norm	right	f
Learning	12	918	green	0.17	[0,1]	lose	Amb	norm	right	f
Learning	13	799	green	0.19	[0,1]	lose	Amb	norm	right	f
Learning	14	857	green	0.25	[0,1]	lose	risk	norm	left	f
Learning	15	909	green	0.2	[0,1]	lose	risk	norm	right	j
Learning	1	1012	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1366	blue	0.41	[0,1]	lose	risk	norm	left	f
Learning	3	840	blue	0.25	[0,1]	lose	risk	norm	left	f
Learning	4	1608	blue	0.03	[0,1]	lose	Amb	norm	right	f
