Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	4486	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	1	3214	red	0.39	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2501	red	0.24	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	3468	red	0.29	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	3115	red	0.26	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	5	3513	red	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	3899	red	0.32	[0.25,0.75]	risk	narrow	left	f
Ambiguity	7	2935	red	0.31	[0.25,0.75]	risk	narrow	left	f
Ambiguity	8	3016	red	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	2217	red	0.3	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	2583	red	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	11	2941	red	0.24	[0.25,0.75]	risk	narrow	left	f
Ambiguity	12	3990	red	0.25	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	13	2560	red	0.22	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	14	1434	red	0.21	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	2152	red	0.5	[0,1]	risk	narrow	left	f
Ambiguity	16	1798	red	0.38	[0,1]	risk	narrow	left	f
Ambiguity	17	2749	red	0.22	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	3284	red	0.27	[0,1]	risk	narrow	left	f
Ambiguity	19	2600	red	0.23	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	1796	red	0.27	[0,1]	Ambiguous	narrow	right	f
Ambiguity	21	2525	red	0.3	[0,1]	Ambiguous	narrow	right	f
Ambiguity	22	2623	red	0.35	[0,1]	risk	narrow	left	f
Ambiguity	23	1672	red	0.31	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	2117	red	0.33	[0,1]	risk	narrow	left	f
Ambiguity	25	3567	red	0.3	[0,1]	risk	narrow	right	j
Ambiguity	26	2061	red	0.28	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	2145	red	0.3	[0,1]	risk	narrow	right	j
Ambiguity	28	1475	red	0.3	[0,1]	risk	narrow	left	f
Ambiguity	29	2621	red	0.31	[0,1]	risk	narrow	right	j
Ambiguity	30	2741	green	0.5	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	31	2399	green	0.6	[0.25,0.75]	risk	wide	left	f
