Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1440	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1575	red	0.39	[0,1]	lose	risk	norm	right	j
Learning	3	992	red	0.22	[0,1]	lose	risk	norm	right	j
Learning	4	1293	red	0	[0,1]	lose	Amb	norm	left	j
Learning	5	1745	red	0.12	[0,1]	lose	risk	norm	right	j
Learning	6	1385	red	0.04	[0,1]	lose	Amb	norm	right	f
Learning	7	1616	red	0.08	[0,1]	lose	risk	norm	left	f
Learning	8	1042	red	0.07	[0,1]	lose	Amb	norm	left	j
Learning	9	1146	red	0.09	[0,1]	lose	Amb	norm	right	f
Learning	10	1134	red	0.1	[0,1]	lose	risk	norm	right	j
Learning	11	1098	red	0.09	[0,1]	lose	Amb	norm	right	f
Learning	12	1045	red	0.07	[0,1]	lose	Amb	norm	left	j
Learning	13	968	red	0.04	[0,1]	lose	Amb	norm	right	f
Learning	14	880	red	0.05	[0,1]	lose	Amb	norm	left	j
Learning	15	1001	red	0.07	[0,1]	lose	Amb	norm	right	f
Learning	1	1527	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	998	blue	0.41	[0,1]	win	risk	norm	right	j
Learning	3	1034	blue	0.25	[0,1]	win	Amb	norm	right	f
Learning	4	1200	blue	0.35	[0,1]	win	risk	norm	left	f
Learning	5	974	blue	0.3	[0,1]	win	risk	norm	left	f
Learning	6	1691	blue	0.24	[0,1]	win	risk	norm	right	j
Learning	7	1557	blue	0.17	[0,1]	win	risk	norm	left	f
Learning	8	1085	blue	0.04	[0,1]	win	Amb	norm	left	j
Learning	9	950	blue	0.11	[0,1]	win	risk	norm	left	f
Learning	10	1460	blue	0.09	[0,1]	win	Amb	norm	right	f
Learning	11	1373	blue	0.13	[0,1]	win	risk	norm	left	f
Learning	12	1216	blue	0.11	[0,1]	win	risk	norm	right	j
Learning	13	971	blue	0.09	[0,1]	win	Amb	norm	right	f
Learning	14	1856	blue	0.12	[0,1]	win	risk	norm	right	j
Learning	15	1348	blue	0.11	[0,1]	win	risk	norm	left	f
Learning	1	989	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1185	blue	0.39	[0,1]	lose	risk	norm	right	j
Learning	3	911	blue	0.24	[0,1]	lose	risk	norm	left	f
Learning	4	1016	blue	0.02	[0,1]	lose	Amb	norm	right	f
Learning	5	1167	blue	0.13	[0,1]	lose	Amb	norm	left	j
Learning	6	969	blue	0.3	[0,1]	lose	Amb	norm	right	f
Learning	7	838	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	8	1478	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	9	1189	blue	0.24	[0,1]	lose	risk	norm	left	f
Learning	10	1116	blue	0	[0,1]	lose	Amb	norm	right	f
Learning	11	1583	blue	0.16	[0,1]	lose	risk	norm	right	j
Learning	12	1345	blue	0.07	[0,1]	lose	Amb	norm	left	j
Learning	13	2073	blue	0.1	[0,1]	lose	risk	norm	right	j
Learning	14	968	blue	0.06	[0,1]	lose	Amb	norm	right	f
Learning	15	1077	blue	0.07	[0,1]	lose	Amb	norm	left	j
Learning	1	946	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1930	green	0.38	[0,1]	lose	risk	norm	right	j
Learning	3	797	green	0.24	[0,1]	lose	risk	norm	left	f
Learning	4	1047	green	0.01	[0,1]	lose	Amb	norm	right	f
Learning	5	1121	green	0.12	[0,1]	lose	Amb	norm	right	f
Learning	6	1478	green	0.26	[0,1]	lose	risk	norm	right	j
Learning	7	814	green	0.16	[0,1]	lose	risk	norm	right	j
Learning	8	768	green	0.02	[0,1]	lose	Amb	norm	left	j
Learning	9	847	green	0.08	[0,1]	lose	Amb	norm	left	j
Learning	10	538	green	0.19	[0,1]	lose	Amb	norm	left	j
Learning	11	868	green	0.3	[0,1]	lose	risk	norm	left	f
Learning	12	1112	green	0.21	[0,1]	lose	risk	norm	left	f
Learning	13	1413	green	0.1	[0,1]	lose	risk	norm	left	f
Learning	14	1319	green	0	[0,1]	lose	Amb	norm	left	j
Learning	15	953	green	0.05	[0,1]	lose	Amb	norm	right	f
Learning	1	1390	green	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1126	green	0.38	[0,1]	win	risk	norm	left	f
Learning	3	836	green	0.24	[0,1]	win	risk	norm	left	f
Learning	4	2148	green	0.02	[0,1]	win	Amb	norm	right	f
Learning	5	1720	green	0.14	[0,1]	win	Amb	norm	left	j
Learning	6	996	green	0.28	[0,1]	win	risk	norm	left	f
Learning	7	1583	green	0.2	[0,1]	win	risk	norm	right	j
Learning	8	956	green	0.06	[0,1]	win	Amb	norm	left	j
Learning	9	2145	green	0.14	[0,1]	win	Amb	norm	right	f
Learning	10	1324	green	0.24	[0,1]	win	risk	norm	right	j
Learning	11	735	green	0.17	[0,1]	win	Amb	norm	left	j
Learning	12	1577	green	0.2	[0,1]	win	risk	norm	right	j
Learning	13	1130	green	0.18	[0,1]	win	Amb	norm	right	f
