Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1676	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1171	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	1306	red	0.23	[0,1]	lose	Amb	norm	left	j
Learning	4	1225	red	0.29	[0,1]	lose	Amb	norm	right	f
Learning	5	1162	red	0.41	[0,1]	lose	risk	norm	right	j
Learning	6	925	red	0.33	[0,1]	lose	Amb	norm	right	f
Learning	7	806	red	0.33	[0,1]	lose	Amb	norm	left	j
Learning	8	719	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	9	806	red	0.45	[0,1]	lose	risk	norm	left	f
Learning	10	971	red	0.41	[0,1]	lose	risk	norm	left	f
Learning	11	1136	red	0.35	[0,1]	lose	Amb	norm	left	j
Learning	12	1048	red	0.36	[0,1]	lose	Amb	norm	left	j
Learning	13	852	red	0.42	[0,1]	lose	risk	norm	right	j
Learning	14	921	red	0.4	[0,1]	lose	risk	norm	left	f
Learning	15	881	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	1	1533	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1520	green	0.58	[0,1]	win	risk	norm	left	f
Learning	3	1148	green	0.53	[0,1]	win	risk	norm	right	j
Learning	4	1215	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	5	1571	green	0.49	[0,1]	win	Amb	norm	left	j
Learning	6	926	green	0.53	[0,1]	win	risk	norm	left	f
Learning	7	1081	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	8	1173	green	0.51	[0,1]	win	risk	norm	right	j
Learning	9	1146	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	10	1009	green	0.46	[0,1]	win	risk	norm	left	f
Learning	11	922	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	12	1045	green	0.46	[0,1]	win	Amb	norm	left	j
Learning	13	1158	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	14	999	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	15	1265	green	0.43	[0,1]	win	Amb	norm	right	f
Learning	1	739	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1134	blue	0.39	[0,1]	lose	risk	norm	left	f
Learning	3	1038	blue	0.24	[0,1]	lose	Amb	norm	right	f
Learning	4	602	blue	0.34	[0,1]	lose	Amb	norm	left	j
Learning	5	685	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	6	692	blue	0.63	[0,1]	lose	Amb	norm	right	f
Learning	7	889	blue	0.86	[0,1]	lose	risk	norm	right	j
Learning	8	632	blue	0.71	[0,1]	lose	risk	norm	right	j
Learning	9	909	blue	0.52	[0,1]	lose	risk	norm	right	j
Learning	10	755	blue	0.24	[0,1]	lose	Amb	norm	right	f
Learning	11	752	blue	0.39	[0,1]	lose	Amb	norm	left	j
