Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	NA	blue	0.5	[0,1]	lose	Amb	norm	right	
Learning	2	1085	blue	0.62	[0,1]	lose	risk	norm	left	f
Learning	3	1420	blue	0.57	[0,1]	lose	risk	norm	right	j
Learning	4	1814	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	5	2135	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	6	972	blue	0.56	[0,1]	lose	risk	norm	right	j
Learning	7	810	blue	0.53	[0,1]	lose	risk	norm	right	j
Learning	8	1367	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	9	1186	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	10	1519	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	11	1180	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	12	1572	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	13	2414	blue	0.43	[0,1]	lose	Amb	norm	left	j
Learning	14	2312	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	15	1601	blue	0.52	[0,1]	lose	Amb	norm	right	f
Learning	1	2850	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1015	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	1626	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	4	1011	red	0.54	[0,1]	lose	risk	norm	left	f
Learning	5	1102	red	0.49	[0,1]	lose	Amb	norm	left	j
Learning	6	841	red	0.52	[0,1]	lose	risk	norm	left	f
Learning	7	623	red	0.52	[0,1]	lose	risk	norm	left	f
Learning	8	1534	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	9	1593	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	10	1408	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	11	1159	red	0.5	[0,1]	lose	Amb	norm	left	j
Learning	12	849	red	0.52	[0,1]	lose	risk	norm	left	f
Learning	13	1020	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	14	831	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	15	1024	red	0.47	[0,1]	lose	Amb	norm	left	j
Learning	1	1442	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1641	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1972	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	4	978	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	5	871	blue	0.55	[0,1]	win	risk	norm	left	f
Learning	6	1903	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	7	1193	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	8	1370	blue	0.51	[0,1]	win	Amb	norm	right	f
Learning	9	1376	blue	0.57	[0,1]	win	risk	norm	right	j
