Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	907	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	3109	red	0.38	[0,1]	lose	Amb	norm	right	f
Learning	3	1019	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	4	1123	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	5	931	red	0.61	[0,1]	lose	Amb	norm	right	f
Learning	6	1079	red	0.78	[0,1]	lose	risk	norm	right	j
Learning	7	786	red	0.69	[0,1]	lose	risk	norm	right	j
Learning	8	825	red	0.56	[0,1]	lose	risk	norm	right	j
Learning	9	756	red	0.38	[0,1]	lose	Amb	norm	left	j
Learning	10	715	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	11	916	red	0.59	[0,1]	lose	risk	norm	left	f
Learning	12	2534	red	0.53	[0,1]	lose	Amb	norm	right	f
Learning	13	1011	red	0.57	[0,1]	lose	Amb	norm	right	f
Learning	14	1365	red	0.59	[0,1]	lose	Amb	norm	right	f
Learning	15	673	red	0.67	[0,1]	lose	risk	norm	left	f
Learning	1	2954	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	676	blue	0.4	[0,1]	lose	Amb	norm	left	j
Learning	3	1104	blue	0.42	[0,1]	lose	risk	norm	right	j
Learning	4	980	blue	0.39	[0,1]	lose	Amb	norm	right	f
Learning	5	1173	blue	0.41	[0,1]	lose	risk	norm	left	f
Learning	6	803	blue	0.39	[0,1]	lose	risk	norm	right	j
Learning	7	657	blue	0.36	[0,1]	lose	risk	norm	right	j
Learning	8	1028	blue	0.35	[0,1]	lose	risk	norm	right	j
Learning	9	630	blue	0.31	[0,1]	lose	risk	norm	left	f
Learning	10	480	blue	0.28	[0,1]	lose	risk	norm	left	f
Learning	11	768	blue	0.23	[0,1]	lose	Amb	norm	right	f
Learning	12	841	blue	0.25	[0,1]	lose	Amb	norm	right	f
Learning	13	728	blue	0.3	[0,1]	lose	risk	norm	left	f
Learning	14	778	blue	0.27	[0,1]	lose	Amb	norm	left	j
Learning	15	775	blue	0.25	[0,1]	lose	Amb	norm	right	f
Learning	1	1345	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	915	blue	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	873	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	4	3720	blue	0.51	[0,1]	win	risk	norm	right	j
Learning	5	698	blue	0.46	[0,1]	win	risk	norm	right	j
Learning	6	332	blue	0.38	[0,1]	win	risk	norm	right	j
Learning	7	697	blue	0.31	[0,1]	win	Amb	norm	left	j
Learning	8	560	blue	0.35	[0,1]	win	Amb	norm	left	j
Learning	9	754	blue	0.42	[0,1]	win	risk	norm	right	j
Learning	10	1038	blue	0.38	[0,1]	win	Amb	norm	left	j
Learning	11	446	blue	0.42	[0,1]	win	Amb	norm	left	j
Learning	12	419	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	13	440	blue	0.48	[0,1]	win	Amb	norm	left	j
Learning	14	810	blue	0.52	[0,1]	win	Amb	norm	right	f
Learning	15	414	blue	0.6	[0,1]	win	Amb	norm	right	f
Learning	1	774	green	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	623	green	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	618	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	4	556	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	5	663	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	6	703	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	7	771	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	8	598	green	0.51	[0,1]	lose	Amb	norm	left	j
Learning	9	427	green	0.55	[0,1]	lose	Amb	norm	left	j
Learning	10	359	green	0.66	[0,1]	lose	Amb	norm	left	j
Learning	11	509	green	0.78	[0,1]	lose	risk	norm	left	f
Learning	12	374	green	0.71	[0,1]	lose	risk	norm	left	f
Learning	13	465	green	0.58	[0,1]	lose	risk	norm	left	f
Learning	14	482	green	0.4	[0,1]	lose	risk	norm	right	j
Learning	15	652	green	0.15	[0,1]	lose	Amb	norm	left	j
Learning	1	635	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	616	red	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	440	red	0.42	[0,1]	win	Amb	norm	left	j
Learning	4	548	red	0.48	[0,1]	win	Amb	norm	right	f
Learning	5	561	red	0.58	[0,1]	win	Amb	norm	right	f
Learning	6	700	red	0.72	[0,1]	win	risk	norm	left	f
Learning	7	595	red	0.65	[0,1]	win	risk	norm	left	f
Learning	8	759	red	0.52	[0,1]	win	Amb	norm	right	f
Learning	9	875	red	0.55	[0,1]	win	Amb	norm	left	j
Learning	10	733	red	0.63	[0,1]	win	risk	norm	left	f
Learning	11	676	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	12	595	red	0.56	[0,1]	win	Amb	norm	right	f
Learning	13	636	red	0.61	[0,1]	win	risk	norm	left	f
Learning	14	567	red	0.59	[0,1]	win	risk	norm	left	f
Learning	15	730	red	0.54	[0,1]	win	Amb	norm	left	j
Learning	1	652	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	584	green	0.59	[0,1]	win	risk	norm	right	j
Learning	3	225	green	0.54	[0,1]	win	risk	norm	right	j
Learning	4	223	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	5	262	green	0.47	[0,1]	win	risk	norm	right	j
Learning	6	227	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	7	202	green	0.42	[0,1]	win	Amb	norm	left	j
Learning	8	228	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	9	339	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	10	456	green	0.5	[0,1]	win	Amb	norm	right	f
Learning	11	357	green	0.55	[0,1]	win	Amb	norm	left	j
Learning	12	327	green	0.63	[0,1]	win	Amb	norm	right	f
Learning	13	419	green	0.73	[0,1]	win	Amb	norm	right	f
Learning	14	584	green	0.9	[0,1]	win	Amb	norm	right	f
Learning	15	952	green	1	[0,1]	win	risk	norm	left	f
