Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	4110	blue	0.5	[0,1]	win	Amb	norm	right	f
Learning	2	3809	blue	0.6	[0,1]	win	risk	norm	left	f
Learning	3	947	blue	0.55	[0,1]	win	risk	norm	left	f
Learning	4	2502	blue	0.46	[0,1]	win	risk	norm	right	j
Learning	5	911	blue	0.36	[0,1]	win	Amb	norm	right	f
Learning	6	2507	blue	0.42	[0,1]	win	Amb	norm	left	j
Learning	7	1987	blue	0.51	[0,1]	win	risk	norm	right	j
Learning	8	2411	blue	0.46	[0,1]	win	risk	norm	left	f
Learning	9	1435	blue	0.41	[0,1]	win	Amb	norm	left	j
Learning	10	1962	blue	0.44	[0,1]	win	risk	norm	right	j
Learning	11	1813	blue	0.43	[0,1]	win	risk	norm	left	f
Learning	12	1869	blue	0.4	[0,1]	win	Amb	norm	right	f
Learning	13	1980	blue	0.4	[0,1]	win	risk	norm	left	f
Learning	14	1537	blue	0.37	[0,1]	win	risk	norm	right	j
Learning	15	2100	blue	0.35	[0,1]	win	Amb	norm	left	j
Learning	1	1335	green	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	1411	green	0.6	[0,1]	lose	Amb	norm	right	f
Learning	3	1486	green	0.74	[0,1]	lose	risk	norm	right	j
Learning	4	1628	green	0.65	[0,1]	lose	risk	norm	left	f
Learning	5	1596	green	0.54	[0,1]	lose	Amb	norm	right	f
Learning	6	1435	green	0.58	[0,1]	lose	Amb	norm	left	j
Learning	7	1277	green	0.67	[0,1]	lose	risk	norm	left	f
Learning	8	1246	green	0.64	[0,1]	lose	risk	norm	right	j
Learning	9	1254	green	0.58	[0,1]	lose	Amb	norm	left	j
Learning	10	1374	green	0.59	[0,1]	lose	Amb	norm	right	f
Learning	11	1028	green	0.65	[0,1]	lose	risk	norm	right	j
Learning	12	2433	green	0.61	[0,1]	lose	Amb	norm	left	j
Learning	13	1381	green	0.59	[0,1]	lose	Amb	norm	left	j
Learning	14	2102	green	0.61	[0,1]	lose	risk	norm	right	j
Learning	15	2436	green	0.6	[0,1]	lose	Amb	norm	right	f
Learning	1	2390	red	0.5	[0,1]	win	risk	norm	right	j
Learning	2	2882	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	2989	red	0.41	[0,1]	win	Amb	norm	left	j
Learning	4	974	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	5	1767	red	0.59	[0,1]	win	risk	norm	left	f
Learning	6	1191	red	0.51	[0,1]	win	risk	norm	right	j
Learning	7	4026	red	0.41	[0,1]	win	risk	norm	right	j
Learning	8	1291	red	0.29	[0,1]	win	Amb	norm	right	f
Learning	9	881	red	0.32	[0,1]	win	Amb	norm	right	f
Learning	10	1845	red	0.4	[0,1]	win	Amb	norm	right	f
Learning	11	1869	red	0.56	[0,1]	win	risk	norm	left	f
Learning	12	3222	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	13	1353	red	0.54	[0,1]	win	Amb	norm	right	f
Learning	14	1172	red	0.61	[0,1]	win	risk	norm	right	j
Learning	15	1073	red	0.59	[0,1]	win	risk	norm	left	f
Learning	1	1336	green	0.5	[0,1]	win	Amb	norm	left	j
Learning	2	1511	green	0.61	[0,1]	win	risk	norm	left	f
Learning	3	1419	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	4	1540	green	0.6	[0,1]	win	risk	norm	right	j
Learning	5	1639	green	0.6	[0,1]	win	risk	norm	left	f
Learning	6	1065	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	7	1237	green	0.54	[0,1]	win	Amb	norm	left	j
Learning	8	1302	green	0.56	[0,1]	win	Amb	norm	right	f
Learning	9	1746	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	10	1173	green	0.64	[0,1]	win	risk	norm	right	j
Learning	11	1174	green	0.61	[0,1]	win	risk	norm	right	j
Learning	12	855	green	0.59	[0,1]	win	Amb	norm	right	f
Learning	13	1943	green	0.6	[0,1]	win	risk	norm	left	f
Learning	14	1028	green	0.58	[0,1]	win	Amb	norm	left	j
Learning	15	2272	green	0.55	[0,1]	win	risk	norm	left	f
Learning	1	2228	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1516	red	0.38	[0,1]	lose	Amb	norm	left	j
Learning	3	1091	red	0.45	[0,1]	lose	Amb	norm	left	j
Learning	4	1547	red	0.52	[0,1]	lose	Amb	norm	right	f
Learning	5	1308	red	0.6	[0,1]	lose	risk	norm	right	j
Learning	6	1436	red	0.53	[0,1]	lose	risk	norm	left	f
Learning	7	1077	red	0.43	[0,1]	lose	Amb	norm	left	j
Learning	8	1740	red	0.47	[0,1]	lose	Amb	norm	right	f
Learning	9	1243	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	10	1041	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	11	991	red	0.52	[0,1]	lose	risk	norm	right	j
Learning	12	761	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	13	1368	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	14	1501	red	0.5	[0,1]	lose	Amb	norm	left	j
Learning	15	946	red	0.5	[0,1]	lose	Amb	norm	right	f
Learning	1	2444	blue	0.5	[0,1]	lose	Amb	norm	left	j
Learning	2	2135	blue	0.61	[0,1]	lose	risk	norm	right	j
Learning	3	1031	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	4	1027	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	5	2001	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	6	1481	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	7	1049	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	8	2056	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	9	3121	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	10	937	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	11	3711	blue	0.47	[0,1]	lose	Amb	norm	right	f
Learning	12	2862	blue	0.49	[0,1]	lose	Amb	norm	right	f
Learning	13	NA	blue	0.52	[0,1]	lose	Amb	norm	right	
Learning	14	2636	blue	0.51	[0,1]	lose	Amb	norm	left	j
Learning	15	NA	blue	0.51	[0,1]	lose	Amb	norm	right	
