Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3329	green	0.8	left	skew	[""left""]	f
Risk	1	1415	green	0.8	left	skew	[""left""]	f
Risk	2	3600	green	0.7	left	skew	[""right""]	f
Risk	3	3078	green	0.6000000000000001	right	skew	[""left""]	j
Risk	4	2439	green	0.7	right	skew	[""right""]	j
Risk	5	3792	green	0.7	left	skew	[""left""]	f
Risk	6	2675	green	0.6000000000000001	left	skew	[""right""]	f
Risk	7	1381	green	0.7	right	skew	[""right""]	j
Risk	8	1936	green	0.8	left	skew	[""left""]	f
Risk	9	1498	green	0.4	left	skew	[""right""]	f
Risk	10	1973	green	0.7	left	skew	[""left""]	f
Risk	11	1699	green	0.8999999999999999	left	skew	[""left""]	f
Risk	12	1436	green	0.7	left	skew	[""left""]	f
Risk	13	1124	green	0.7	left	skew	[""left""]	f
Risk	14	1927	green	0.7	right	skew	[""right""]	j
Risk	15	869	green	0.7	left	skew	[""left""]	f
Risk	16	1481	green	0.6000000000000001	right	skew	[""left""]	j
Risk	17	1195	green	0.7	left	skew	[""left""]	f
Risk	18	1797	green	0.5	left	skew	[""right""]	f
Risk	19	2415	green	0.5	right	skew	[""left""]	j
Risk	20	2215	blue	0.6	left	narrow	[""right""]	f
Risk	21	1535	blue	0.7	right	narrow	[""right""]	j
Risk	22	3085	blue	0.5	right	narrow	[""left""]	j
Risk	23	1994	blue	0.5	left	narrow	[""right""]	f
Risk	24	1594	blue	0.5	left	narrow	[""right""]	f
Risk	25	995	blue	0.5	left	narrow	[""right""]	f
Risk	26	2194	blue	0.3	right	narrow	[""left""]	j
Risk	27	2140	blue	0.6	right	narrow	[""left""]	j
Risk	28	2226	blue	0.5	right	narrow	[""left""]	j
Risk	29	1068	blue	0.5	left	narrow	[""right""]	f
Risk	30	1307	blue	0.5	left	narrow	[""right""]	f
Risk	31	1933	blue	0.4	left	narrow	[""right""]	f
Risk	32	1479	blue	0.6	right	narrow	[""left""]	j
Risk	33	1921	blue	0.3	right	narrow	[""left""]	j
Risk	34	1114	blue	0.5	right	narrow	[""left""]	j
Risk	35	1186	blue	0.5	left	narrow	[""right""]	f
Risk	36	1211	blue	0.4	right	narrow	[""left""]	j
Risk	37	1268	blue	0.2	right	narrow	[""left""]	j
Risk	38	1097	blue	0.5	right	narrow	[""left""]	j
Risk	39	1327	blue	0.4	right	narrow	[""left""]	j
Risk	40	1411	red	0	right	wide	[""left""]	j
Risk	41	1121	red	0.3	right	wide	[""left""]	j
Risk	42	3924	red	0.9	right	wide	[""right""]	j
Risk	43	2458	red	1	left	wide	[""left""]	f
Risk	44	1173	red	0	right	wide	[""left""]	j
Risk	45	1447	red	1	right	wide	[""right""]	j
Risk	46	1260	red	0.7	right	wide	[""right""]	j
Risk	47	774	red	0.8	right	wide	[""right""]	j
Risk	48	1426	red	0.2	left	wide	[""right""]	f
Risk	49	688	red	0.9	right	wide	[""right""]	j
Risk	50	1556	red	0.1	right	wide	[""left""]	j
Risk	51	1063	red	1	left	wide	[""left""]	f
Risk	52	1392	red	0	right	wide	[""left""]	j
Risk	53	1369	red	0	left	wide	[""right""]	f
Risk	54	1525	red	0.2	left	wide	[""right""]	f
Risk	55	1854	red	0.8	left	wide	[""left""]	f
Risk	56	1646	red	0.9	right	wide	[""right""]	j
Risk	57	2733	red	0.1	left	wide	[""right""]	f
Risk	58	1213	red	0.1	right	wide	[""left""]	j
Risk	59	1414	red	0	left	wide	[""right""]	f
