Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	NA	green	0.5	[0.25,0.75]	Ambiguous	skew	left	
Ambiguity	1	1217	green	0.57	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	2	2071	green	0.7	[0.25,0.75]	risk	skew	left	f
Ambiguity	3	2146	green	0.61	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	4	2554	green	0.66	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1301	green	0.7	[0.25,0.75]	risk	skew	right	j
Ambiguity	6	1871	green	0.68	[0.25,0.75]	risk	skew	left	f
Ambiguity	7	1408	green	0.63	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	8	2039	green	0.67	[0.25,0.75]	risk	skew	left	f
Ambiguity	9	1593	green	0.64	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	10	2994	green	0.66	[0.25,0.75]	risk	skew	right	j
Ambiguity	11	1797	green	0.66	[0.25,0.75]	risk	skew	right	j
Ambiguity	12	1843	green	0.67	[0.25,0.75]	risk	skew	right	j
Ambiguity	13	1992	green	0.67	[0.25,0.75]	risk	skew	right	j
Ambiguity	14	2987	green	0.67	[0.25,0.75]	risk	skew	left	f
Ambiguity	15	1899	green	0.5	[0,1]	Ambiguous	skew	right	f
Ambiguity	16	1250	green	0.57	[0,1]	Ambiguous	skew	right	f
Ambiguity	17	1700	green	0.71	[0,1]	risk	skew	right	j
Ambiguity	18	1742	green	0.65	[0,1]	risk	skew	left	f
Ambiguity	19	1440	green	0.52	[0,1]	Ambiguous	skew	right	f
Ambiguity	20	1590	green	0.58	[0,1]	Ambiguous	skew	left	j
Ambiguity	21	1404	green	0.63	[0,1]	Ambiguous	skew	right	f
Ambiguity	22	1616	green	0.73	[0,1]	risk	skew	left	f
Ambiguity	23	1176	green	0.65	[0,1]	risk	skew	left	f
Ambiguity	24	918	green	0.55	[0,1]	Ambiguous	skew	left	j
Ambiguity	25	1085	green	0.58	[0,1]	Ambiguous	skew	left	j
Ambiguity	26	1350	green	0.67	[0,1]	risk	skew	left	f
Ambiguity	27	1389	green	0.61	[0,1]	Ambiguous	skew	left	j
Ambiguity	28	2744	green	0.6	[0,1]	Ambiguous	skew	left	j
Ambiguity	29	1327	green	0.64	[0,1]	risk	skew	left	f
Ambiguity	30	1536	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
