Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2174	blue	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	1	1604	blue	0.57	[0.25,0.75]	risk	narrow	left	f
Ambiguity	2	1298	blue	0.51	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1612	blue	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	4	1762	blue	0.54	[0.25,0.75]	risk	narrow	left	f
Ambiguity	5	1011	blue	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1052	blue	0.51	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1866	blue	0.5	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	1985	blue	0.52	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	800	blue	0.53	[0.25,0.75]	risk	narrow	left	f
Ambiguity	10	1094	blue	0.52	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	1328	blue	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	12	790	blue	0.55	[0.25,0.75]	risk	narrow	left	f
Ambiguity	13	997	blue	0.52	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1080	blue	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	2788	blue	0.5	[0,1]	Ambiguous	narrow	right	f
Ambiguity	16	2661	blue	0.58	[0,1]	risk	narrow	left	f
Ambiguity	17	904	blue	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	1049	blue	0.55	[0,1]	risk	narrow	left	f
Ambiguity	19	720	blue	0.52	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	634	blue	0.54	[0,1]	risk	narrow	left	f
Ambiguity	21	736	blue	0.55	[0,1]	risk	narrow	left	f
Ambiguity	22	1266	blue	0.53	[0,1]	risk	narrow	right	j
Ambiguity	23	901	blue	0.53	[0,1]	risk	narrow	right	j
Ambiguity	24	1109	blue	0.53	[0,1]	Ambiguous	narrow	left	j
Ambiguity	25	1341	blue	0.51	[0,1]	risk	narrow	right	j
Ambiguity	26	1364	blue	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	27	1337	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	1062	blue	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	1584	blue	0.47	[0,1]	Ambiguous	narrow	left	j
Ambiguity	30	2051	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	31	2045	green	0.38	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	32	3194	green	0.42	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	33	2681	green	0.48	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	34	2029	green	0.6	[0.25,0.75]	risk	skew	left	f
Ambiguity	35	1051	green	0.54	[0.25,0.75]	risk	skew	right	j
Ambiguity	36	3897	green	0.46	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	37	1884	green	0.48	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	38	725	green	0.55	[0.25,0.75]	risk	skew	left	f
Ambiguity	39	851	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	40	1045	green	0.52	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	41	788	green	0.54	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	42	969	green	0.59	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	43	683	green	0.66	[0.25,0.75]	risk	skew	left	f
Ambiguity	44	1401	green	0.61	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	45	1398	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	46	1325	green	0.39	[0,1]	Ambiguous	skew	right	f
Ambiguity	47	2455	green	0.43	[0,1]	Ambiguous	skew	right	f
Ambiguity	48	959	green	0.51	[0,1]	risk	skew	left	f
Ambiguity	49	1092	green	0.48	[0,1]	Ambiguous	skew	right	f
Ambiguity	50	1027	green	0.47	[0,1]	Ambiguous	skew	left	j
Ambiguity	51	1181	green	0.48	[0,1]	risk	skew	left	f
Ambiguity	52	596	green	0.47	[0,1]	Ambiguous	skew	left	j
Ambiguity	53	737	green	0.46	[0,1]	Ambiguous	skew	left	j
Ambiguity	54	802	green	0.45	[0,1]	Ambiguous	skew	left	j
Ambiguity	55	2384	green	0.49	[0,1]	Ambiguous	skew	right	f
Ambiguity	56	1309	green	0.49	[0,1]	Ambiguous	skew	right	f
Ambiguity	57	1015	green	0.55	[0,1]	risk	skew	right	j
Ambiguity	58	1126	green	0.51	[0,1]	Ambiguous	skew	left	j
Ambiguity	59	909	green	0.52	[0,1]	Ambiguous	skew	left	j
Ambiguity	60	2007	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	61	949	red	0.41	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	62	2091	red	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	63	1427	red	0.48	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	64	676	red	0.56	[0.25,0.75]	risk	wide	right	j
Ambiguity	65	1154	red	0.5	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	66	1016	red	0.51	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	67	1011	red	0.55	[0.25,0.75]	risk	wide	right	j
Ambiguity	68	938	red	0.53	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	69	1421	red	0.52	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	70	917	red	0.55	[0.25,0.75]	risk	wide	left	f
Ambiguity	71	1058	red	0.53	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	72	1181	red	0.53	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	73	1119	red	0.52	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	74	1227	red	0.55	[0.25,0.75]	risk	wide	right	j
Ambiguity	75	857	red	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	76	527	red	0.57	[0,1]	risk	wide	right	j
Ambiguity	77	694	red	0.5	[0,1]	Ambiguous	wide	right	f
Ambiguity	78	909	red	0.51	[0,1]	Ambiguous	wide	right	f
Ambiguity	79	653	red	0.56	[0,1]	risk	wide	right	j
Ambiguity	80	689	red	0.55	[0,1]	risk	wide	right	j
Ambiguity	81	814	red	0.52	[0,1]	Ambiguous	wide	right	f
Ambiguity	82	475	red	0.55	[0,1]	risk	wide	right	j
Ambiguity	83	608	red	0.53	[0,1]	risk	wide	right	j
Ambiguity	84	676	red	0.53	[0,1]	Ambiguous	wide	left	j
Ambiguity	85	737	red	0.53	[0,1]	Ambiguous	wide	right	f
Ambiguity	86	564	red	0.51	[0,1]	Ambiguous	wide	right	f
Ambiguity	87	1016	red	0.54	[0,1]	risk	wide	left	f
Ambiguity	88	703	red	0.51	[0,1]	Ambiguous	wide	right	f
Ambiguity	89	844	red	0.52	[0,1]	Ambiguous	wide	right	f
