Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2660	blue	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	1	3923	blue	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	3241	blue	0.27	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	3099	blue	0.36	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	4	2435	blue	0.44	[0.25,0.75]	risk	narrow	right	j
Ambiguity	5	3673	blue	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	6	3300	blue	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	7	2590	blue	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	8	3354	blue	0.4	[0.25,0.75]	risk	narrow	left	f
Ambiguity	9	2104	blue	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	4262	blue	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	2742	blue	0.37	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	12	2243	blue	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	13	2033	blue	0.36	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	1766	blue	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	15	2081	blue	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1661	blue	0.4	[0,1]	risk	narrow	right	j
Ambiguity	17	2199	blue	0.25	[0,1]	risk	narrow	right	j
Ambiguity	18	2764	blue	0.03	[0,1]	Ambiguous	narrow	right	f
Ambiguity	19	2580	blue	0.13	[0,1]	Ambiguous	narrow	right	f
Ambiguity	20	3313	blue	0.27	[0,1]	risk	narrow	left	f
Ambiguity	21	3287	blue	0.18	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	2164	blue	0.23	[0,1]	risk	narrow	right	j
Ambiguity	23	2820	blue	0.19	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	2468	blue	0.21	[0,1]	risk	narrow	right	j
Ambiguity	25	1712	blue	0.19	[0,1]	Ambiguous	narrow	right	f
Ambiguity	26	1932	blue	0.21	[0,1]	risk	narrow	right	j
Ambiguity	27	1904	blue	0.22	[0,1]	risk	narrow	right	j
Ambiguity	28	2789	blue	0.23	[0,1]	risk	narrow	right	j
Ambiguity	29	2946	blue	0.22	[0,1]	risk	narrow	right	j
Ambiguity	30	3848	red	0.5	[0.25,0.75]	risk	wide	left	f
Ambiguity	31	1683	red	0.41	[0.25,0.75]	risk	wide	left	f
Ambiguity	32	4222	red	0.27	[0.25,0.75]	risk	wide	left	f
Ambiguity	33	2942	red	0.05	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	34	1873	red	0.16	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	35	2664	red	0.3	[0.25,0.75]	risk	wide	left	f
Ambiguity	36	2341	red	0.23	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	37	1587	red	0.26	[0.25,0.75]	risk	wide	right	j
Ambiguity	38	1878	red	0.23	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	39	3027	red	0.25	[0.25,0.75]	risk	wide	left	f
Ambiguity	40	2808	red	0.23	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	41	1685	red	0.21	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	42	1340	red	0.18	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	43	1333	red	0.19	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	44	1586	red	0.19	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	45	2338	red	0.5	[0,1]	risk	wide	right	j
Ambiguity	46	3036	red	0.4	[0,1]	risk	wide	right	j
Ambiguity	47	2902	red	0.24	[0,1]	Ambiguous	wide	right	f
Ambiguity	48	2825	red	0.34	[0,1]	risk	wide	left	f
Ambiguity	49	2073	red	0.29	[0,1]	risk	wide	right	j
Ambiguity	50	1605	red	0.23	[0,1]	Ambiguous	wide	right	f
Ambiguity	51	1518	red	0.26	[0,1]	risk	wide	right	j
Ambiguity	52	1479	red	0.23	[0,1]	Ambiguous	wide	right	f
Ambiguity	53	1323	red	0.23	[0,1]	Ambiguous	wide	left	j
Ambiguity	54	1591	red	0.25	[0,1]	risk	wide	left	f
Ambiguity	55	2625	red	0.22	[0,1]	Ambiguous	wide	right	f
Ambiguity	56	2243	red	0.21	[0,1]	Ambiguous	wide	left	j
Ambiguity	57	1295	red	0.23	[0,1]	Ambiguous	wide	left	j
Ambiguity	58	1826	red	0.21	[0,1]	Ambiguous	wide	right	f
Ambiguity	59	1973	red	0.21	[0,1]	Ambiguous	wide	left	j
Ambiguity	60	1850	green	0.5	[0.25,0.75]	risk	skew	left	f
Ambiguity	61	NA	green	0.39	[0.25,0.75]	Ambiguous	skew	left	
Ambiguity	62	1467	green	0.43	[0.25,0.75]	risk	skew	left	f
Ambiguity	63	1486	green	0.39	[0.25,0.75]	risk	skew	left	f
Ambiguity	64	1507	green	0.33	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	65	1010	green	0.32	[0.25,0.75]	risk	skew	right	j
Ambiguity	66	1071	green	0.31	[0.25,0.75]	risk	skew	right	j
Ambiguity	67	2042	green	0.31	[0.25,0.75]	risk	skew	left	f
Ambiguity	68	1259	green	0.28	[0.25,0.75]	risk	skew	left	f
Ambiguity	69	2162	green	0.23	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	70	1516	green	0.25	[0.25,0.75]	risk	skew	left	f
Ambiguity	71	1875	green	0.23	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	72	1323	green	0.21	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	73	1315	green	0.22	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	74	1368	green	0.24	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	75	921	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	76	1044	green	0.41	[0,1]	risk	skew	left	f
Ambiguity	77	1022	green	0.25	[0,1]	risk	skew	left	f
Ambiguity	78	1048	green	0.03	[0,1]	Ambiguous	skew	left	j
Ambiguity	79	1300	green	0.15	[0,1]	Ambiguous	skew	right	f
Ambiguity	80	1639	green	0.3	[0,1]	risk	skew	right	j
Ambiguity	81	1246	green	0.2	[0,1]	Ambiguous	skew	left	j
Ambiguity	82	1787	green	0.24	[0,1]	risk	skew	right	j
Ambiguity	83	1486	green	0.2	[0,1]	Ambiguous	skew	left	j
Ambiguity	84	1418	green	0.18	[0,1]	Ambiguous	skew	right	f
Ambiguity	85	1393	green	0.22	[0,1]	Ambiguous	skew	left	j
