Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2664	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1924	blue	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	1200	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	4	1237	blue	0.54	[0,1]	lose	risk	norm	right	j
Learning	5	920	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	6	825	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	7	1289	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	8	560	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	9	534	blue	0.47	[0,1]	lose	Amb	norm	left	j
Learning	10	1132	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	11	876	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	12	701	blue	0.52	[0,1]	lose	risk	norm	right	j
Learning	13	718	blue	0.49	[0,1]	lose	Amb	norm	left	j
Learning	14	811	blue	0.48	[0,1]	lose	Amb	norm	right	f
Learning	15	739	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	1	2135	blue	0.5	[0,1]	win	risk	norm	right	j
Learning	2	766	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	789	blue	0.43	[0,1]	win	Amb	norm	left	j
Learning	4	818	blue	0.49	[0,1]	win	Amb	norm	left	j
Learning	5	833	blue	0.57	[0,1]	win	risk	norm	right	j
Learning	6	797	blue	0.52	[0,1]	win	risk	norm	right	j
Learning	7	808	blue	0.42	[0,1]	win	Amb	norm	right	f
Learning	8	653	blue	0.44	[0,1]	win	Amb	norm	right	f
Learning	9	643	blue	0.47	[0,1]	win	Amb	norm	right	f
Learning	10	620	blue	0.56	[0,1]	win	Amb	norm	left	j
Learning	11	731	blue	0.68	[0,1]	win	risk	norm	left	f
Learning	12	707	blue	0.6	[0,1]	win	risk	norm	right	j
Learning	13	568	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	14	717	blue	0.34	[0,1]	win	Amb	norm	right	f
Learning	15	691	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	1	1596	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	684	red	0.39	[0,1]	lose	risk	norm	left	f
Learning	3	668	red	0.22	[0,1]	lose	Amb	norm	right	f
Learning	4	618	red	0.3	[0,1]	lose	Amb	norm	left	j
Learning	5	593	red	0.4	[0,1]	lose	Amb	norm	left	j
Learning	6	566	red	0.54	[0,1]	lose	Amb	norm	right	f
Learning	7	845	red	0.77	[0,1]	lose	risk	norm	right	j
Learning	8	992	red	0.64	[0,1]	lose	risk	norm	right	j
Learning	9	690	red	0.46	[0,1]	lose	Amb	norm	right	f
Learning	10	774	red	0.53	[0,1]	lose	risk	norm	right	j
Learning	11	569	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	12	706	red	0.51	[0,1]	lose	risk	norm	right	j
Learning	13	618	red	0.48	[0,1]	lose	Amb	norm	left	j
Learning	14	647	red	0.48	[0,1]	lose	Amb	norm	right	f
Learning	15	696	red	0.49	[0,1]	lose	Amb	norm	right	f
Learning	1	1064	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	727	green	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	626	green	0.42	[0,1]	lose	Amb	norm	right	f
Learning	4	555	green	0.51	[0,1]	lose	risk	norm	right	j
Learning	5	497	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	6	519	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	7	487	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	8	443	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	9	450	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	593	green	0.48	[0,1]	lose	Amb	norm	right	f
Learning	11	501	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	12	643	green	0.49	[0,1]	lose	Amb	norm	right	f
Learning	13	655	green	0.53	[0,1]	lose	risk	norm	left	f
Learning	14	590	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	15	488	green	0.47	[0,1]	lose	Amb	norm	right	f
Learning	1	1194	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	520	red	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	590	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	4	1023	red	0.51	[0,1]	win	risk	norm	right	j
Learning	5	572	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	6	744	red	0.5	[0,1]	win	risk	norm	left	f
Learning	7	517	red	0.5	[0,1]	win	risk	norm	left	f
Learning	8	412	red	0.5	[0,1]	win	risk	norm	left	f
Learning	9	548	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	10	468	red	0.49	[0,1]	win	Amb	norm	left	j
Learning	11	487	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	12	656	red	0.5	[0,1]	win	risk	norm	right	j
Learning	13	522	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	14	594	red	0.48	[0,1]	win	Amb	norm	left	j
Learning	15	510	red	0.5	[0,1]	win	risk	norm	left	f
Learning	1	729	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	581	green	0.39	[0,1]	win	Amb	norm	left	j
Learning	3	711	green	0.42	[0,1]	win	Amb	norm	right	f
Learning	4	616	green	0.49	[0,1]	win	Amb	norm	right	f
Learning	5	493	green	0.62	[0,1]	win	Amb	norm	right	f
Learning	6	602	green	0.77	[0,1]	win	risk	norm	left	f
Learning	7	600	green	0.7	[0,1]	win	risk	norm	right	j
Learning	8	603	green	0.56	[0,1]	win	risk	norm	left	f
Learning	9	605	green	0.37	[0,1]	win	Amb	norm	right	f
Learning	10	575	green	0.48	[0,1]	win	Amb	norm	right	f
Learning	11	652	green	0.6	[0,1]	win	risk	norm	right	j
Learning	12	737	green	0.54	[0,1]	win	risk	norm	right	j
Learning	13	553	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	14	624	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	15	572	green	0.54	[0,1]	win	risk	norm	left	f
