Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	4336	green	0.5	[0,1]	win	risk	norm	right	j
Learning	2	1881	green	0.39	[0,1]	win	risk	norm	left	f
Learning	3	1481	green	0.23	[0,1]	win	risk	norm	right	j
Learning	4	1082	green	0.01	[0,1]	win	Amb	norm	left	j
Learning	5	3496	green	0.12	[0,1]	win	Amb	norm	right	f
Learning	6	1723	green	0.28	[0,1]	win	risk	norm	right	j
Learning	7	1796	green	0.19	[0,1]	win	risk	norm	right	j
Learning	8	906	green	0.07	[0,1]	win	Amb	norm	right	f
Learning	9	1499	green	0.14	[0,1]	win	Amb	norm	right	f
Learning	10	1662	green	0.21	[0,1]	win	risk	norm	left	f
Learning	11	1460	green	0.17	[0,1]	win	Amb	norm	right	f
Learning	12	1084	green	0.21	[0,1]	win	Amb	norm	left	j
Learning	13	783	green	0.22	[0,1]	win	Amb	norm	left	j
Learning	14	1069	green	0.27	[0,1]	win	Amb	norm	left	j
Learning	15	2610	green	0.35	[0,1]	win	risk	norm	right	j
Learning	1	2107	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1697	red	0.38	[0,1]	win	Amb	norm	left	j
Learning	3	1437	red	0.4	[0,1]	win	risk	norm	left	f
Learning	4	1319	red	0.35	[0,1]	win	risk	norm	left	f
Learning	5	1727	red	0.31	[0,1]	win	risk	norm	right	j
Learning	6	853	red	0.24	[0,1]	win	Amb	norm	left	j
Learning	7	1599	red	0.25	[0,1]	win	Amb	norm	right	f
Learning	8	1607	red	0.29	[0,1]	win	risk	norm	left	f
Learning	9	2617	red	0.27	[0,1]	win	Amb	norm	right	f
Learning	10	713	red	0.27	[0,1]	win	Amb	norm	right	f
Learning	11	2850	red	0.28	[0,1]	win	Amb	norm	left	j
Learning	12	1263	red	0.29	[0,1]	win	Amb	norm	right	f
Learning	13	1385	red	0.33	[0,1]	win	risk	norm	right	j
Learning	14	942	red	0.3	[0,1]	win	risk	norm	right	j
Learning	15	1295	red	0.28	[0,1]	win	risk	norm	right	j
Learning	1	1720	blue	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	722	blue	0.41	[0,1]	lose	risk	norm	right	j
Learning	3	2774	blue	0.27	[0,1]	lose	Amb	norm	left	j
Learning	4	1220	blue	0.34	[0,1]	lose	Amb	norm	left	j
Learning	5	1316	blue	0.43	[0,1]	lose	risk	norm	left	f
Learning	6	1543	blue	0.37	[0,1]	lose	risk	norm	right	j
Learning	7	2149	blue	0.28	[0,1]	lose	Amb	norm	right	f
Learning	8	1373	blue	0.34	[0,1]	lose	Amb	norm	right	f
Learning	9	716	blue	0.4	[0,1]	lose	risk	norm	left	f
Learning	10	2875	blue	0.37	[0,1]	lose	Amb	norm	right	f
Learning	11	1010	blue	0.41	[0,1]	lose	Amb	norm	left	j
Learning	12	983	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	13	795	blue	0.48	[0,1]	lose	Amb	norm	left	j
Learning	14	842	blue	0.51	[0,1]	lose	risk	norm	left	f
