Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	NA	green	0.2	none	wide	[""left""]	
Risk	1	2355	green	1	right	wide	[""right""]	j
Risk	2	1547	green	0	left	wide	[""right""]	f
Risk	3	1206	green	0	left	wide	[""right""]	f
Risk	4	1744	green	0.1	right	wide	[""left""]	j
Risk	5	2564	green	0	right	wide	[""left""]	j
Risk	6	1365	green	0	left	wide	[""right""]	f
Risk	7	1545	green	1	right	wide	[""right""]	j
Risk	8	2429	green	0.8	left	wide	[""left""]	f
Risk	9	1427	green	1	right	wide	[""right""]	j
Risk	10	1629	green	0.9	left	wide	[""left""]	f
Risk	11	1417	green	0	right	wide	[""left""]	j
Risk	12	2512	green	0.1	right	wide	[""left""]	j
Risk	13	1320	green	0.9	left	wide	[""left""]	f
Risk	14	1310	green	0.7	left	wide	[""left""]	f
Risk	15	1467	green	0.3	right	wide	[""left""]	j
Risk	16	1815	green	0.8	left	wide	[""left""]	f
Risk	17	1017	green	0.9	left	wide	[""left""]	f
Risk	18	1463	green	0.2	left	wide	[""right""]	f
Risk	19	1495	green	0.1	left	wide	[""right""]	f
Risk	20	2868	red	0.5	right	narrow	[""left""]	j
Risk	21	2059	red	0.5	right	narrow	[""left""]	j
Risk	22	2080	red	0.4	right	narrow	[""left""]	j
Risk	23	1811	red	0.5	left	narrow	[""right""]	f
Risk	24	1978	red	0.2	left	narrow	[""right""]	f
Risk	25	2332	red	0.5	left	narrow	[""right""]	f
Risk	26	1414	red	0.6	right	narrow	[""right""]	j
Risk	27	1513	red	0.3	right	narrow	[""left""]	j
Risk	28	2644	red	0.4	right	narrow	[""left""]	j
Risk	29	1730	red	0.3	left	narrow	[""right""]	f
Risk	30	1307	red	0.4	right	narrow	[""left""]	j
Risk	31	1272	red	0.5	right	narrow	[""left""]	j
Risk	32	1738	red	0.5	left	narrow	[""right""]	f
Risk	33	1545	red	0.5	left	narrow	[""right""]	f
Risk	34	2135	red	0.5	right	narrow	[""left""]	j
Risk	35	1118	red	0.6	left	narrow	[""left""]	f
Risk	36	804	red	0.7	left	narrow	[""left""]	f
Risk	37	1545	red	0.5	left	narrow	[""right""]	f
Risk	38	1133	red	0.5	left	narrow	[""right""]	f
Risk	39	1644	red	0.6	left	narrow	[""left""]	f
Risk	40	2022	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	41	1935	blue	0.5	left	skew	[""right""]	f
Risk	42	1113	blue	0.5	right	skew	[""left""]	j
Risk	43	1010	blue	0.8	left	skew	[""left""]	f
Risk	44	676	blue	0.7	left	skew	[""left""]	f
Risk	45	1326	blue	0.7	right	skew	[""right""]	j
Risk	46	1356	blue	0.4	left	skew	[""right""]	f
Risk	47	1293	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	48	1164	blue	0.8	left	skew	[""left""]	f
Risk	49	954	blue	0.7	left	skew	[""left""]	f
Risk	50	1403	blue	0.7	right	skew	[""right""]	j
Risk	51	1186	blue	0.8999999999999999	left	skew	[""left""]	f
Risk	52	1082	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	53	1075	blue	0.7	right	skew	[""right""]	j
Risk	54	756	blue	0.7	right	skew	[""right""]	j
Risk	55	725	blue	0.7	right	skew	[""right""]	j
Risk	56	876	blue	0.7	right	skew	[""right""]	j
Risk	57	1201	blue	0.8	left	skew	[""left""]	f
Risk	58	856	blue	0.7	left	skew	[""left""]	f
Risk	59	805	blue	0.7	left	skew	[""left""]	f
