Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3170	red	0.5	left	narrow	[""left""]	f
Risk	1	3113	red	0.5	left	narrow	[""left""]	f
Risk	2	2585	red	0.3	right	narrow	[""left""]	j
Risk	3	1464	red	0.3	right	narrow	[""left""]	j
Risk	4	1728	red	0.5	left	narrow	[""right""]	f
Risk	5	2944	red	0.4	right	narrow	[""right""]	j
Risk	6	2184	red	0.6	left	narrow	[""left""]	f
Risk	7	1702	red	0.5	left	narrow	[""right""]	f
Risk	8	2000	red	0.5	left	narrow	[""right""]	f
Risk	9	2864	red	0.6	left	narrow	[""right""]	f
Risk	10	1365	red	0.5	left	narrow	[""right""]	f
Risk	11	2270	red	0.5	right	narrow	[""right""]	j
Risk	12	1789	red	0.4	right	narrow	[""right""]	j
Risk	13	3525	red	0.2	right	narrow	[""left""]	j
Risk	14	2798	red	0.6	left	narrow	[""right""]	f
Risk	15	2886	red	0.4	right	narrow	[""right""]	j
Risk	16	3502	red	0.7	left	narrow	[""right""]	f
Risk	17	2971	red	0.5	right	narrow	[""right""]	j
Risk	18	1044	red	0.5	right	narrow	[""right""]	j
Risk	19	2085	red	0.5	right	narrow	[""left""]	j
Risk	20	2625	green	0.5	left	skew	[""left""]	f
Risk	21	3601	green	0.8999999999999999	left	skew	[""left""]	f
Risk	22	1338	green	0.8	left	skew	[""left""]	f
Risk	23	1530	green	0.7	left	skew	[""left""]	f
Risk	24	2330	green	0.8	left	skew	[""left""]	f
Risk	25	1141	green	0.7	left	skew	[""left""]	f
Risk	26	1313	green	0.6000000000000001	left	skew	[""left""]	f
Risk	27	2169	green	0.7	left	skew	[""left""]	f
Risk	28	1841	green	0.7	left	skew	[""right""]	f
Risk	29	1120	green	0.4	right	skew	[""right""]	j
Risk	30	838	green	0.6000000000000001	left	skew	[""right""]	f
Risk	31	2210	green	0.6000000000000001	left	skew	[""right""]	f
Risk	32	1497	green	0.7	left	skew	[""left""]	f
Risk	33	1216	green	0.5	left	skew	[""left""]	f
Risk	34	1493	green	0.8	left	skew	[""right""]	f
Risk	35	2078	green	0.7	left	skew	[""left""]	f
Risk	36	808	green	0.7	left	skew	[""left""]	f
Risk	37	804	green	0.7	left	skew	[""left""]	f
Risk	38	964	green	0.7	left	skew	[""left""]	f
Risk	39	1757	green	0.7	left	skew	[""left""]	f
Risk	40	3696	blue	0.3	right	wide	[""left""]	j
Risk	41	2364	blue	0.1	left	wide	[""left""]	f
Risk	42	2361	blue	0	right	wide	[""left""]	j
Risk	43	1927	blue	0	right	wide	[""right""]	j
Risk	44	3166	blue	0.9	left	wide	[""left""]	f
Risk	45	2159	blue	0	right	wide	[""left""]	j
Risk	46	2384	blue	0	right	wide	[""left""]	j
Risk	47	2051	blue	0.9	left	wide	[""left""]	f
Risk	48	3302	blue	0.1	left	wide	[""left""]	f
Risk	49	1637	blue	1	left	wide	[""left""]	f
Risk	50	1895	blue	0.7	right	wide	[""left""]	j
Risk	51	2434	blue	0.8	left	wide	[""right""]	f
Risk	52	2476	blue	0	left	wide	[""right""]	f
Risk	53	3022	blue	0.2	right	wide	[""right""]	j
Risk	54	2340	blue	0.9	right	wide	[""right""]	j
Risk	55	1181	blue	1	right	wide	[""right""]	j
Risk	56	1163	blue	1	right	wide	[""right""]	j
Risk	57	2452	blue	0.2	right	wide	[""right""]	j
Risk	58	1880	blue	0.8	right	wide	[""right""]	j
Risk	59	3301	blue	0.1	left	wide	[""left""]	f
