Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	2906	blue	0.5	right	narrow	[""right""]	j
Risk	1	2180	blue	0.5	left	narrow	[""right""]	f
Risk	2	1452	blue	0.3	left	narrow	[""right""]	f
Risk	3	1805	blue	0.6	left	narrow	[""left""]	f
Risk	4	1411	blue	0.5	left	narrow	[""right""]	f
Risk	5	1679	blue	0.4	left	narrow	[""left""]	f
Risk	6	1500	blue	0.5	right	narrow	[""right""]	j
Risk	7	1029	blue	0.5	right	narrow	[""right""]	j
Risk	8	1030	blue	0.6	right	narrow	[""right""]	j
Risk	9	857	blue	0.5	right	narrow	[""right""]	j
Risk	10	1224	blue	0.5	left	narrow	[""left""]	f
Risk	11	1505	blue	0.4	left	narrow	[""right""]	f
Risk	12	1290	blue	0.2	left	narrow	[""right""]	f
Risk	13	1358	blue	0.7	right	narrow	[""right""]	j
Risk	14	1322	blue	0.5	right	narrow	[""right""]	j
Risk	15	933	blue	0.5	right	narrow	[""right""]	j
Risk	16	921	blue	0.6	right	narrow	[""right""]	j
Risk	17	1726	blue	0.5	left	narrow	[""left""]	f
Risk	18	1258	blue	0.3	left	narrow	[""right""]	f
Risk	19	1613	blue	0.4	right	narrow	[""left""]	j
Risk	20	1464	green	1	left	wide	[""left""]	f
Risk	21	1210	green	0.8	right	wide	[""right""]	j
Risk	22	1436	green	0.3	right	wide	[""left""]	j
Risk	23	1567	green	0.1	right	wide	[""left""]	j
Risk	24	1391	green	0.1	left	wide	[""right""]	f
Risk	25	1625	green	0.2	left	wide	[""right""]	f
Risk	26	1153	green	0.2	right	wide	[""left""]	j
Risk	27	1388	green	0	left	wide	[""right""]	f
Risk	28	1608	green	0	right	wide	[""left""]	j
Risk	29	1580	green	0.1	left	wide	[""right""]	f
Risk	30	1110	green	1	right	wide	[""left""]	j
Risk	31	1525	green	0.7	left	wide	[""left""]	f
Risk	32	1108	green	0	right	wide	[""left""]	j
Risk	33	1101	green	0.8	left	wide	[""left""]	f
Risk	34	1121	green	0.9	right	wide	[""right""]	j
Risk	35	1018	green	0.9	right	wide	[""right""]	j
Risk	36	879	green	0	left	wide	[""right""]	f
Risk	37	1236	green	1	left	wide	[""left""]	f
Risk	38	1003	green	0.9	right	wide	[""right""]	j
Risk	39	1491	green	0	left	wide	[""right""]	f
Risk	40	1930	red	0.8999999999999999	right	skew	[""right""]	j
Risk	41	1885	red	0.7	left	skew	[""left""]	f
Risk	42	1157	red	0.7	right	skew	[""right""]	j
Risk	43	1011	red	0.7	left	skew	[""left""]	f
Risk	44	1106	red	0.5	right	skew	[""right""]	j
Risk	45	904	red	0.8	right	skew	[""right""]	j
Risk	46	1495	red	0.4	right	skew	[""left""]	j
Risk	47	1140	red	0.5	left	skew	[""left""]	f
Risk	48	961	red	0.8	left	skew	[""left""]	f
Risk	49	826	red	0.7	right	skew	[""right""]	j
Risk	50	779	red	0.6000000000000001	left	skew	[""left""]	f
Risk	51	859	red	0.7	right	skew	[""right""]	j
Risk	52	842	red	0.7	right	skew	[""right""]	j
Risk	53	789	red	0.7	right	skew	[""right""]	j
Risk	54	890	red	0.6000000000000001	right	skew	[""right""]	j
Risk	55	689	red	0.7	right	skew	[""right""]	j
Risk	56	520	red	0.6000000000000001	right	skew	[""right""]	j
Risk	57	554	red	0.7	right	skew	[""right""]	j
Risk	58	511	red	0.8	right	skew	[""right""]	j
Risk	59	601	red	0.7	right	skew	[""right""]	j
