Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	3265	green	0.5	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	1	1752	green	0.62	[0.25,0.75]	risk	skew	left	f
Ambiguity	2	1485	green	0.58	[0.25,0.75]	risk	skew	right	j
Ambiguity	3	1881	green	0.48	[0.25,0.75]	risk	skew	right	j
Ambiguity	4	770	green	0.36	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	5	1420	green	0.42	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	6	1090	green	0.5	[0.25,0.75]	risk	skew	right	j
Ambiguity	7	1211	green	0.46	[0.25,0.75]	risk	skew	left	f
Ambiguity	8	1774	green	0.41	[0.25,0.75]	risk	skew	right	j
Ambiguity	9	996	green	0.32	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	10	1289	green	0.37	[0.25,0.75]	risk	skew	right	j
Ambiguity	11	2485	green	0.33	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	12	1121	green	0.36	[0.25,0.75]	Ambiguous	skew	right	f
Ambiguity	13	1540	green	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	14	965	green	0.35	[0.25,0.75]	Ambiguous	skew	left	j
Ambiguity	15	717	green	0.5	[0,1]	risk	skew	left	f
Ambiguity	16	1513	green	0.39	[0,1]	Ambiguous	skew	right	f
Ambiguity	17	1003	green	0.41	[0,1]	risk	skew	right	j
Ambiguity	18	758	green	0.38	[0,1]	Ambiguous	skew	left	j
Ambiguity	19	809	green	0.39	[0,1]	Ambiguous	skew	left	j
Ambiguity	20	1004	green	0.4	[0,1]	risk	skew	right	j
Ambiguity	21	799	green	0.38	[0,1]	Ambiguous	skew	right	f
Ambiguity	22	1059	green	0.4	[0,1]	risk	skew	right	j
Ambiguity	23	747	green	0.39	[0,1]	Ambiguous	skew	left	j
Ambiguity	24	621	green	0.38	[0,1]	Ambiguous	skew	right	f
Ambiguity	25	2087	green	0.36	[0,1]	Ambiguous	skew	right	f
Ambiguity	26	760	green	0.36	[0,1]	Ambiguous	skew	left	j
Ambiguity	27	2272	green	0.36	[0,1]	Ambiguous	skew	right	f
Ambiguity	28	1459	green	0.36	[0,1]	Ambiguous	skew	right	f
Ambiguity	29	1138	green	0.37	[0,1]	Ambiguous	skew	right	f
