Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	3550	blue	0.8	left	wide	[""left""]	f
Risk	1	2580	blue	0.9	right	wide	[""right""]	j
Risk	2	2363	blue	0	left	wide	[""right""]	f
Risk	3	2485	blue	0.9	left	wide	[""left""]	f
Risk	4	1928	blue	1	right	wide	[""right""]	j
Risk	5	1435	blue	1	right	wide	[""right""]	j
Risk	6	1586	blue	0.7	left	wide	[""right""]	f
Risk	7	1671	blue	0.9	left	wide	[""left""]	f
Risk	8	1674	blue	0	left	wide	[""right""]	f
Risk	9	1975	blue	0	left	wide	[""right""]	f
Risk	10	1259	blue	1	left	wide	[""left""]	f
Risk	11	1922	blue	0.2	right	wide	[""left""]	j
Risk	12	1700	blue	0.3	left	wide	[""right""]	f
Risk	13	1228	blue	0	right	wide	[""left""]	j
Risk	14	1451	blue	0.8	right	wide	[""right""]	j
Risk	15	1546	blue	0.1	right	wide	[""left""]	j
Risk	16	1521	blue	0	left	wide	[""right""]	f
Risk	17	1248	blue	0.1	right	wide	[""left""]	j
Risk	18	1341	blue	0.2	left	wide	[""right""]	f
Risk	19	1284	blue	0.1	right	wide	[""left""]	j
Risk	20	1793	green	0.6	left	narrow	[""right""]	f
Risk	21	1729	green	0.5	right	narrow	[""left""]	j
Risk	22	1363	green	0.5	left	narrow	[""right""]	f
Risk	23	1372	green	0.6	left	narrow	[""right""]	f
Risk	24	1587	green	0.3	right	narrow	[""left""]	j
Risk	25	1232	green	0.5	right	narrow	[""left""]	j
Risk	26	1276	green	0.4	left	narrow	[""right""]	f
Risk	27	1095	green	0.2	left	narrow	[""right""]	f
Risk	28	1227	green	0.4	right	narrow	[""left""]	j
Risk	29	1233	green	0.5	left	narrow	[""right""]	f
Risk	30	1090	green	0.5	right	narrow	[""left""]	j
Risk	31	1200	green	0.3	left	narrow	[""right""]	f
Risk	32	1174	green	0.5	left	narrow	[""right""]	f
Risk	33	1312	green	0.5	left	narrow	[""right""]	f
Risk	34	1225	green	0.4	right	narrow	[""left""]	j
Risk	35	1064	green	0.5	left	narrow	[""right""]	f
Risk	36	1284	green	0.6	left	narrow	[""right""]	f
Risk	37	1136	green	0.5	left	narrow	[""right""]	f
Risk	38	1271	green	0.5	left	narrow	[""right""]	f
Risk	39	1570	green	0.7	right	narrow	[""left""]	j
Risk	40	1459	red	0.8	left	skew	[""left""]	f
Risk	41	1305	red	0.5	left	skew	[""right""]	f
Risk	42	1466	red	0.6000000000000001	right	skew	[""left""]	j
Risk	43	1113	red	0.4	right	skew	[""left""]	j
Risk	44	1291	red	0.7	right	skew	[""left""]	j
Risk	45	974	red	0.7	right	skew	[""left""]	j
Risk	46	952	red	0.7	right	skew	[""left""]	j
Risk	47	1489	red	0.7	left	skew	[""right""]	f
Risk	48	1352	red	0.8	left	skew	[""left""]	f
Risk	49	1164	red	0.5	left	skew	[""right""]	f
Risk	50	1045	red	0.7	left	skew	[""right""]	f
Risk	51	1071	red	0.6000000000000001	right	skew	[""left""]	j
Risk	52	965	red	0.7	right	skew	[""left""]	j
Risk	53	1040	red	0.7	left	skew	[""right""]	f
Risk	54	1339	red	0.7	right	skew	[""left""]	j
Risk	55	1328	red	0.8	left	skew	[""left""]	f
Risk	56	1077	red	0.7	right	skew	[""left""]	j
Risk	57	971	red	0.8999999999999999	right	skew	[""right""]	j
Risk	58	1202	red	0.6000000000000001	left	skew	[""right""]	f
Risk	59	949	red	0.7	left	skew	[""right""]	f
