Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1971	red	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	1	1507	red	0.4	[0.25,0.75]	risk	narrow	left	f
Ambiguity	2	1835	red	0.26	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	3	1282	red	0.31	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	4	1406	red	0.43	[0.25,0.75]	risk	narrow	left	f
Ambiguity	5	1725	red	0.37	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1625	red	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1992	red	0.43	[0.25,0.75]	risk	narrow	right	j
Ambiguity	8	906	red	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	1953	red	0.37	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	1570	red	0.4	[0.25,0.75]	risk	narrow	right	j
Ambiguity	11	886	red	0.37	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	12	1178	red	0.39	[0.25,0.75]	risk	narrow	left	f
Ambiguity	13	1279	red	0.37	[0.25,0.75]	risk	narrow	right	j
Ambiguity	14	937	red	0.38	[0.25,0.75]	risk	narrow	left	f
Ambiguity	15	1039	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	2337	red	0.38	[0,1]	risk	narrow	right	j
Ambiguity	17	1060	red	0.24	[0,1]	risk	narrow	left	f
Ambiguity	18	1999	red	0	[0,1]	Ambiguous	narrow	left	j
Ambiguity	19	2354	red	0.11	[0,1]	risk	narrow	right	j
Ambiguity	20	2295	red	0.04	[0,1]	risk	narrow	right	j
Ambiguity	21	1374	red	0	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1089	red	0.03	[0,1]	risk	narrow	left	f
Ambiguity	23	1168	red	0	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	696	red	0.02	[0,1]	risk	narrow	right	j
Ambiguity	25	1474	red	0	[0,1]	Ambiguous	narrow	left	j
Ambiguity	26	897	red	0.02	[0,1]	Ambiguous	narrow	left	j
Ambiguity	27	1060	red	0.02	[0,1]	Ambiguous	narrow	right	f
Ambiguity	28	957	red	0.05	[0,1]	Ambiguous	narrow	left	j
Ambiguity	29	914	red	0.07	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	894	blue	0.5	[0.25,0.75]	risk	skew	right	j
