Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1732	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	877	red	0.4	[0,1]	lose	risk	norm	right	j
Learning	3	929	red	0.26	[0,1]	lose	risk	norm	right	j
Learning	4	992	red	0.01	[0,1]	lose	Amb	norm	right	f
Learning	5	702	red	0.12	[0,1]	lose	Amb	norm	right	f
Learning	6	951	red	0.28	[0,1]	lose	risk	norm	left	f
Learning	7	860	red	0.21	[0,1]	lose	risk	norm	left	f
Learning	8	786	red	0.09	[0,1]	lose	Amb	norm	right	f
Learning	9	978	red	0.12	[0,1]	lose	Amb	norm	left	j
Learning	10	970	red	0.2	[0,1]	lose	risk	norm	left	f
Learning	11	637	red	0.16	[0,1]	lose	Amb	norm	right	f
Learning	12	854	red	0.18	[0,1]	lose	Amb	norm	right	f
Learning	13	1225	red	0.23	[0,1]	lose	risk	norm	left	f
Learning	14	1594	red	0.22	[0,1]	lose	risk	norm	right	j
Learning	15	977	red	0.17	[0,1]	lose	Amb	norm	right	f
Learning	1	1218	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	721	red	0.4	[0,1]	win	risk	norm	right	j
Learning	3	834	red	0.24	[0,1]	win	risk	norm	left	f
Learning	4	1114	red	0	[0,1]	win	Amb	norm	right	f
Learning	5	710	red	0.13	[0,1]	win	Amb	norm	right	f
Learning	6	1577	red	0.31	[0,1]	win	risk	norm	left	f
Learning	7	1288	red	0.23	[0,1]	win	risk	norm	left	f
Learning	8	902	red	0.09	[0,1]	win	Amb	norm	right	f
Learning	9	1071	red	0.14	[0,1]	win	Amb	norm	left	j
Learning	10	735	red	0.22	[0,1]	win	risk	norm	left	f
Learning	11	944	red	0.16	[0,1]	win	Amb	norm	right	f
Learning	12	816	red	0.18	[0,1]	win	Amb	norm	right	f
Learning	13	1126	red	0.22	[0,1]	win	risk	norm	right	j
Learning	14	804	red	0.21	[0,1]	win	risk	norm	left	f
Learning	15	660	red	0.19	[0,1]	win	risk	norm	left	f
Learning	1	829	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1182	blue	0.4	[0,1]	win	risk	norm	right	j
Learning	3	1170	blue	0.24	[0,1]	win	Amb	norm	left	j
Learning	4	1362	blue	0.33	[0,1]	win	risk	norm	left	f
Learning	5	696	blue	0.29	[0,1]	win	risk	norm	left	f
Learning	6	592	blue	0.22	[0,1]	win	Amb	norm	right	f
Learning	7	671	blue	0.23	[0,1]	win	Amb	norm	right	f
Learning	8	630	blue	0.28	[0,1]	win	Amb	norm	right	f
Learning	9	955	blue	0.36	[0,1]	win	risk	norm	right	j
Learning	10	1155	blue	0.32	[0,1]	win	risk	norm	right	j
Learning	11	764	blue	0.28	[0,1]	win	risk	norm	right	j
Learning	12	833	blue	0.21	[0,1]	win	risk	norm	left	f
Learning	13	795	blue	0.08	[0,1]	win	Amb	norm	left	j
Learning	14	1032	blue	0.15	[0,1]	win	Amb	norm	right	f
Learning	15	1011	blue	0.21	[0,1]	win	risk	norm	right	j
