Blocktype	tnum	rt	color	winprob	select	dist	side	response
Risk	0	1485	green	0.5	right	narrow	[""left""]	j
Risk	1	1145	green	0.4	left	narrow	[""right""]	f
Risk	2	969	green	0.5	left	narrow	[""right""]	f
Risk	3	880	green	0.5	right	narrow	[""left""]	j
Risk	4	920	green	0.5	left	narrow	[""right""]	f
Risk	5	1017	green	0.5	right	narrow	[""left""]	j
Risk	6	1726	green	0.6	left	narrow	[""right""]	f
Risk	7	1390	green	0.2	right	narrow	[""left""]	j
Risk	8	1560	green	0.5	left	narrow	[""right""]	f
Risk	9	933	green	0.4	right	narrow	[""left""]	j
Risk	10	1142	green	0.4	right	narrow	[""left""]	j
Risk	11	1227	green	0.3	left	narrow	[""right""]	f
Risk	12	1125	green	0.6	left	narrow	[""left""]	f
Risk	13	1330	green	0.6	right	narrow	[""right""]	j
Risk	14	1165	green	0.3	right	narrow	[""left""]	j
Risk	15	1108	green	0.5	left	narrow	[""right""]	f
Risk	16	1234	green	0.7	right	narrow	[""right""]	j
Risk	17	1016	green	0.5	left	narrow	[""right""]	f
Risk	18	1235	green	0.5	left	narrow	[""right""]	f
Risk	19	792	green	0.5	right	narrow	[""left""]	j
Risk	20	1076	red	0.1	left	wide	[""right""]	f
Risk	21	1001	red	0	right	wide	[""left""]	j
Risk	22	1298	red	0.9	right	wide	[""right""]	j
Risk	23	1025	red	0.9	left	wide	[""left""]	f
Risk	24	864	red	0.9	right	wide	[""right""]	j
Risk	25	782	red	0	left	wide	[""right""]	f
Risk	26	849	red	1	right	wide	[""right""]	j
Risk	27	737	red	0.8	right	wide	[""right""]	j
Risk	28	565	red	1	right	wide	[""right""]	j
Risk	29	602	red	0.8	right	wide	[""right""]	j
Risk	30	1218	red	0	right	wide	[""left""]	j
Risk	31	893	red	0	right	wide	[""left""]	j
Risk	32	1057	red	0.1	left	wide	[""right""]	f
Risk	33	815	red	0.1	left	wide	[""right""]	f
Risk	34	1452	red	0.2	left	wide	[""right""]	f
Risk	35	836	red	0.7	right	wide	[""right""]	j
Risk	36	678	red	0.3	left	wide	[""right""]	f
Risk	37	945	red	0.2	left	wide	[""right""]	f
Risk	38	705	red	0	right	wide	[""left""]	j
Risk	39	857	red	1	left	wide	[""left""]	f
Risk	40	970	blue	0.5	left	skew	[""right""]	f
Risk	41	980	blue	0.6000000000000001	right	skew	[""right""]	j
Risk	42	718	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	43	1481	blue	0.7	right	skew	[""right""]	j
Risk	44	728	blue	0.8	left	skew	[""left""]	f
Risk	45	1226	blue	0.7	left	skew	[""left""]	f
Risk	46	546	blue	0.8	left	skew	[""left""]	f
Risk	47	681	blue	0.7	right	skew	[""right""]	j
Risk	48	556	blue	0.7	right	skew	[""right""]	j
Risk	49	753	blue	0.7	left	skew	[""left""]	f
Risk	50	870	blue	0.7	right	skew	[""right""]	j
Risk	51	2267	blue	0.6000000000000001	left	skew	[""left""]	f
Risk	52	931	blue	0.8	right	skew	[""right""]	j
Risk	53	617	blue	0.7	right	skew	[""right""]	j
Risk	54	460	blue	0.7	right	skew	[""right""]	j
Risk	55	790	blue	0.5	left	skew	[""right""]	f
Risk	56	824	blue	0.8999999999999999	right	skew	[""right""]	j
Risk	57	816	blue	0.4	right	skew	[""left""]	j
Risk	58	744	blue	0.7	left	skew	[""left""]	f
Risk	59	940	blue	0.7	right	skew	[""right""]	j
