Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2138	green	0.5	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	1	1287	green	0.6	[0.25,0.75]	risk	narrow	right	j
Ambiguity	2	2285	green	0.55	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	3	1315	green	0.6	[0.25,0.75]	risk	narrow	right	j
Ambiguity	4	1657	green	0.57	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	1643	green	0.55	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	6	1787	green	0.58	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	1589	green	0.59	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	1242	green	0.63	[0.25,0.75]	risk	narrow	right	j
Ambiguity	9	916	green	0.63	[0.25,0.75]	risk	narrow	right	j
Ambiguity	10	1354	green	0.61	[0.25,0.75]	risk	narrow	left	f
Ambiguity	11	2174	green	0.58	[0.25,0.75]	risk	narrow	left	f
Ambiguity	12	1285	green	0.53	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	13	1023	green	0.56	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	14	755	green	0.58	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	1568	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	1848	green	0.38	[0,1]	Ambiguous	narrow	right	f
Ambiguity	17	1709	green	0.42	[0,1]	Ambiguous	narrow	left	j
Ambiguity	18	1856	green	0.51	[0,1]	risk	narrow	left	f
Ambiguity	19	1652	green	0.46	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	923	green	0.47	[0,1]	Ambiguous	narrow	right	f
Ambiguity	21	1174	green	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	22	1356	green	0.53	[0,1]	risk	narrow	left	f
Ambiguity	23	811	green	0.49	[0,1]	Ambiguous	narrow	left	j
Ambiguity	24	820	green	0.51	[0,1]	risk	narrow	right	j
Ambiguity	25	1342	green	0.5	[0,1]	risk	narrow	left	f
Ambiguity	26	965	green	0.49	[0,1]	Ambiguous	narrow	right	f
Ambiguity	27	1035	green	0.5	[0,1]	risk	narrow	right	j
Ambiguity	28	1083	green	0.48	[0,1]	Ambiguous	narrow	right	f
Ambiguity	29	860	green	0.46	[0,1]	Ambiguous	narrow	right	f
Ambiguity	30	2094	red	0.5	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	31	1442	red	0.59	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	32	849	red	0.71	[0.25,0.75]	risk	wide	right	j
