Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	2067	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	1747	green	0.39	[0,1]	lose	Amb	norm	right	f
Learning	3	1950	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	4	985	green	0.52	[0,1]	lose	risk	norm	right	j
Learning	5	1595	green	0.48	[0,1]	lose	risk	norm	left	f
Learning	6	1380	green	0.4	[0,1]	lose	Amb	norm	left	j
Learning	7	2732	green	0.4	[0,1]	lose	Amb	norm	right	f
Learning	8	2619	green	0.46	[0,1]	lose	risk	norm	right	j
Learning	9	2775	green	0.44	[0,1]	lose	Amb	norm	right	f
Learning	10	2008	green	0.47	[0,1]	lose	Amb	norm	left	j
Learning	11	1302	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	12	1460	green	0.51	[0,1]	lose	risk	norm	left	f
Learning	13	1271	green	0.5	[0,1]	lose	risk	norm	right	j
Learning	14	1436	green	0.46	[0,1]	lose	Amb	norm	right	f
Learning	15	1779	green	0.47	[0,1]	lose	risk	norm	right	j
Learning	1	2722	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	2785	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1570	blue	0.44	[0,1]	win	Amb	norm	right	f
Learning	4	1331	blue	0.53	[0,1]	win	risk	norm	right	j
Learning	5	1590	blue	0.49	[0,1]	win	risk	norm	left	f
Learning	6	1376	blue	0.43	[0,1]	win	Amb	norm	right	f
Learning	7	1491	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	8	1634	blue	0.49	[0,1]	win	risk	norm	left	f
Learning	9	1653	blue	0.46	[0,1]	win	Amb	norm	left	j
Learning	10	1227	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	11	1438	blue	0.44	[0,1]	win	Amb	norm	right	f
Learning	12	1532	blue	0.45	[0,1]	win	Amb	norm	left	j
Learning	13	1378	blue	0.48	[0,1]	win	risk	norm	right	j
Learning	14	1898	blue	0.47	[0,1]	win	Amb	norm	left	j
Learning	15	2292	blue	0.49	[0,1]	win	risk	norm	right	j
Learning	1	1875	red	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1383	red	0.39	[0,1]	win	Amb	norm	right	f
Learning	3	1366	red	0.42	[0,1]	win	Amb	norm	right	f
Learning	4	837	red	0.49	[0,1]	win	risk	norm	left	f
Learning	5	1416	red	0.44	[0,1]	win	Amb	norm	right	f
Learning	6	1312	red	0.48	[0,1]	win	risk	norm	left	f
Learning	7	1893	red	0.45	[0,1]	win	Amb	norm	right	f
Learning	8	1110	red	0.43	[0,1]	win	Amb	norm	left	j
Learning	9	1948	red	0.43	[0,1]	win	Amb	norm	right	f
Learning	10	1676	red	0.45	[0,1]	win	Amb	norm	right	f
Learning	11	1695	red	0.47	[0,1]	win	Amb	norm	right	f
Learning	12	1794	red	0.48	[0,1]	win	risk	norm	left	f
Learning	13	1259	red	0.46	[0,1]	win	Amb	norm	left	j
Learning	14	3044	red	0.47	[0,1]	win	Amb	norm	left	j
Learning	15	1777	red	0.48	[0,1]	win	risk	norm	right	j
Learning	1	1168	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1545	blue	0.4	[0,1]	lose	Amb	norm	right	f
Learning	3	1077	blue	0.42	[0,1]	lose	Amb	norm	right	f
Learning	4	1868	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	5	1807	blue	0.58	[0,1]	lose	risk	norm	left	f
Learning	6	1344	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	7	1351	blue	0.4	[0,1]	lose	Amb	norm	left	j
Learning	8	1621	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	9	1427	blue	0.51	[0,1]	lose	risk	norm	left	f
Learning	10	899	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	11	941	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	12	922	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	13	1364	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	14	1409	blue	0.49	[0,1]	lose	risk	norm	right	j
Learning	15	1539	blue	0.45	[0,1]	lose	Amb	norm	right	f
Learning	1	1802	red	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1897	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	3	1919	red	0.47	[0,1]	lose	risk	norm	right	j
