Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	1680	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	1	1193	green	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	2	1003	green	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	3	1631	green	0.51	[0.25,0.75]	risk	wide	left	f
Ambiguity	4	1079	green	0.47	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	5	924	green	0.48	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	6	1005	green	0.52	[0.25,0.75]	risk	wide	left	f
Ambiguity	7	1192	green	0.51	[0.25,0.75]	risk	wide	right	j
Ambiguity	8	948	green	0.49	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	9	1889	green	0.5	[0.25,0.75]	risk	wide	right	j
Ambiguity	10	781	green	0.47	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	11	1285	green	0.44	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	12	995	green	0.41	[0.25,0.75]	Ambiguous	wide	left	j
Ambiguity	13	818	green	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	14	1112	green	0.39	[0.25,0.75]	Ambiguous	wide	right	f
Ambiguity	15	1749	green	0.5	[0,1]	risk	wide	left	f
Ambiguity	16	822	green	0.41	[0,1]	Ambiguous	wide	right	f
Ambiguity	17	1094	green	0.43	[0,1]	Ambiguous	wide	left	j
Ambiguity	18	1286	green	0.53	[0,1]	risk	wide	right	j
Ambiguity	19	1331	green	0.49	[0,1]	Ambiguous	wide	right	f
Ambiguity	20	1432	green	0.48	[0,1]	Ambiguous	wide	left	j
Ambiguity	21	975	green	0.51	[0,1]	risk	wide	left	f
Ambiguity	22	684	green	0.51	[0,1]	risk	wide	left	f
Ambiguity	23	1097	green	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	24	537	green	0.51	[0,1]	risk	wide	left	f
Ambiguity	25	731	green	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	26	673	green	0.48	[0,1]	Ambiguous	wide	right	f
Ambiguity	27	705	green	0.45	[0,1]	Ambiguous	wide	right	f
Ambiguity	28	792	green	0.47	[0,1]	Ambiguous	wide	right	f
Ambiguity	29	1113	green	0.49	[0,1]	Ambiguous	wide	left	j
Ambiguity	30	2745	red	0.5	[0.25,0.75]	risk	narrow	right	j
Ambiguity	31	1317	red	0.41	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	32	1289	red	0.44	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	33	2388	red	0.54	[0.25,0.75]	risk	narrow	right	j
Ambiguity	34	819	red	0.49	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	35	750	red	0.53	[0.25,0.75]	risk	narrow	right	j
Ambiguity	36	1133	red	0.53	[0.25,0.75]	risk	narrow	right	j
Ambiguity	37	751	red	0.52	[0.25,0.75]	risk	narrow	right	j
Ambiguity	38	1137	red	0.48	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	39	968	red	0.51	[0.25,0.75]	risk	narrow	right	j
Ambiguity	40	764	red	0.48	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	41	992	red	0.47	[0.25,0.75]	Ambiguous	narrow	left	j
