Blocktype	tnum	rt	color	winprob	Amb	choice	dist	side	response
Ambiguity	0	2982	red	0.5	[0.25,0.75]	risk	narrow	left	f
Ambiguity	1	4124	red	0.38	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	2	4123	red	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	3	2149	red	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	4	1694	red	0.39	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	5	2119	red	0.41	[0.25,0.75]	risk	narrow	right	j
Ambiguity	6	2898	red	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	7	3235	red	0.37	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	8	2797	red	0.36	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	9	1782	red	0.36	[0.25,0.75]	Ambiguous	narrow	right	f
Ambiguity	10	2365	red	0.35	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	11	1605	red	0.34	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	12	1060	red	0.38	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	13	1438	red	0.4	[0.25,0.75]	risk	narrow	left	f
Ambiguity	14	1208	red	0.35	[0.25,0.75]	Ambiguous	narrow	left	j
Ambiguity	15	3104	red	0.5	[0,1]	risk	narrow	right	j
Ambiguity	16	3726	red	0.38	[0,1]	Ambiguous	narrow	left	j
Ambiguity	17	1812	red	0.42	[0,1]	risk	narrow	right	j
Ambiguity	18	1634	red	0.38	[0,1]	Ambiguous	narrow	right	f
Ambiguity	19	1687	red	0.37	[0,1]	Ambiguous	narrow	left	j
Ambiguity	20	3868	red	0.39	[0,1]	Ambiguous	narrow	left	j
Ambiguity	21	1473	red	0.41	[0,1]	risk	narrow	right	j
Ambiguity	22	1758	red	0.38	[0,1]	Ambiguous	narrow	left	j
Ambiguity	23	1480	red	0.39	[0,1]	Ambiguous	narrow	right	f
Ambiguity	24	1385	red	0.42	[0,1]	risk	narrow	right	j
Ambiguity	25	1982	red	0.4	[0,1]	risk	narrow	right	j
Ambiguity	26	799	red	0.39	[0,1]	Ambiguous	narrow	left	j
