Blocktype	tnum	rt	color	winprob	Amb	RL_feedback	choice	dist	side	response
Learning	1	1620	blue	0.5	[0,1]	win	risk	norm	left	f
Learning	2	1577	blue	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	1208	blue	0.44	[0,1]	win	Amb	norm	left	j
Learning	4	731	blue	0.49	[0,1]	win	risk	norm	left	f
Learning	5	1318	blue	0.46	[0,1]	win	risk	norm	right	j
Learning	6	926	blue	0.4	[0,1]	win	risk	norm	left	f
Learning	7	1176	blue	0.32	[0,1]	win	Amb	norm	right	f
Learning	8	906	blue	0.35	[0,1]	win	Amb	norm	right	f
Learning	9	957	blue	0.43	[0,1]	win	Amb	norm	left	j
Learning	10	828	blue	0.49	[0,1]	win	Amb	norm	right	f
Learning	11	1048	blue	0.63	[0,1]	win	risk	norm	left	f
Learning	12	976	blue	0.56	[0,1]	win	risk	norm	left	f
Learning	13	1267	blue	0.45	[0,1]	win	risk	norm	left	f
Learning	14	1144	blue	0.3	[0,1]	win	Amb	norm	right	f
Learning	15	1268	blue	0.39	[0,1]	win	Amb	norm	right	f
Learning	1	3459	red	0.5	[0,1]	lose	risk	norm	right	j
Learning	2	996	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	3	1255	red	0.41	[0,1]	lose	Amb	norm	right	f
Learning	4	1094	red	0.48	[0,1]	lose	risk	norm	right	j
Learning	5	1149	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	6	1067	red	0.45	[0,1]	lose	risk	norm	left	f
Learning	7	1102	red	0.42	[0,1]	lose	Amb	norm	right	f
Learning	8	1089	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	9	643	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	10	978	red	0.41	[0,1]	lose	Amb	norm	right	f
Learning	11	924	red	0.44	[0,1]	lose	Amb	norm	right	f
Learning	12	931	red	0.43	[0,1]	lose	Amb	norm	right	f
Learning	13	1063	red	0.45	[0,1]	lose	risk	norm	right	j
Learning	14	904	red	0.41	[0,1]	lose	Amb	norm	left	j
Learning	15	700	red	0.39	[0,1]	lose	Amb	norm	left	j
Learning	1	2974	blue	0.5	[0,1]	lose	risk	norm	left	f
Learning	2	1177	blue	0.41	[0,1]	lose	Amb	norm	right	f
Learning	3	1772	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	4	996	blue	0.55	[0,1]	lose	risk	norm	right	j
Learning	5	866	blue	0.52	[0,1]	lose	risk	norm	right	j
Learning	6	1208	blue	0.45	[0,1]	lose	Amb	norm	left	j
Learning	7	755	blue	0.47	[0,1]	lose	risk	norm	left	f
Learning	8	790	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	9	1032	blue	0.44	[0,1]	lose	Amb	norm	right	f
Learning	10	1222	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	11	898	blue	0.47	[0,1]	lose	risk	norm	right	j
Learning	12	1028	blue	0.44	[0,1]	lose	Amb	norm	left	j
Learning	13	1225	blue	0.46	[0,1]	lose	Amb	norm	right	f
Learning	14	1099	blue	0.46	[0,1]	lose	risk	norm	right	j
Learning	15	1020	blue	0.46	[0,1]	lose	Amb	norm	left	j
Learning	1	1426	green	0.5	[0,1]	win	risk	norm	left	f
Learning	2	812	green	0.4	[0,1]	win	Amb	norm	left	j
Learning	3	763	green	0.45	[0,1]	win	risk	norm	left	f
Learning	4	837	green	0.43	[0,1]	win	Amb	norm	right	f
Learning	5	982	green	0.46	[0,1]	win	risk	norm	left	f
Learning	6	850	green	0.44	[0,1]	win	Amb	norm	right	f
Learning	7	1127	green	0.46	[0,1]	win	Amb	norm	right	f
Learning	8	766	green	0.44	[0,1]	win	Amb	norm	right	f
Learning	9	946	green	0.42	[0,1]	win	Amb	norm	right	f
Learning	10	722	green	0.44	[0,1]	win	Amb	norm	left	j
Learning	11	750	green	0.45	[0,1]	win	Amb	norm	right	f
Learning	12	737	green	0.47	[0,1]	win	Amb	norm	right	f
Learning	13	797	green	0.5	[0,1]	win	risk	norm	left	f
Learning	14	1019	green	0.47	[0,1]	win	Amb	norm	left	j
Learning	15	778	green	0.45	[0,1]	win	Amb	norm	left	j
Learning	1	908	green	0.5	[0,1]	lose	Amb	norm	right	f
Learning	2	791	green	0.59	[0,1]	lose	risk	norm	left	f
Learning	3	753	green	0.52	[0,1]	lose	risk	norm	left	f
Learning	4	793	green	0.45	[0,1]	lose	Amb	norm	right	f
Learning	5	697	green	0.51	[0,1]	lose	Amb	norm	right	f
Learning	6	771	green	0.55	[0,1]	lose	risk	norm	right	j
Learning	7	863	green	0.53	[0,1]	lose	risk	norm	right	j
Learning	8	886	green	0.49	[0,1]	lose	Amb	norm	left	j
Learning	9	1489	green	0.52	[0,1]	lose	risk	norm	right	j
